StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 14:24:38,2026-04-20 14:40:42,IP Address,,100,964,True,2026-04-20 14:40:43,R_3FRs9ksDGrRU4Ji,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.009,0,18.5,24.241,24.776,2,I want the price to remain at that.,5.338,5.338,6.385,1,7.442,7.442,8.273,1,0,0,0.207,0,1,12,69da5f6151635793903f5638,69e63715bd8ead1506e13332,69e6291709971d25849ff06d,,0,I want the price to remain at that.,100,79,1,
2026-04-20 14:37:31,2026-04-20 14:41:07,IP Address,,100,215,True,2026-04-20 14:41:08,R_5Dcp7z2pUbQwFvb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.011,0,12.886,30.953,32.058,4,"I chose this proposal because I believe if the number is brought down from the original price, it will be more likely to be accepted.",8.233,8.233,9.005,1,8.82,8.82,9.558,1,0,0,0.104,0,0,11,6993e277162fe807af0c539d,69e63a2432ba7f3c49ad7dd3,69e6291709971d25849ff06d,,1,"I chose this proposal because I believe if the number is brought down from the original price, it will be more likely to be accepted.",85,96,1,
2026-04-20 14:33:09,2026-04-20 14:41:08,IP Address,,100,479,True,2026-04-20 14:41:09,R_8jdmN4N6ok7oiCN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.017,0,10.334,13.948,14.919,3,you want the most you can get  ,2.839,13.984,15.733,10,7.931,7.931,9.097,1,0,0,0.214,0,1,12,6413630fae250f80ed1a4c76,69e6391b63c27da8ac025297,69e6291709971d25849ff06d,,0,you want the most you can get  ,50,56,1,
2026-04-20 14:37:27,2026-04-20 14:41:10,IP Address,,100,223,True,2026-04-20 14:41:11,R_1A60EkqtGrSLIdP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.011,0,9.764,20.47,21.574,7,"I just decided to offer a slight discount, to see what the sensitivity of the broker would be in this exercise.",3.909,6.143,7.419,2,5.173,9.444,10.834,3,0,0,0.202,0,1,11.5,66856a62a9cd8445323c30c6,69e63a1ea4b785ae7b7d3460,69e6291709971d25849ff06d,,0.5,"I just decided to offer a slight discount, to see what the sensitivity of the broker would be in this exercise.",95,95,1,
2026-04-20 14:38:42,2026-04-20 14:41:13,IP Address,,100,151,True,2026-04-20 14:41:14,R_5IZ5G9bG0dHKjrr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.109,0,11.638,11.638,14.653,1,I didn't want to discount the price at all,4.485,4.485,5.096,1,13.618,13.618,15.02,1,0,0,0.216,0,0,12,5d464c8a4bfe160001692125,69e63a6df3b2f8efe8453ead,69e6291709971d25849ff06d,,0,I didn't want to discount the price at all,50,31,1,
2026-04-20 14:20:19,2026-04-20 14:41:17,IP Address,,100,1258,True,2026-04-20 14:41:18,R_3xpcvUe6J3iGECd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.018,0,13.335,13.335,14.024,1,I felt it was best to keep the price as it was so that everyone could benefit equally.,4.147,4.147,4.81,1,6.301,6.301,7.239,1,0,0,0.212,0,0,12,671b277a6d04904df5f9503b,69e6361de544f32ec29a2217,69e6291709971d25849ff06d,,0,I felt it was best to keep the price as it was so that everyone could benefit equally.,51,47,1,
2026-04-20 14:33:52,2026-04-20 14:41:22,IP Address,,100,449,True,2026-04-20 14:41:23,R_11XIjzQEa8s9H3I,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.014,0,25.792,49.916,51.054,3,This gives the broker a positive headstart where it is easier to negotiate.,9.584,9.584,10.965,1,17.622,17.622,18.84,1,0,0,0.215,0,0,12,693b811307690cee88793888,69e63944903f2a06f71d4077,69e6291709971d25849ff06d,,0,This gives the broker a positive headstart where it is easier to negotiate.,80,80,1,
2026-04-20 14:37:54,2026-04-20 14:42:04,IP Address,,100,250,True,2026-04-20 14:42:05,R_6xWySKMOcQeBCqj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.109,0,11.488,16.864,24.577,3,"I chose to decrease the price so that it would be more attractive to the broker.  Price is a high factor that is going into a lot of decision making regarding purchases, and a slightly lower price might seem more attractive.",4.631,7.264,8.512,2,5.01,5.01,6.542,1,0,0,0.113,0,0,10,69850868f900440eefc0a5fa,69e63a2db4d22884f549f518,69e6291709971d25849ff06d,,2,"I chose to decrease the price so that it would be more attractive to the broker.  Price is a high factor that is going into a lot of decision making regarding purchases, and a slightly lower price might seem more attractive.",75,91,1,
2026-04-20 14:32:46,2026-04-20 14:42:07,IP Address,,100,561,True,2026-04-20 14:42:08,R_6P775WaYwBne6ll,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.015,0,15.442,22.306,23.701,2,"$12 dollars was the maximum amount that I could charge, so I decided to keep it there, and hope that my partner would sign off on my decision ",7.481,10.837,12.2,2,10.663,18.76,20.038,2,0,0,0.214,0,0,12,69cad66437a1d1b542e2f5f5,69e638f40bcebb5b000a4468,69e6291709971d25849ff06d,,0,"$12 dollars was the maximum amount that I could charge, so I decided to keep it there, and hope that my partner would sign off on my decision ",50,50,1,
2026-04-20 14:38:32,2026-04-20 14:42:20,IP Address,,100,228,True,2026-04-20 14:42:21,R_2xhskGzPzem3gY1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.107,0,4.431,48.48,48.901,4,I chose this proposal in the hope that the broker accepts the price so we can both earn money from the sale.,1.82,5.752,6.529,2,2.738,6.005,6.766,2,0,0,0.21,0,0,5.5,5d55b7ef6a0f930017202336,69e63a60782ce10b66d9ae0e,69e6291709971d25849ff06d,,6.5,I chose this proposal in the hope that the broker accepts the price so we can both earn money from the sale.,70,70,1,
2026-04-20 14:36:56,2026-04-20 14:42:23,IP Address,,100,327,True,2026-04-20 14:42:23,R_8Sq2m4Qja6gbmaw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.007,0,31.43,41.486,43.377,4,it will provide a fair final payment for the provider and broker,4.801,12.129,13.562,2,18.293,18.293,20.878,1,0,0,0.215,0,0,6,5986038865326000012c1578,69e639f3670efac7111a6446,69e6291709971d25849ff06d,,6,it will provide a fair final payment for the provider and broker,80,60,1,
2026-04-20 14:34:03,2026-04-20 14:42:30,IP Address,,100,506,True,2026-04-20 14:42:31,R_6J33xyq2oR209MJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for the final payment,..affects both the broker's and the data provider's final payment,,,,,,,,,,,,,,,,,,,,,,1,,698312516c2d7fd66f2d4651,69e6394de1433da5fb1251b6,69e6291709971d25849ff06d,,,,,,1,
2026-04-20 14:37:14,2026-04-20 14:42:37,IP Address,,100,323,True,2026-04-20 14:42:38,R_2OKrQ3xHme4TeY9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.016,0,4.898,23.21,25.696,3,"because setting too high a price would reduce the likelihood of the broker accepting, but too low would reduce profits",19.689,19.689,20.834,1,14.296,14.296,15.504,1,0,0,0.205,0,0,10,67ddd07cab0ce75e431cc112,69e63a12667c9b244bac4bf3,69e6291709971d25849ff06d,,2,"because setting too high a price would reduce the likelihood of the broker accepting, but too low would reduce profits",90,65,1,
2026-04-20 14:37:48,2026-04-20 14:42:47,IP Address,,100,298,True,2026-04-20 14:42:47,R_8wWdYp5SC59eP3b,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.007,0,9.729,11.593,15.306,2,i did not want to change the price as i trusted the computer fully,2.467,3.179,3.719,2,6.257,6.855,7.795,2,0,0,0.22,0,1,12,69d6a275b26596eac5478f13,69e63a2e286417851e7df53c,69e6291709971d25849ff06d,,0,i did not want to change the price as i trusted the computer fully,90,27,1,
2026-04-20 14:34:02,2026-04-20 14:42:49,IP Address,,100,526,True,2026-04-20 14:42:49,R_1pK9Vbq96z5O9l9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.124,0,32.75,59.76,62.733,7,because it seems like a fair Price for both,11.249,19.217,21.503,2,25.188,25.188,27.092,1,0,0,0.216,0,0,0,69d01990a0b6cc5e4b5b38eb,69e639464ec0e79958e465bc,69e6291709971d25849ff06d,,12,because it seems like a fair Price for both,80,31,1,
2026-04-20 14:37:06,2026-04-20 14:42:49,IP Address,,100,342,True,2026-04-20 14:42:49,R_2TInj2AkQTxOGOJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.108,0,10.688,44.755,48.878,2,"I will get $8, and the broker will get the $12 minus the 8? Tbh maybe I should have gone for 6...",2.475,3.193,3.533,2,,,,,0,0,0.203,0,0,8,63b6bda4781d2606cfdbae0d,69e639d3fd2fe9bc948d8d43,69e6291709971d25849ff06d,,4,"I will get $8, and the broker will get the $12 minus the 8? Tbh maybe I should have gone for 6...",38,,1,
2026-04-20 14:40:19,2026-04-20 14:42:52,IP Address,,100,153,True,2026-04-20 14:42:52,R_2tb53K9sxwkpudA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for the final payment,..is irrelevant for final payment,,,,,,,,,,,,,,,,,,,,,,1,,6685aed20b0f1e245329031e,69e63acb09f7f3ed5ce2859d,69e6291709971d25849ff06d,,,,,,1,
2026-04-20 14:39:11,2026-04-20 14:42:54,IP Address,,100,222,True,2026-04-20 14:42:54,R_8QM1eU4JeTKsV3v,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.107,0,10.898,21.658,23.118,2,"I thought it brings it down to a fair even and rounded up price that may seem more appealing and have positive results
",5.246,9.726,11.169,2,7.274,12.882,14.501,2,0,0,0.204,0,0,2,6660430efa2c89f74206b36f,69e63a88c8df851b174222c6,69e6291709971d25849ff06d,,10,,80,90,1,
2026-04-20 14:37:07,2026-04-20 14:42:58,IP Address,,100,350,True,2026-04-20 14:42:59,R_7JrAeqfmux2uJZ4,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.014,0,15.493,21.76,38.243,2,"I want the sale to take place, so I chose not to reduce the price at all from $12, meaning that the broker can sell for the maximum ...  Oh, shoot.  I goofed.  By not reducing the price at all, the broker won't be able to get anything and probably won't accept the sale.  I meant to do the exact opposite -- allow the broker to make the maximum amount of money.",2.098,4.522,7.39,2,6.584,7.634,11.886,2,0,0,0.108,0,0,12,69dd520f1e69bb9d3a507df8,69e63a09a4bab5e942354b8b,69e6291709971d25849ff06d,,0,"I want the sale to take place, so I chose not to reduce the price at all from $12, meaning that the broker can sell for the maximum ...  Oh, shoot.  I goofed.  By not reducing the price at all, the broker won't be able to get anything and probably won't accept the sale.  I meant to do the exact opposite -- allow the broker to make the maximum amount of money.",0,65,1,
2026-04-20 14:41:05,2026-04-20 14:43:13,IP Address,,100,127,True,2026-04-20 14:43:13,R_8nN6z4FgydsCU9j,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.042,0,9.963,13.391,14.357,2,i was trying to get the best deal,5.265,5.265,6.226,1,4.754,4.981,5.617,2,0,0,0.223,0,0,12,5e99beb72892a5016ac5c6a7,69e63afa6f2c02d2d79d4c4c,69e6291709971d25849ff06d,,0,i was trying to get the best deal,97,100,1,
2026-04-20 14:40:16,2026-04-20 14:43:23,IP Address,,100,187,True,2026-04-20 14:43:24,R_8shpdrdkyU4A4nL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.007,0,9.309,22.834,23.617,7,I am not a gambler. I wanted to give the broker a chance to earn something but I didnt want to take much of a risk,5.669,5.669,12.118,1,7.136,12.321,15.634,4,0,0,0.21,0,1,11,5c48c13bcae0ab0001890ce4,69e63ac966f86c7155d4701d,69e6291709971d25849ff06d,,1,I am not a gambler. I wanted to give the broker a chance to earn something but I didnt want to take much of a risk,85,47,1,
2026-04-20 14:39:45,2026-04-20 14:43:30,IP Address,,100,225,True,2026-04-20 14:43:31,R_2dmg0mYO0vPafhT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.117,0,12.539,17.113,17.929,2,So both myself and the broker receive the best price,3.921,5.026,5.723,2,9.143,11.063,11.934,2,0,0,0.207,0,0,12,668e596e0af437f0fd23fac6,69e63aa33d687379aafd7c3d,69e6291709971d25849ff06d,,0,So both myself and the broker receive the best price,100,50,1,
2026-04-20 14:38:39,2026-04-20 14:43:38,IP Address,,100,298,True,2026-04-20 14:43:38,R_2wtMQJYGgslntfq,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.105,0,7.872,15.583,17.436,2,I am happy to go with what the computer has decided,3.258,5.66,6.417,2,6.659,6.659,7.745,1,0,0,0.21,0,0,12,608fcf7a17fa001bb11b2942,69e63a68f4bbb808e505ae6b,69e6291709971d25849ff06d,,0,I am happy to go with what the computer has decided,90,99,1,
2026-04-20 14:41:51,2026-04-20 14:43:56,IP Address,,100,125,True,2026-04-20 14:43:57,R_56AJblsTKaV5nRT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.115,0,14.892,25.58,26.69,5,Figured they'd counted by $2 and get a more fair price.,1.386,6.566,7.805,5,,,,,0,0,0.103,0,0,8,69caad211e19c8bb9813e469,69e63b2908b14844853f1914,69e6291709971d25849ff06d,,4,Figured they'd counted by $2 and get a more fair price.,76,,1,
2026-04-20 14:41:05,2026-04-20 14:43:59,IP Address,,100,174,True,2026-04-20 14:43:59,R_6eianTJ21jbW0jT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.108,0,61.668,61.668,65.647,1,I don't want to change the set price right now. I want to start with $0 and see how the transaction goes. ,3.958,3.958,4.986,1,9.099,9.099,10.23,1,0,0,0.213,0,0,12,69a5f9a4673203fe896c61fd,69e63afbd57034075f8c6bec,69e6291709971d25849ff06d,,0,I don't want to change the set price right now. I want to start with $0 and see how the transaction goes. ,95,65,1,
2026-04-20 14:41:46,2026-04-20 14:44:27,IP Address,,100,160,True,2026-04-20 14:44:27,R_8o1Ml2xkGmIgBSs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects the broker's earnings,..is irrelevant for final payment,,,,,,,,,,,,,,,,,,,,,,1,,5d5ebf340196240017fc8f65,69e63b248d7f25e16dc34a4d,69e6291709971d25849ff06d,,,,,,1,
2026-04-20 14:42:05,2026-04-20 14:44:41,IP Address,,100,156,True,2026-04-20 14:44:41,R_5OwoOTAJx5LDLbH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.009,0,7.964,12.867,21.358,2,Some profit but trying to keep it affordable,3.58,3.58,5.534,1,5.31,5.31,6.6,1,0,0,0.214,0,0,7.5,6980e055e9fcd96416be1994,69e63b3236425be34b816c75,69e6291709971d25849ff06d,,4.5,Some profit but trying to keep it affordable,79,90,1,
2026-04-20 14:40:44,2026-04-20 14:44:57,IP Address,,100,252,True,2026-04-20 14:44:57,R_8O6siFfc3pp13xm,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for the final payment,..affects both the broker's and the data provider's final payment,,,,,,,,,,,,,,,,,,,,,,1,,66c22de709a427981cc11baf,69e63ae0a0e14f75db115014,69e6291709971d25849ff06d,,,,,,1,
2026-04-20 14:41:42,2026-04-20 14:45:03,IP Address,,100,201,True,2026-04-20 14:45:04,R_5Nefdp7CaBEgamR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.008,0,12.732,20.986,22.668,2,I think it is more likely to be accepted ,3.55,9.117,9.901,2,7.725,14.705,15.859,3,0,0,0.206,0,0,11,69a9eef3b3983f8a4e3151b8,69e63b1f731fbe63e8791162,69e6291709971d25849ff06d,,1,I think it is more likely to be accepted ,75,97,1,
2026-04-20 14:42:42,2026-04-20 14:45:40,IP Address,,100,177,True,2026-04-20 14:45:40,R_8n0liGZBdh6Y31E,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.007,0,8.024,13.124,14.129,2,I did not want to reduce the price as I thought it was a fair transaction,3.213,5.185,6.292,2,9.221,9.221,10.62,1,0,0,0.206,0,0,12,5bbc3d95f1f9ba000141d855,69e63b585af80f2648d7a534,69e6291709971d25849ff06d,,0,I did not want to reduce the price as I thought it was a fair transaction,87,100,1,
2026-04-20 14:43:09,2026-04-20 14:45:45,IP Address,,100,155,True,2026-04-20 14:45:45,R_6slLlvmFUV6KkVz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.009,0,24.8,24.8,25.634,1,I don't know what data is going to be transferred here so I just picked a number that would make the hourly rate for this survey good. I wanted the sale to be attractive.,2.242,2.242,3.28,1,5.929,7.054,7.636,2,0,0,0.104,0,0,3,56f1d53bf2df32000b8f3748,69e63b785dee441b0df8731b,69e6291709971d25849ff06d,,9,I don't know what data is going to be transferred here so I just picked a number that would make the hourly rate for this survey good. I wanted the sale to be attractive.,79,50,1,
2026-04-20 14:40:35,2026-04-20 14:45:54,IP Address,,100,319,True,2026-04-20 14:45:55,R_6JB1thfEHgTRxv3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.012,0,33.711,33.711,35.868,1,Both the broker and I will receive an equal amount and it is a fair price.,9.349,9.349,10.352,1,16.741,16.741,17.888,1,0,0,0.209,0,0,6,600319e3a3b1a337cab57a3e,69e63ada225c1182e080cde3,69e6291709971d25849ff06d,,6,Both the broker and I will receive an equal amount and it is a fair price.,80,70,1,
2026-04-20 14:42:10,2026-04-20 14:46:02,IP Address,,100,231,True,2026-04-20 14:46:02,R_2lpS2BJ4mwFTnMZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.008,0,17.394,24.611,26.177,2,I did not see the need to reduce the price in any way and it seemed a good price.,5.633,12.577,13.848,2,15.236,15.236,16.482,1,0,0,0.214,0,0,12,5e3d98be8ed4a5000e47cf4c,69e63b379570fb08e1caf0aa,69e6291709971d25849ff06d,,0,I did not see the need to reduce the price in any way and it seemed a good price.,75,10,1,
2026-04-20 14:39:47,2026-04-20 14:46:03,IP Address,,100,375,True,2026-04-20 14:46:04,R_1OkSSghCGmY6BL2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.003,0,24.055,27.788,28.647,3,A ten dollar bill is more convince and cheaper than 12 dollars.,1.695,5.976,7.025,2,6.32,18.766,19.473,3,0,0,0.208,0,0,10,69a96f0c4eda54365d2bb428,69e63aac178937908eb60c56,69e6291709971d25849ff06d,,2,A ten dollar bill is more convince and cheaper than 12 dollars.,65,94,1,
2026-04-20 14:44:28,2026-04-20 14:46:15,IP Address,,100,107,True,2026-04-20 14:46:16,R_2K39bunvzefkwGl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.106,0,7.716,15.647,16.9,2,I think it's a fair reduction and will hopefully be accepted by the broker.,2.101,4.453,5.132,2,,,,,0,0,0.209,0,0,8,60a5319f80178fadc66d833a,69e63bc6d86c2817f9d46fc6,69e6291709971d25849ff06d,,4,I think it's a fair reduction and will hopefully be accepted by the broker.,95,,1,
2026-04-20 14:41:19,2026-04-20 14:46:18,IP Address,,100,299,True,2026-04-20 14:46:19,R_6n7rpkOXDp9jdqb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.02,0,23.466,27.057,34.001,3,I want as much as possible.,25.338,37.987,39.122,3,1.788,9.368,11.27,3,0,0,0.209,0,0,12,5eace152e25d6800091dd418,69e63b03e03278dad3409fd9,69e6291709971d25849ff06d,,0,I want as much as possible.,80,84,1,
2026-04-20 14:39:24,2026-04-20 14:46:33,IP Address,,100,428,True,2026-04-20 14:46:33,R_1cdfyqOKQsXYSkD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.105,0,19.551,72.539,74.806,3,"If I sell it to the broker for $6, they sell the data to the firm for $12, pay me the $6, keep the difference ($6; fair since the transaction is equal parts their work and mine), and I also receive a bonus equal to the final set price.",7.299,11.173,22.797,2,6.02,9.992,11.743,2,0,0,0.208,0,0,6,69c41ed5d44935011849da6a,69e63a91d689ce5dc0eb124e,69e6291709971d25849ff06d,,6,"If I sell it to the broker for $6, they sell the data to the firm for $12, pay me the $6, keep the difference ($6; fair since the transaction is equal parts their work and mine), and I also receive a bonus equal to the final set price.",60,50,1,
2026-04-20 14:44:02,2026-04-20 14:46:36,IP Address,,100,153,True,2026-04-20 14:46:36,R_8X7OO54oX2kICnO,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.036,0,7.672,13.775,14.647,7,It was fair and the example before described how it worked with that value,1.909,3.774,4.952,3,3.823,3.823,4.891,1,0,0,0.225,0,0,12,6315fb2650f77ffb6d92f63e,69e63ba8b646b8686cfab280,69e6291709971d25849ff06d,,0,It was fair and the example before described how it worked with that value,85,46,1,
2026-04-20 14:41:57,2026-04-20 14:47:39,IP Address,,100,342,True,2026-04-20 14:47:40,R_8IvrIvJ8ljvt7ax,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.029,0,12.816,28.579,29.79,4,This will hopefully be enough to encourage the broker to sell rather than reject the sale,3.072,8.765,9.602,2,11.028,11.028,12.213,1,0,0,0.214,0,0,10,5f5b1fe3c6a95e22e2af8908,69e63b2c15f62e8f03f0dbad,69e6291709971d25849ff06d,,2,This will hopefully be enough to encourage the broker to sell rather than reject the sale,90,95,1,
2026-04-20 14:43:57,2026-04-20 14:47:44,IP Address,,100,227,True,2026-04-20 14:47:45,R_2PbQimfPVgwUxUY,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.132,0,14.601,16.841,18.005,2,"Because i want to get the best price possible, and 12 is higher tan 0",4.019,4.019,4.809,1,4.609,6.836,8.172,2,0,0,0.229,0,0,12,5db1c65b9b8c70000c5229a6,69e63ba54f930339d29463b7,69e6291709971d25849ff06d,,0,"Because i want to get the best price possible, and 12 is higher tan 0",100,90,1,
2026-04-20 14:38:36,2026-04-20 14:47:50,IP Address,,100,554,True,2026-04-20 14:47:51,R_2NVVIQWY3PTEDA9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.005,0,15.726,15.726,16.52,1,I chose this proposal because I wanted to keep the amount reasonable while still leaving some value for both sides. I thought a 7 final price was a fair compromise and gave the broker a chance to accept it,4.824,4.824,5.583,1,5.239,5.239,5.997,1,0,0,0.102,0,1,7,666a000b7e21e0d346d2d432,69e63a67f728c7e8cbf87365,69e6291709971d25849ff06d,,5,I chose this proposal because I wanted to keep the amount reasonable while still leaving some value for both sides. I thought a 7 final price was a fair compromise and gave the broker a chance to accept it,25,30,1,
2026-04-20 14:41:28,2026-04-20 14:47:51,IP Address,,100,382,True,2026-04-20 14:47:51,R_31sNE2qc1zRHRuT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both the broker's and the data provider's earnings,..affects both the broker's and the data provider's final payment,0,0,2.117,0,27.882,36.074,42.745,5,it will seem to benefit both involved parties so that we get a good price.,6.901,8.549,10.801,2,7.129,7.129,9.033,1,0,0,0.212,0,0,12,6695c2396635187639c27570,69e63b0d9995893be7c2ca39,69e6291709971d25849ff06d,,0,it will seem to benefit both involved parties so that we get a good price.,100,82,1,
