StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 14:22:09,2026-04-20 14:28:51,IP Address,,100,402,True,2026-04-20 14:28:52,R_7gMFyIp8MBaRnrH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.119,0,20.683,24.666,26.203,2,I split the amount between the broker and the research team.  I understand that the broker will receive twice the amount however I may also benefit from the amount I sent to the broker.,18.338,18.338,28.246,1,,,,,14.107,14.107,17.427,1,0,0,0.214,0,0,3,69cb01b2a17e034b9f7e1f08,69e636870ec77255886474e4,69e6293cac546095efbb4be0,3,I split the amount between the broker and the research team.  I understand that the broker will receive twice the amount however I may also benefit from the amount I sent to the broker.,4,2.5,1,
2026-04-20 14:23:03,2026-04-20 14:29:00,IP Address,,100,356,True,2026-04-20 14:29:00,R_8Tq1at6fYTvq5bj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.115,0,3.067,4.692,7.222,2,I think it is minimizing the risk and making sure that there is a definite profit at the end by keeping half while also hoping for additional from the broker. Seems like the best balance to me.,2.719,4.959,5.562,2,,,,,6.581,6.581,7.136,1,0,0,0.206,0,0,3,573c6b96b3a71f00146df8c4,69e636c315f079e0026595af,69e6293cac546095efbb4be0,3,I think it is minimizing the risk and making sure that there is a definite profit at the end by keeping half while also hoping for additional from the broker. Seems like the best balance to me.,3,3,1,
2026-04-20 14:20:42,2026-04-20 14:29:22,IP Address,,100,520,True,2026-04-20 14:29:23,R_7egVJuDBNHm74ai,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.109,0,12.924,19.56,22.029,2,I chose this amount because after it being tripled it gives me almost the maximum amount I could of made.,6.776,15.82,17.699,3,,,,,9.428,11.315,12.801,2,0,0,0.206,0,0,1,615914a33224dc31f1045612,69e63628bceaa245e38fbc1a,69e6293cac546095efbb4be0,5,I chose this amount because after it being tripled it gives me almost the maximum amount I could of made.,7.5,3,1,
2026-04-20 14:18:09,2026-04-20 14:29:26,IP Address,,100,677,True,2026-04-20 14:29:27,R_1y9njVRcoi67Ohf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.013,0,11.776,17.265,19.963,5,The value is mutliplied,8.66,11.398,16.125,2,,,,,,,,,0,0,0.21,0,1,4,66b5246367e6c8daaf52d001,69e634d3dc74208a37f3a5aa,69e6293cac546095efbb4be0,2,The value is mutliplied,1,,1,
2026-04-20 14:23:21,2026-04-20 14:29:32,IP Address,,100,370,True,2026-04-20 14:29:32,R_7S2GcXzKlOsEt6y,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.004,0,15.201,24.293,26.316,2,I chose 6 because the Broker could make $18 off the units and split it between us so we both come out ahead.,3.77,5.262,6.354,2,,,,,18.566,18.566,19.614,1,0,0,0.203,0,0,0,695fc6c0f139a266f4bb2e2a,69e636d4863d123e0671a449,69e6293cac546095efbb4be0,6,I chose 6 because the Broker could make $18 off the units and split it between us so we both come out ahead.,9,3,1,
2026-04-20 14:27:11,2026-04-20 14:29:33,IP Address,,100,142,True,2026-04-20 14:29:34,R_1zUwAAfSVmWeXUc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.016,0,9.642,13.775,14.947,3,I was unsure how much they would send back so I was being cautious with only sending half,14.153,14.153,15.595,1,,,,,7.607,7.607,10.392,1,0,0,0.211,0,0,3,65390c1abdfe1fd0b200ac11,69e637b6b5ece68f33af2445,69e6293cac546095efbb4be0,3,I was unsure how much they would send back so I was being cautious with only sending half,3.5,3,1,
2026-04-20 14:24:42,2026-04-20 14:29:47,IP Address,,100,305,True,2026-04-20 14:29:47,R_29Urbvv2YKY9cnn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.116,0,11.212,11.212,12.964,1,"Because it made sense to transfer more money as it would return more for the broker, who would then decide whether to pass some of it back to me.",7.658,24.618,26.138,3,,,,,8.967,18.033,22.366,5,0,0,0.214,0,0,2,5c0873675b32d500012e3f2c,69e63721182dd6de9f7a3c6d,69e6293cac546095efbb4be0,4,"Because it made sense to transfer more money as it would return more for the broker, who would then decide whether to pass some of it back to me.",5,2.5,1,
2026-04-20 14:26:09,2026-04-20 14:29:49,IP Address,,100,219,True,2026-04-20 14:29:49,R_8Leg22cf2X2e0bc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.008,0,12.319,12.319,14.251,1,"I hedged my bets and chose a 50:50 split between the researcher and the broker because I know I will receive $1/unit from the researcher, but have no idea whether the broker will offer me more or less than that.",9.633,9.633,12.88,1,,,,,6.106,6.106,7.767,1,0,0,0.213,0,0,3,615714bae6480413c20d5799,69e6377a1333758aec358f88,69e6293cac546095efbb4be0,3,"I hedged my bets and chose a 50:50 split between the researcher and the broker because I know I will receive $1/unit from the researcher, but have no idea whether the broker will offer me more or less than that.",4.5,3,1,
2026-04-20 14:22:57,2026-04-20 14:29:55,IP Address,,100,418,True,2026-04-20 14:29:56,R_67z8Lel2Aw4dvOx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.023,0,14.568,19.995,21.535,4,It's the highest payout that is available. The amount is $6 x 3 =$18,10.837,13.751,15.074,2,,,,,5.94,10.801,12.294,4,0,0,0.215,0,0,0,60bd3949b6f6d9c3453e8def,69e636b5352e291039021885,69e6293cac546095efbb4be0,6,It's the highest payout that is available. The amount is $6 x 3 =$18,9,3,1,
2026-04-20 14:24:51,2026-04-20 14:30:03,IP Address,,100,312,True,2026-04-20 14:30:04,R_7yduhWxiEAcgL7i,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.011,0,28.459,28.459,34.232,1,"I was interested in making some money. But I was also interested in helping out the research team. I considered giving it all to the research team, and then most of it. I honestly couldn't decide, so I gave half to each.",3.75,5.509,8.275,2,,,,,3.677,8.006,16.529,2,0,0,0.212,0,0,3,6728bb0dd3d8b9b381868e77,69e6372c543a5fc19074e28a,69e6293cac546095efbb4be0,3,"I was interested in making some money. But I was also interested in helping out the research team. I considered giving it all to the research team, and then most of it. I honestly couldn't decide, so I gave half to each.",4.5,3,1,
2026-04-20 14:21:33,2026-04-20 14:30:18,IP Address,,100,524,True,2026-04-20 14:30:18,R_51CWw2slinDgV2x,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.127,0,14.414,19.09,20.075,3,"It gives me the potential to earn a lot more if the broker treats me fairly.  There is potential upside.  I would assume that the broker ""gets"" it and would treat me fairly in line with my expectations.  In the real world I would assume the broker would not be in business very long if the didn't treat me fairly.",32.057,66.275,67.981,7,,,,,3.385,27.388,28.707,5,0,0,0.229,0,1,0,5e79448b2645050ebe52051c,69e63661ec9af359effed1d1,69e6293cac546095efbb4be0,6,,10,4,1,
2026-04-20 14:25:12,2026-04-20 14:30:29,IP Address,,100,317,True,2026-04-20 14:30:30,R_3wmneB03AwqWR2Q,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.103,0,15.356,15.356,16.077,1,"Since it is up to the broker's discretion how much of the value is transferred back to me after the sale, I chose a number that increased the amount of potential earnings through sending it to the broker, showed good faith to the broker, but also guaranteed me a return I felt satisfied with",9.339,9.339,10.311,1,,,,,7.772,7.772,8.846,1,0,0,0.203,0,0,3,5dd1a21340460e2103faf78c,69e637428a3235bf6aa66093,69e6293cac546095efbb4be0,3,"Since it is up to the broker's discretion how much of the value is transferred back to me after the sale, I chose a number that increased the amount of potential earnings through sending it to the broker, showed good faith to the broker, but also guaranteed me a return I felt satisfied with",4.5,2,1,
2026-04-20 14:23:12,2026-04-20 14:30:34,IP Address,,100,442,True,2026-04-20 14:30:35,R_1hxf6ribVEwBsDn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.009,0,16.623,19.223,21.364,3,I chose 2.5 because I was thinking about the bonus for myself and the participant. I chose a medium amount that I felt would be more beneficial that going to low or too high.,6.49,10.858,28.866,4,,,,,5.68,5.68,9.901,1,0,0,0.207,0,1,3.5,69963e886c87edd4287464ad,69e636bb0d54436c7f97bd9c,69e6293cac546095efbb4be0,2.5,I chose 2.5 because I was thinking about the bonus for myself and the participant. I chose a medium amount that I felt would be more beneficial that going to low or too high.,4,3,1,
2026-04-20 14:27:07,2026-04-20 14:30:39,IP Address,,100,212,True,2026-04-20 14:30:39,R_7G1a5vHhxdvIF4K,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.022,0,5.377,8.176,12.126,2,I sought to provide the research team with some level of data while also allowing stronger potential income via the broker's sales.,7.531,18.254,19.63,2,,,,,9.598,9.598,10.737,1,0,0,0.218,0,0,3,66e74ca113f609cd2a13df59,69e637a8eaac2d934e721d6d,69e6293cac546095efbb4be0,3,I sought to provide the research team with some level of data while also allowing stronger potential income via the broker's sales.,4,2.5,1,
2026-04-20 14:30:29,2026-04-20 14:30:43,IP Address,,100,14,True,2026-04-20 14:30:43,R_8OUJKuZ57W7E1eQ,,,,,,,anonymous,EN,,A bit interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69826223183689c269f03f06,69e6387af49f21a057c539a2,69e6293cac546095efbb4be0,,,,,0,
2026-04-20 14:21:58,2026-04-20 14:30:51,IP Address,,100,533,True,2026-04-20 14:30:52,R_2CTquBRsmFWp3CH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.113,0,24.315,24.315,27.137,1,Because its fair and reasonable.,21.589,21.589,26.743,1,,,,,,,,,0,0,0.106,0,0,4,6716a2900d9e3d912bc2f6c2,69e635f86e68f3c1ab24d1cd,69e6293cac546095efbb4be0,2,Because its fair and reasonable.,2,,1,
2026-04-20 14:27:57,2026-04-20 14:31:00,IP Address,,100,182,True,2026-04-20 14:31:00,R_6yxQG6eIbT5yoNP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.119,0,15.176,15.176,16.566,1,i thought it would be fair they would get 2 dollars which sell for 3 each ,13.063,13.063,14.185,1,,,,,,,,,0,0,0.213,0,0,4,6986527d13b151d8d6f7e2d1,69e637e83d3aef985ec85453,69e6293cac546095efbb4be0,2,i thought it would be fair they would get 2 dollars which sell for 3 each ,3,,1,
2026-04-20 14:23:36,2026-04-20 14:31:04,IP Address,,100,447,True,2026-04-20 14:31:04,R_5eC5t15G5OldaHn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.014,0,52.46,52.46,55.392,1,I chose to send half of the units to balance risk and cooperation and I think it is fair,32.866,32.866,37.806,1,,,,,13.536,13.536,15.355,1,0,0,0.213,0,0,3,69ae40f1b37b0e141294f003,69e636ccda92fb4aed78bb3d,69e6293cac546095efbb4be0,3,I chose to send half of the units to balance risk and cooperation and I think it is fair,4,1.5,1,
2026-04-20 14:20:47,2026-04-20 14:31:16,IP Address,,100,628,True,2026-04-20 14:31:17,R_1k0LMfdaDr0jyLX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.021,0,64.186,88.541,89.797,4,"I chose to give the broker the full amount $6 worth of data because, although this choice increases my risk, it also potentially increases my profit. Even if it doesn't, I would expect to at least get an equal return. ",9.293,11.572,19.259,2,,,,,9.728,17.351,17.998,2,0,0,0.221,0,0,0,662c1b87d84d0f2111bb3a56,69e63635b8b736daabab1c31,69e6293cac546095efbb4be0,6,"I chose to give the broker the full amount $6 worth of data because, although this choice increases my risk, it also potentially increases my profit. Even if it doesn't, I would expect to at least get an equal return. ",9,3,1,
2026-04-20 14:26:48,2026-04-20 14:31:41,IP Address,,100,292,True,2026-04-20 14:31:41,R_8s53L1qHBCkalOy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.01,0,14.166,21.762,22.585,2,I'm choosing to trust the other participant so that we can both earn more money together. I really hope they won't let me down.,6.992,14.88,17.43,2,,,,,15.816,15.941,18.167,2,0,0,0.203,0,1,0,5c8c22bafeeaeb0016207a00,69e636e61177b34f3474af18,69e6293cac546095efbb4be0,6,I'm choosing to trust the other participant so that we can both earn more money together. I really hope they won't let me down.,9,3,1,
2026-04-20 14:24:51,2026-04-20 14:31:48,IP Address,,100,417,True,2026-04-20 14:31:49,R_1a8gT1YCTVudrTE,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.12,0,20.984,25.819,28.112,2,I chose this amount because I could make 12.00 but there is also a chance that I could lose big also. Its a chance I have to take.,11.117,21.908,23.446,3,,,,,11.507,11.507,13.606,1,0,0,0.226,0,0,2,69a35b854805d088e43f34df,69e63727229ec23d8f45d228,69e6293cac546095efbb4be0,4,I chose this amount because I could make 12.00 but there is also a chance that I could lose big also. Its a chance I have to take.,5,2,1,
2026-04-20 14:28:56,2026-04-20 14:31:59,IP Address,,100,182,True,2026-04-20 14:31:59,R_2deBB91d1DV29Bn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,677684d2ba006ab232d28bd7,69e6381a9cf2217bbe7f2efa,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:27:13,2026-04-20 14:32:00,IP Address,,100,287,True,2026-04-20 14:32:00,R_1QQ80A5WOZcPM6k,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.012,0,8.684,10.872,12.845,2,I am hesitant to send ALL in case there is a glitch and the buyer doesn't want to buy all the data.  So at least the researcher gets something,7.889,7.889,13.745,1,,,,,10.489,12.897,14.409,3,0,0,0.204,0,0,2,6724f64f20aa833adf9702eb,69e637b9a405355299218539,69e6293cac546095efbb4be0,4,I am hesitant to send ALL in case there is a glitch and the buyer doesn't want to buy all the data.  So at least the researcher gets something,6,2,1,
2026-04-20 14:26:55,2026-04-20 14:32:05,IP Address,,100,310,True,2026-04-20 14:32:06,R_2egkR60tZpx5Vdh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.062,0,15.402,18.174,19.478,3,Because it feels like the higher amount you send to the broker the higher the potential return could be.,11.676,17.498,18.969,4,,,,,6.928,9.781,11.191,3,0,0,0.114,0,0,1,6671e1ad81d3578f72ab17ad,69e637a49a68f5763ea2afb2,69e6293cac546095efbb4be0,5,Because it feels like the higher amount you send to the broker the higher the potential return could be.,10,3,1,
2026-04-20 14:24:53,2026-04-20 14:32:06,IP Address,,100,432,True,2026-04-20 14:32:06,R_5PwKqdldFrZBQvT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.004,0,23.586,35.728,37.956,2,"I chose half so the research team would get a fair price and the broker would also make a profit, which I hope would be shared with me",14.458,14.458,16.689,1,,,,,15.497,15.497,17.275,1,0,0,0.211,0,0,3,673b74bf38255f5d35ff3987,69e6372b987707036c9a21c7,69e6293cac546095efbb4be0,3,"I chose half so the research team would get a fair price and the broker would also make a profit, which I hope would be shared with me",3,2,1,
2026-04-20 14:24:36,2026-04-20 14:32:08,IP Address,,100,451,True,2026-04-20 14:32:08,R_3Iuevg5v2lpUMto,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.155,0,11.354,17.69,19.005,4, Basically  I saw that amount fit for the first trial since It minimizes the amount for the broker.,17.55,17.55,21.406,1,,,,,8.666,15.6,16.799,4,0,0,0.245,0,0,3.5,6997a1e95d9df172a814fccb,69e636f0f49d23c299fef53a,69e6293cac546095efbb4be0,2.5, Basically  I saw that amount fit for the first trial since It minimizes the amount for the broker.,4.5,4,1,
2026-04-20 14:29:33,2026-04-20 14:32:21,IP Address,,100,167,True,2026-04-20 14:32:21,R_2PbUnIqftrOCG7y,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.104,0,12.072,12.072,19.762,1,for the largest payout chance,5.384,5.384,10.228,1,,,,,6.187,6.187,7.064,1,0,0,0.211,0,1,0,5da486f989f3800015f5a4d3,69e6383929eb366d241e0ac6,69e6293cac546095efbb4be0,6,for the largest payout chance,18,6,1,
2026-04-20 14:29:51,2026-04-20 14:32:40,IP Address,,100,169,True,2026-04-20 14:32:41,R_37k3vjgC56GzsJP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.119,0,11.896,20.732,21.837,3,"I felt that I wanted to maximize my payment, and there was no guarantee that they would send any money back after doubling it.",4.979,9.399,11.344,4,,,,,6.397,8.319,9.906,2,0,0,0.222,0,0,5,597761dfd5ddf60001d14b20,69e638570d39d1e3cd603b66,69e6293cac546095efbb4be0,1,"I felt that I wanted to maximize my payment, and there was no guarantee that they would send any money back after doubling it.",0,0,1,
2026-04-20 14:29:56,2026-04-20 14:33:11,IP Address,,100,195,True,2026-04-20 14:33:12,R_3dtks5ve9AQqdmB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5dad4c34b3446a0015e3de93,69e6385f308967cef805cea0,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:29:41,2026-04-20 14:33:24,IP Address,,100,222,True,2026-04-20 14:33:24,R_2rStFFsqhr2bcuI,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for your final payment,$6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5f6ba6c02e4b9c0f364b990e,69e6384bad4af5dd5576be6d,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:27:26,2026-04-20 14:33:28,IP Address,,100,362,True,2026-04-20 14:33:29,R_3hBi2pzvnu851Ml,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.02,0,33.283,38.803,40.565,2,It carries the most pobability of profit,13.796,20.493,21.82,2,,,,,7.228,15.668,19.821,2,0,0,0.22,0,0,0,673ff0ab43893b8db4700417,69e637c31d82837fbbe813e0,69e6293cac546095efbb4be0,6,It carries the most pobability of profit,8.5,2.5,1,
2026-04-20 14:30:28,2026-04-20 14:33:35,IP Address,,100,186,True,2026-04-20 14:33:35,R_5QGmnB2ggyjZPUJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for your final payment,$2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6543accda891f67206a114c5,69e6387e850f7e764ae3f511,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:30:23,2026-04-20 14:33:37,IP Address,,100,194,True,2026-04-20 14:33:37,R_8ITbogmB6fq5Wm0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.013,0,13.437,16.741,17.77,4,I wasn’t sure if the broker would send any back ,1.674,16.252,16.734,15,,,,,,,,,0,0,0.211,0,0,4,5ba89b1b4a16920001d4582b,69e6387995614602f7c938a3,69e6293cac546095efbb4be0,2,I wasn’t sure if the broker would send any back ,2.5,,1,
2026-04-20 14:31:04,2026-04-20 14:33:45,IP Address,,100,160,True,2026-04-20 14:33:45,R_5D0G8WCo2LG9oxQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.017,0,9.585,11.057,13.072,2,"No logic, just gut feeling",5.44,5.44,7.83,1,,,,,3.576,7.144,8.382,2,0,0,0.207,0,0,2,69bc6167deeeb03b511cf45f,69e638a224317ffb6e9e7022,69e6293cac546095efbb4be0,4,"No logic, just gut feeling",6,3,1,
2026-04-20 14:28:47,2026-04-20 14:33:45,IP Address,,100,297,True,2026-04-20 14:33:45,R_3v6YRmjlhK2w4yu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.007,0,21.287,21.287,31.313,1,I chose just under the max amount so that I had some left over.,20.907,30.806,31.671,2,,,,,12.034,12.034,13.6,1,0,0,0.106,0,0,2,69b2419ed46bab3980ca8e64,69e6381514835d28cabde920,69e6293cac546095efbb4be0,4,I chose just under the max amount so that I had some left over.,8,4,1,
2026-04-20 14:29:48,2026-04-20 14:33:58,IP Address,,100,250,True,2026-04-20 14:33:58,R_511BMvbudz51ceo,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.113,0,5.713,5.713,18.641,1,I've had bad experience with other participants not sending money back even if I took a risk and helped them financially. I often end up with less than I started with even if they understood that anything I sent was tripled.,5.426,5.426,8.587,1,,,,,5.424,5.424,6.008,1,0,0,0.205,0,0,3,698651b5bbcfef723824cb98,69e63853723e30ea166fc8ba,69e6293cac546095efbb4be0,3,I've had bad experience with other participants not sending money back even if I took a risk and helped them financially. I often end up with less than I started with even if they understood that anything I sent was tripled.,1,2,1,
2026-04-20 14:27:24,2026-04-20 14:34:00,IP Address,,100,396,True,2026-04-20 14:34:01,R_8VOYphkT1mMpIa5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.116,0,25.103,29.838,31.342,3,I wanted to earn as much as I could .,7.943,11.236,15.229,2,,,,,12.695,25.462,27.335,5,0,0,0.215,0,0,0,5c3e3905c061930001b5e89d,69e637bd4093d9136c4e4da5,69e6293cac546095efbb4be0,6,I wanted to earn as much as I could .,10,4,1,
2026-04-20 14:27:05,2026-04-20 14:34:01,IP Address,,100,415,True,2026-04-20 14:34:01,R_1UJz7m0RDeL4CYx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.008,0,28.807,77.902,81.117,4,I do not trust that the broker would send any money back to me.,6.246,15.013,15.95,6,,,,,,,,,0,0,0.203,0,0,4,69b2bb94f2d0c352150d4dea,69e637b166e23e9cf19d63be,69e6293cac546095efbb4be0,2,I do not trust that the broker would send any money back to me.,0,,1,
2026-04-20 14:31:51,2026-04-20 14:34:22,IP Address,,100,151,True,2026-04-20 14:34:22,R_6eyYMm2Os7kH8ml,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects your match earnings,$2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,66bd25fdae3afa8b2a215da6,69e638bf5d0b77c2153a3847,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:31:08,2026-04-20 14:34:41,IP Address,,100,212,True,2026-04-20 14:34:41,R_5OHlSwwkZyPciMc,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..is irrelevant for your final payment,$6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6941ecbefc95f2605d031b6f,69e638a4f0e45fac3f17972a,69e6293cac546095efbb4be0,,,,,1,
2026-04-20 14:31:26,2026-04-20 14:34:41,IP Address,,100,195,True,2026-04-20 14:34:42,R_8bIAluZefRavIYL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.01,0,3.781,13.967,21.301,7,I think we should both get the same bonus ,4.59,6.147,7.301,4,,,,,6.027,7.186,8.419,3,0,0,0.205,0,0,4.5,5d128047b88c440001294edd,69e638b8e59486e989c26342,69e6293cac546095efbb4be0,1.5,I think we should both get the same bonus ,0,0,1,
2026-04-20 14:26:14,2026-04-20 14:34:44,IP Address,,100,509,True,2026-04-20 14:34:44,R_51s0wrwlaLrg68V,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.021,0,19.144,46.004,48.244,4,because they get double the pay and if they do that then that leaves everyone else with a little something ,9.003,14.59,16.771,5,,,,,,,,,0,0,0.214,0,1,4,698f89eb14d05aa5cf838def,69e6374fa574795af3a61536,69e6293cac546095efbb4be0,2,because they get double the pay and if they do that then that leaves everyone else with a little something ,4,,1,
2026-04-20 14:31:27,2026-04-20 14:34:51,IP Address,,100,203,True,2026-04-20 14:34:52,R_50pX9jVS8Si1nsm,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.002,0,15.53,17.882,26.188,2,I think that that's a high margin for the broker and I prefer to see the research team get it for$1.00,7.221,25.197,26.175,2,,,,,,,,,0,0,0.203,0,0,4,6985f4fbf0d138e1b1231702,69e638b86ecf50126b269c05,69e6293cac546095efbb4be0,2,I think that that's a high margin for the broker and I prefer to see the research team get it for$1.00,1,,1,
2026-04-20 14:27:38,2026-04-20 14:34:56,IP Address,,100,438,True,2026-04-20 14:34:57,R_748forupAwSts6p,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.007,0,26.825,29.807,31.796,4,Seemed like there is more money in sending to the broker,7.595,15.225,16.513,4,,,,,13.826,17.226,18.752,4,0,0,0.216,0,0,1,69b19be44bc129f85f90f89d,69e637d038d396e28e3dc390,69e6293cac546095efbb4be0,5,Seemed like there is more money in sending to the broker,10,4,1,
2026-04-20 14:31:57,2026-04-20 14:34:58,IP Address,,100,180,True,2026-04-20 14:34:58,R_8P4XYyavNuQL6nN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.117,0,10.892,12.989,15.984,2,I don't see why researchers should have to pay 3x as much for the data. I don't care whether I receive higher payment or not. Research is supposed to be for the greater good,,,,,4.515,7.611,8.478,3,5.219,5.219,6.248,1,0,0,0.22,0,0,6,665360f5e203bebaabbe82e6,69e638d6c6d264b6ef7ff9bf,69e6293cac546095efbb4be0,0,I don't see why researchers should have to pay 3x as much for the data. I don't care whether I receive higher payment or not. Research is supposed to be for the greater good,0,0,1,
