StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,Q99,Q100,Q122,Q149,Q97_First Click,Q97_Last Click,Q97_Page Submit,Q97_Click Count,Q152,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q58,Q59,Q119,Q120,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q151,Q131_First Click,Q131_Last Click,Q131_Page Submit,Q131_Click Count,Q2,Q3,Q4,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,memory_lt_$4,memory_lt_$0,memory_lt_-$2,memory_lt_-$4,memory_kw_$0,memory_kw_-$4,memory_kw_-$6,hp_kw_4,memory_kw_-$8,attention_check,Q_DataPolicyViolations
2025-12-04 17:58:51,2025-12-04 18:07:18,IP Address,,100,507,True,2025-12-04 18:07:18,R_6Jw7dkuIhYNuXKH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.027,0,"The price of coffee beans has increased a significant amount, due to both tariffs and poor growing weather in the country of origin. Perhaps the store’s rent went up as well, increasing prices dramatically. ","All conditions are staying steady. The price of inputs has not increased, but they don’t feel they’re able to bring prices down. ","A new variety of coffee bean makes growing much quicker and more beans make it to harvest. The price of beans decreases, prompting the coffee shop to lower their prices, passing savings to the customers. ","A store offering a half-off sale. Perhaps my favorite coffee shop is feeling generous and offers all drinks for half price, one day only. ",7.306,13.181,15.901,6,"I did not want to raise the price on the broker and risk losing their business, but I also did not want to lose much money myself. Thus I chose to reduce the price by $1.",0,0,0.106,0,24,Yes,12,0,7,69156cb681f0e747e992b388,6931cbd1c698938de7ab43b7,69314b65dcf3f6d01c964b1b,lt,1,$4,$0,'-$2,'-$4,$0,'-$4,'-$6,"The price of coffee beans has increased a significant amount, due to both tariffs and poor growing weather in the country of origin. Perhaps the store’s rent went up as well, increasing prices dramatically. ","All conditions are staying steady. The price of inputs has not increased, but they don’t feel they’re able to bring prices down. ","A new variety of coffee bean makes growing much quicker and more beans make it to harvest. The price of beans decreases, prompting the coffee shop to lower their prices, passing savings to the customers. ","A store offering a half-off sale. Perhaps my favorite coffee shop is feeling generous and offers all drinks for half price, one day only. ",,,,'-$8,,1,
2025-12-04 17:59:31,2025-12-04 18:07:29,IP Address,,100,477,True,2025-12-04 18:07:29,R_5lNukAYJtzhJvW1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.003,0,trying to negotiate a purchase on ebay as the seller and getting nervous if you counter the buyer that you'll lose the sale over a couple of dollars,trying to negotiate the price on ebay as the buyer and attempting to get the best deal by offering a lower price,getting tired of negotiating on ebay and just purchasing the item for regular price,the cost of shipping and taxes and watching everything increase in price when you purchase anything online,8.098,18.478,20.062,6,Normally I want to accept less than I'm worth. I'm trying to combat that urge so I am attempting to get the best price I can and what I feel I deserve for my time.,0,0,0.203,0,39,Yes,8,0,12,691dcf9bf03c4a71c02b9344,6931cbfc29e568c30b76d54b,69314b65dcf3f6d01c964b1b,lt,-4,'-$2,'-$4,$0,$4,$0,'-$8,'-$6,the cost of shipping and taxes and watching everything increase in price when you purchase anything online,getting tired of negotiating on ebay and just purchasing the item for regular price,trying to negotiate a purchase on ebay as the seller and getting nervous if you counter the buyer that you'll lose the sale over a couple of dollars,trying to negotiate the price on ebay as the buyer and attempting to get the best deal by offering a lower price,,,,'-$4,,1,
2025-12-04 18:02:19,2025-12-04 18:08:15,IP Address,,100,355,True,2025-12-04 18:08:15,R_6PtTX7RIPTOiG9D,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.009,0,Lowering the price a little to get a buyer to buy but still keeping a majority of the money wanted.,Giving a low price to come up in negotiation ,Two people meeting in the middle so they get the same price.,Giving away my data for free,9.665,9.665,10.636,1,I chose it because I felt that the price had to go down a little bit because they would not take it for the full 12 dollars but I still wanted to value myself at a good amount of money.,0,0,0.204,0,,,,,,,,,,,,,,,,,,21,No,,0,9,65fcff541a582fbad48a2d2e,6931cc9c301287db88bc3b27,69314b65dcf3f6d01c964b1b,kw,3,'-$4,$0,'-$2,$4,'-$8,'-$4,'-$6,,,,,Giving away my data for free,Giving a low price to come up in negotiation ,Two people meeting in the middle so they get the same price.,$0,Lowering the price a little to get a buyer to buy but still keeping a majority of the money wanted.,1,
2025-12-04 18:02:17,2025-12-04 18:08:18,IP Address,,100,361,True,2025-12-04 18:08:19,R_8rPA31dNyv5pOFP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.108,0,It is a static situation where the price hasn't changed,"This is an example where something is worth less, as in a deflationnary situation",similar to changing it by -$8 but less extreme,this is also a deflionary sityuation,10.972,16.341,22.017,3,It was deflationary but not too much so,0,0,0.218,0,,,,,,,,,,,,,,,,,,65,No,,0,9,6457abf2901da540ba46b6fd,6931cc9b5f00dd3f1c2d5d05,69314b65dcf3f6d01c964b1b,kw,3,$4,'-$2,$0,'-$4,$0,'-$8,'-$4,,,,,It is a static situation where the price hasn't changed,similar to changing it by -$8 but less extreme,this is also a deflionary sityuation,'-$6,"This is an example where something is worth less, as in a deflationnary situation",1,
2025-12-04 17:58:52,2025-12-04 18:08:44,IP Address,,100,591,True,2025-12-04 18:08:45,R_1My9uZFiWHjLOpy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.107,0,I find this similar to going to the grocery store and seeing something on clearance for 50 percent off. They just want to get rid of the product and anyone willing can enjoy a hefty discount.,"I find this situation similar to purchasing something with a friend who works at the location you are shopping at. They like you and want to help you, so they provide their employee discount code for you free of anything. You enjoy a price reduction for little reason.",I find this situation to purchasing something on a marketplace. The individual cannot sell their product and finally just wants to rid themselves of it. They provide a large percentage off to just move the product and might even take a loss to get it done.,I find this similar to buying a car and walking in to just accept the price that is given to you. They make an offer and you accept it without negotiation maybe out financial security or time restraints. You get it for what is offered.,2.852,8.948,17.384,2,I see no urgency to change the price or cut myself short. The bidding started at 12 and there are no offers or information to imply it should be lower.,0,0,0.207,0,,,,,,,,,,,,,,,,,,27,Yes,2,0,12,6605e2b8ed85746d2f6aed25,6931cbd75a2c1bb756a4408c,69314b65dcf3f6d01c964b1b,kw,0,$4,$0,'-$2,'-$4,'-$6,'-$4,'-$8,,,,,I find this similar to buying a car and walking in to just accept the price that is given to you. They make an offer and you accept it without negotiation maybe out financial security or time restraints. You get it for what is offered.,"I find this situation similar to purchasing something with a friend who works at the location you are shopping at. They like you and want to help you, so they provide their employee discount code for you free of anything. You enjoy a price reduction for little reason.",I find this similar to going to the grocery store and seeing something on clearance for 50 percent off. They just want to get rid of the product and anyone willing can enjoy a hefty discount.,$0,I find this situation to purchasing something on a marketplace. The individual cannot sell their product and finally just wants to rid themselves of it. They provide a large percentage off to just move the product and might even take a loss to get it done.,1,
2025-12-04 17:56:13,2025-12-04 18:08:52,IP Address,,100,758,True,2025-12-04 18:08:52,R_8S8e96SAPE8dli9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.01,0,Trying to sell a second hand car and negiotiating a price. The protective purchaser offers far less than the asking price,"Putting an item for sale on a selling platform with a fixed price, but accepting offers and being offered a lower amount than the fixed price","Buying a product in a supermarket, the price you see is the price you pay.","putting an offer in to purchase a house, the offer being much less than the asking price",6.756,8.645,14.195,2,"the product, the data, is worth an amount and in my opinion, that amount should be paid for all work put in, hours etc. I, as the data provider, need to be paid a decent amount for the work under taken.",0,0,0.208,0,,,,,,,,,,,,,,,,,,54,Yes,1,0,12,6384704a7b906e6298d5087f,6931cb305f00dd3f1c2d5ce0,69314b65dcf3f6d01c964b1b,kw,0,'-$4,'-$2,$0,$4,'-$6,'-$4,$0,,,,,"Buying a product in a supermarket, the price you see is the price you pay.","Putting an item for sale on a selling platform with a fixed price, but accepting offers and being offered a lower amount than the fixed price",Trying to sell a second hand car and negiotiating a price. The protective purchaser offers far less than the asking price,'-$8,"putting an offer in to purchase a house, the offer being much less than the asking price",1,
2025-12-04 17:57:07,2025-12-04 18:09:31,IP Address,,100,744,True,2025-12-04 18:09:31,R_7xEFIPCxHefm2Xh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.018,0,"Finding an item in the store for 50% off. If its something I want and considered a hidden gem, I'd buy it immediately.","It's like going to a diner and using a coupon or getting a special for a stack of pancakes, bacon and eggs. ",Its similar to going to a store for a clearance sale at a discounted store. ,"I find it similar to a subscription like netflix or amazon. It remains the same, theres no difference or sales for their customers. ",7.036,49.676,50.998,5,"I'm not sure, I wanted to decrease the price but not by much. ",0,0,0.221,0,,,,,,,,,,,,,,,,,,34,No,,0,9,671a65c94ef5a96c18488902,6931cb6bdffae06b26b4d53b,69314b65dcf3f6d01c964b1b,kw,3,'-$4,'-$2,$4,$0,'-$6,'-$4,'-$8,,,,,"I find it similar to a subscription like netflix or amazon. It remains the same, theres no difference or sales for their customers. ","It's like going to a diner and using a coupon or getting a special for a stack of pancakes, bacon and eggs. ","Finding an item in the store for 50% off. If its something I want and considered a hidden gem, I'd buy it immediately.",$0,Its similar to going to a store for a clearance sale at a discounted store. ,1,
2025-12-04 18:03:21,2025-12-04 18:10:19,IP Address,,100,417,True,2025-12-04 18:10:19,R_2kc9SU0GshB1wlz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.02,0,Losing a £5 note; but of a downer ,Being charged twice for a bus ticket,"Status quo, mundane nothing changes ",Finding a small amount of money in your coat pocket,8.274,15.372,16.192,3,Wanted to get a better price ,0,0,0.211,0,52,Yes,10,0,10.5,63f9c81dc81ca7c373e0a7c0,6931ccdfef797c101a11dd36,69314b65dcf3f6d01c964b1b,lt,-2.5,'-$4,'-$2,$0,$4,'-$6,'-$4,'-$8,Finding a small amount of money in your coat pocket,"Status quo, mundane nothing changes ",Being charged twice for a bus ticket,Losing a £5 note; but of a downer ,,,,$0,,1,
2025-12-04 18:07:02,2025-12-04 18:10:34,IP Address,,100,212,True,2025-12-04 18:10:35,R_5nSIRVOiKvLWXI9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.108,0,"That is half off, I would probably break even",I Would get the price I asked for that I felt was fair,I would probably lose money,"I would not make as much as I wanted, but the other person would feel they are getting a deal  ",6.297,17.141,20.453,6,I felt like giving them a discount would be appreciated and probably be a returning customer.  ,0,0,0.205,0,,,,,,,,,,,,,,,,,,41,Yes,3,0,9,662ee0b0f3785c3fe59e191f,6931cdb40a5e4da52a19c783,69314b65dcf3f6d01c964b1b,kw,3,$0,'-$4,'-$2,$4,'-$6,$0,'-$8,,,,,I Would get the price I asked for that I felt was fair,"I would not make as much as I wanted, but the other person would feel they are getting a deal  ","That is half off, I would probably break even",'-$4,I would probably lose money,1,
2025-12-04 18:05:13,2025-12-04 18:10:50,IP Address,,100,337,True,2025-12-04 18:10:51,R_7LuQO8GQyg42tbQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.113,0,buying a coffee for myself,buying a friend coffee too,buying coffee and a cookie,staying home and not spending money,20.065,22.017,23.665,2,My data is worth at least $12,0,0,0.228,0,,,,,,,,,,,,,,,,,,55,No,,0,12,67180c619687ce86be82b29f,6931cd2d7bfe0345c2a9b8ee,69314b65dcf3f6d01c964b1b,kw,0,'-$4,'-$2,$4,$0,'-$4,'-$8,'-$6,,,,,staying home and not spending money,buying a coffee for myself,buying coffee and a cookie,$0,buying a friend coffee too,1,
2025-12-04 18:02:28,2025-12-04 18:11:13,IP Address,,100,524,True,2025-12-04 18:11:13,R_10YgbXoaQRjPjtz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.106,0,"Doing a lot of the work and being paid nothing extra, feels almost like slavery","Getting a nice bonus, and I am the one acquiring the data I deserve most of the $12 sale right? similar to performance based bonuses in the real world",A 50/50 split would be fair to all parties involved and I don't think anyone would be upset by it. This is similar to starting a company with one of your friends,I would think that I am being underpaid for the information that I have provided. Very similar to when a CEO makes double or triple the wage of the individual employee doing all of the hard work,1.628,8.621,12.078,3,"I think this price is fair to the broker, since I am the one doing all of the hard work collecting the data, I think I should get a larger cut of the money. If the broker wants more money they should find a way to sell it for more than the $12",0,0,0.217,0,,,,,,,,,,,,,,,,,,27,Yes,8,0,4.5,692bcf3bae7933fd836c696d,6931cc90e1c10cf95ecdd5c3,69314b65dcf3f6d01c964b1b,kw,7.5,'-$4,$4,'-$2,$0,$0,'-$8,'-$6,,,,,"Doing a lot of the work and being paid nothing extra, feels almost like slavery",I would think that I am being underpaid for the information that I have provided. Very similar to when a CEO makes double or triple the wage of the individual employee doing all of the hard work,A 50/50 split would be fair to all parties involved and I don't think anyone would be upset by it. This is similar to starting a company with one of your friends,'-$4,"Getting a nice bonus, and I am the one acquiring the data I deserve most of the $12 sale right? similar to performance based bonuses in the real world",1,
2025-12-04 18:04:10,2025-12-04 18:11:27,IP Address,,100,437,True,2025-12-04 18:11:28,R_1hneAgvmBygb3ne,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.122,0,I imagine it would increase to $12 if the priced change by $4. ,I imagine it would decrease to $6 if the priced change by $-2.,I imagine it would not change at all if the priced change by $0.,I imagine it would decrease by $4 if the priced changed by $-4. ,4.723,15.058,15.53,5,I chose to increase the price because I think the bonus amount would increase as well. ,0,0,0.214,0,42,Yes,20,0,12,65f21f8caad4fa6eb9cb0c3e,6931cd10426dd016eb808565,69314b65dcf3f6d01c964b1b,lt,-4,$4,'-$2,$0,'-$4,'-$8,$0,'-$6,I imagine it would increase to $12 if the priced change by $4. ,I imagine it would not change at all if the priced change by $0.,I imagine it would decrease to $6 if the priced change by $-2.,I imagine it would decrease by $4 if the priced changed by $-4. ,,,,'-$4,,1,
2025-12-04 18:07:32,2025-12-04 18:12:46,IP Address,,100,314,True,2025-12-04 18:12:47,R_8rDQapFthwU77J8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.002,0,the price of a bar of chocolate reduced,a reduction in a shirt at a shop,half price sale at a supermarket like tesco,"stand still, the price has not changed regardless of events",3.198,10.308,12.249,3,"12 is better than 0, living in this world is very tough",0,0,0.216,0,,,,,,,,,,,,,,,,,,37,Yes,7,0,12,6346f29c47d00fd118ae60ba,6931cddb5786611bb9ed4315,69314b65dcf3f6d01c964b1b,kw,0,'-$2,'-$4,$4,$0,'-$8,'-$6,'-$4,,,,,"stand still, the price has not changed regardless of events",half price sale at a supermarket like tesco,a reduction in a shirt at a shop,$0,the price of a bar of chocolate reduced,1,
2025-12-04 18:06:53,2025-12-04 18:12:50,IP Address,,100,356,True,2025-12-04 18:12:50,R_1bPO6oDVbM19VAs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.109,0,The cost to make a sweater increases so the maker increases price by $4,Coffee shop providing a promotional discount of $2 off,Apple music providing a student discount of $4 off ,Rent price staying the same ,8.178,8.178,9.089,1,I think raising the price can bring more value,0,0,0.206,0,22,Yes,2,0,12,663a5db9ced6c4bf9bd77d3e,6931cdb46414e1caef2b4b51,69314b65dcf3f6d01c964b1b,lt,-4,$4,'-$2,'-$4,$0,$0,'-$6,'-$8,The cost to make a sweater increases so the maker increases price by $4,Rent price staying the same ,Coffee shop providing a promotional discount of $2 off,Apple music providing a student discount of $4 off ,,,,'-$4,,1,
2025-12-04 17:57:35,2025-12-04 18:12:51,IP Address,,100,915,True,2025-12-04 18:12:51,R_6gnmEYFYfVY2OKF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.112,0,"In this situation, maybe it would be similar to someone going out of their way to do a small favor for another person. Like intentionally buying them a snack out of the vending machine or something. It is low cost but the price is also a small benefit to the other person.",This could be similar to someone doing a favor for someone that is maybe more inconvenient to them and might result in a feeling of a net zero gain at the end. ,"This might be like two people just going about some type of business or job without moving outside of their expected roles. The parameters for their actions are already laid out, and there is no deviance outside of them so there isn't really any change or exchange between the two people. Business as usual.",It could be like someone choosing to prioritize themself over another person when they are aware that there is a more mutually beneficial option. ,18.431,18.431,27.332,1,I chose to increase the price by +4 because I am ultimately looking to benefit myself the most in this scenario.,0,0,0.102,0,33,No,,0,12,65f0e572d1ca00e646860bff,6931cb82a9cdcc1fbccf411c,69314b65dcf3f6d01c964b1b,lt,-4,'-$2,'-$4,$0,$4,$0,'-$8,'-$4,It could be like someone choosing to prioritize themself over another person when they are aware that there is a more mutually beneficial option. ,"This might be like two people just going about some type of business or job without moving outside of their expected roles. The parameters for their actions are already laid out, and there is no deviance outside of them so there isn't really any change or exchange between the two people. Business as usual.","In this situation, maybe it would be similar to someone going out of their way to do a small favor for another person. Like intentionally buying them a snack out of the vending machine or something. It is low cost but the price is also a small benefit to the other person.",This could be similar to someone doing a favor for someone that is maybe more inconvenient to them and might result in a feeling of a net zero gain at the end. ,,,,'-$6,,1,
2025-12-04 18:08:57,2025-12-04 18:13:09,IP Address,,100,251,True,2025-12-04 18:13:09,R_2QQzGgCMbimDp0U,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.005,0,Asking for a moderate discount on an item seen in an online auction.,"An employee asking for too large a salary, risking the company walking away.",Asking for a large discount on an item seen in an online auction.,"Just accepting the status quo, such as a listed price.",22.596,22.596,28.767,1,"I feel as though I could get more money for my data, so attempted to do so. I still want to leave the broker a suitable margin to effectively pay for their time.",0,0,0.215,0,25,Yes,2,0,9,56504ecf1b3cda000f544e92,6931ce34d6fb5990719c8f71,69314b65dcf3f6d01c964b1b,lt,-1,'-$2,$4,'-$4,$0,'-$6,'-$8,$0,"An employee asking for too large a salary, risking the company walking away.","Just accepting the status quo, such as a listed price.",Asking for a moderate discount on an item seen in an online auction.,Asking for a large discount on an item seen in an online auction.,,,,'-$4,,1,
2025-12-04 18:07:23,2025-12-04 18:13:40,IP Address,,100,377,True,2025-12-04 18:13:41,R_8g1prmpn9rgTN3K,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.112,0,Declining a bonus at work.,Slapping yourself in the face.,Taking an extra biscuit from a communal plate.,Slapping yourself in the face.,6.675,8.507,12.408,3,It allows me to reveive a greater level of bonus.,0,0,0.206,0,40,Yes,8,0,12,5e999e7c295393016b7c2577,6931cdd4b2642c822faef623,69314b65dcf3f6d01c964b1b,lt,-4,$0,'-$2,$4,'-$4,'-$6,'-$8,$0,Taking an extra biscuit from a communal plate.,Declining a bonus at work.,Slapping yourself in the face.,Slapping yourself in the face.,,,,'-$4,,1,
2025-12-04 18:03:27,2025-12-04 18:14:08,IP Address,,100,640,True,2025-12-04 18:14:08,R_3PCiDB06CX91XRs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.009,0,"I think this is similar to selling a product that is in high demand, which is expected to bring in more people to do business with the broker. Although the broker does not profit directly from this product, they do profit from selling other products to the increased customer base.","Selling a product that has a consistent selling price, and overall consistent buyers and sellers, so the price is known and stays the same.","Selling a product that has recently fallen in demand, so there are concerns it won't sell at the original price.","Selling a product that has recently become highly available, and the demand has dropped, so the product isn't very valuable anymore and has fallen significantly in price.",9.68,59.779,64.499,4,"Since it is my data that I produce, I feel like I should make more from the sale than the broker, although the broker should get a fair amount. I stuck with the computer recommendation, because I feel like the recommendation sets the expectation in value.",0,0,0.215,0,44,Yes,3,0,8,6297d4ad03a1830f21d22cb1,6931ccea1885e5281f33a870,69314b65dcf3f6d01c964b1b,lt,0,$4,$0,'-$2,'-$4,$0,'-$4,'-$6,"I think this is similar to selling a product that is in high demand, which is expected to bring in more people to do business with the broker. Although the broker does not profit directly from this product, they do profit from selling other products to the increased customer base.","Selling a product that has a consistent selling price, and overall consistent buyers and sellers, so the price is known and stays the same.","Selling a product that has recently fallen in demand, so there are concerns it won't sell at the original price.","Selling a product that has recently become highly available, and the demand has dropped, so the product isn't very valuable anymore and has fallen significantly in price.",,,,'-$8,,1,
2025-12-04 18:12:37,2025-12-04 18:14:50,IP Address,,100,132,True,2025-12-04 18:14:50,R_5jkb8J6CM5C5eTh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.007,0,It is similar to knowing my worth and not compromising on that.,It is similar to devaluing yourself.,"It is similar to low self-confidence,",It is similar to being beaten down by the system,2.354,7.848,8.798,2,Because I'm worth it.,0,0,0.218,0,,,,,,,,,,,,,,,,,,31,Yes,5,0,12,6643da4813f1eb4877d52fbf,6931cf0f804db0c6f66c2d20,69314b65dcf3f6d01c964b1b,kw,0,'-$2,$0,'-$4,$4,$0,'-$4,'-$8,,,,,It is similar to knowing my worth and not compromising on that.,It is similar to devaluing yourself.,It is similar to being beaten down by the system,'-$6,"It is similar to low self-confidence,",1,
2025-12-04 18:01:45,2025-12-04 18:15:17,IP Address,,100,811,True,2025-12-04 18:15:17,R_3eeNGyxGHVvKoeT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.009,0,"A freelance copywriter is setting her hourly rate for a client. She knows this client doesn't have as many financial resources as other clients, but she can tell that she'll really like working with this client. She sets her hourly rate lower for this client. Instead of changing $40 an hour, she charges $20 an hour.","A close friend asks my husband to build a table for him. He builds the table well and puts a lot of care into it. He feels bad about charging his friend the normal rate for the table, so he gives him a substantial discount (75% off). He thinks his friend will appreciate this greatly and it will mean a lot to him.","I go into a store to buy a sweater. The price of the sweater is $20. When I go to check out, the clerk says it's $20. I don't ask for a discount or expect them to give me a discount. I pay $20 for the sweater because that is it's price.","A fast food restaurant worker is taking a customer's order. When it comes time to pay, the customer realizes that they are $3 short and is embarrassed. She starts looking through her purse to find spare change. The restaurant worker decides to cover the remaining amount out of her own paycheck.",17.645,17.645,19.138,1,"After writing the following scenarios about lowering the price, I myself felt like I needed to lower the price too, even though I think it's fair to charge the full $12.",0,0,0.101,0,,,,,,,,,,,,,,,,,,29,Yes,6,0,10,691c9fe1c722dece45e6d6c9,6931cc806613c8d9e95911f3,69314b65dcf3f6d01c964b1b,kw,2,'-$4,$0,'-$2,$4,'-$6,'-$8,$0,,,,,"I go into a store to buy a sweater. The price of the sweater is $20. When I go to check out, the clerk says it's $20. I don't ask for a discount or expect them to give me a discount. I pay $20 for the sweater because that is it's price.","A fast food restaurant worker is taking a customer's order. When it comes time to pay, the customer realizes that they are $3 short and is embarrassed. She starts looking through her purse to find spare change. The restaurant worker decides to cover the remaining amount out of her own paycheck.","A freelance copywriter is setting her hourly rate for a client. She knows this client doesn't have as many financial resources as other clients, but she can tell that she'll really like working with this client. She sets her hourly rate lower for this client. Instead of changing $40 an hour, she charges $20 an hour.",'-$4,"A close friend asks my husband to build a table for him. He builds the table well and puts a lot of care into it. He feels bad about charging his friend the normal rate for the table, so he gives him a substantial discount (75% off). He thinks his friend will appreciate this greatly and it will mean a lot to him.",1,
2025-12-04 18:11:54,2025-12-04 18:16:01,IP Address,,100,247,True,2025-12-04 18:16:02,R_2FC2uvNCPRFgtJ7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.004,0,it is similar to buying a discounted product,it is similar to gaining profit on an item,it is the same as buying something at the standard price,it is like de-valuing a house purchase to sell quickly.,5.658,11.518,12.392,2,I want the person to be able to sell the data and I don't want to lose out.,0,0,0.208,0,39,Yes,15,0,9,66a608dc0a4f33f35327e273,6931cedb5f00dd3f1c2d5d48,69314b65dcf3f6d01c964b1b,lt,-1,'-$2,$4,$0,'-$4,'-$4,'-$8,'-$6,it is similar to gaining profit on an item,it is the same as buying something at the standard price,it is similar to buying a discounted product,it is like de-valuing a house purchase to sell quickly.,,,,$0,,1,
2025-12-04 18:13:01,2025-12-04 18:16:26,IP Address,,100,205,True,2025-12-04 18:16:27,R_5k1UB5QRr1j2I5u,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.106,0,Receiving a small discount on a lunch.,Receiving a big discount on a lunch.,Paying moderately more for lunch.,Paying exactly what I expected for lunch.,5.693,5.693,7.672,1,There didn't seem to be any downside to increasing the price.,0,0,0.205,0,48,Yes,25,0,12,6150a7aff22eb4723de2341a,6931cf28557aecd38ba1eeed,69314b65dcf3f6d01c964b1b,lt,-4,'-$2,'-$4,$4,$0,'-$4,$0,'-$6,Paying moderately more for lunch.,Paying exactly what I expected for lunch.,Receiving a small discount on a lunch.,Receiving a big discount on a lunch.,,,,'-$8,,1,
