StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q237,Q224,Q239,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,attention_check,Q_DataPolicyViolations
2026-04-20 15:46:24,2026-04-20 15:48:41,IP Address,,100,136,True,2026-04-20 15:48:41,R_7kHSJs2iobBR5lN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.178,0,0,0,2.008,0,Accept,He chose the allocation and if i deny it we both get 0 anyway,Accept,0,0,0.204,0,0,,5f7a3cb8a5ab6f693b2ef50a,69e64a49b53f20b4eabcc629,69e63ef74aa8ceec3eceacc5,,,He chose the allocation and if i deny it we both get 0 anyway,,69dffc42b70b8d1714271cf2,0,97acfeba-8b82-4dc1-bd20-ac7a57720913,12,1,
2026-04-20 15:43:51,2026-04-20 15:48:44,IP Address,,100,292,True,2026-04-20 15:48:44,R_2DT3H5TpWfmPr9f,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.457,0,0,0,2.007,0,Accept,"The split seemed fair. It was a 50/50 split and I had no problem in accepting this very fair offer. If the split had been unfair and in favour of player 1 I would have considered rejecting it, but that wasn't the case and what was offered was perfect.",Reject,0,0,0.215,0,0,,67816b8db5cc9d12f5f77d7a,69e649ab9d1dc40d2c70f2c0,69e63ef74aa8ceec3eceacc5,,,"The split seemed fair. It was a 50/50 split and I had no problem in accepting this very fair offer. If the split had been unfair and in favour of player 1 I would have considered rejecting it, but that wasn't the case and what was offered was perfect.",,69607fcd29dd18151ffe262f,6,cb307c76-dfeb-4716-9ee2-f0801b95eca1,6,1,
2026-04-20 15:46:15,2026-04-20 15:48:47,IP Address,,100,152,True,2026-04-20 15:48:48,R_8G7FzbzYYIvbgpZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.042,0,0,0,2.006,0,Accept,It seemed like an equitable offer where we both gained equally.,Reject,0,0,0.205,0,0,,6716152e33a2af901d7e9196,69e64a43157a1c37e3f217a5,69e63ef74aa8ceec3eceacc5,,,It seemed like an equitable offer where we both gained equally.,,69dfdc504fe8d81e2bf348f2,6,cbb02cf2-0b02-41ef-92b6-8dde2e633481,6,1,
2026-04-20 15:47:32,2026-04-20 15:48:49,IP Address,,100,76,True,2026-04-20 15:48:49,R_1m4PBnNX5OhL086,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.723,0,0,0,2.103,0,Accept,It is a fair split that I would always accept,Reject,0,0,0.208,0,0,,56a68bb49ce1c0000df89344,69e64a8d52b9158a88ff0577,69e63ef74aa8ceec3eceacc5,,,It is a fair split that I would always accept,,5dd2ccf12e6c772de06f525b,6,f3f54f3a-d4f7-468e-85cf-8576915e3169,6,1,
2026-04-20 15:38:27,2026-04-20 15:48:56,IP Address,,100,628,True,2026-04-20 15:48:56,R_6roZGCUDXqkse2Y,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.079,0,0,0,2.12,0,Accept,"It's not ideal, but I'd rather get something than nothing.",,0,0,0.209,0,0,,69aea3505bb6ef44aa3c26c8,69e6486cdf0d93f8acc2eea2,69e63ef74aa8ceec3eceacc5,,,"It's not ideal, but I'd rather get something than nothing.",,66c0441e33d85e9bfd14bcc8,8,ad3a67fd-6408-4b6a-a93d-52525738a812,4,1,
2026-04-20 15:44:59,2026-04-20 15:48:59,IP Address,,100,240,True,2026-04-20 15:49:00,R_5C7HANiFtqFIaIh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,6.544,0,0,0,2.009,0,Accept,The overall price was decent and it was good enough to me to accept.It wasn't that small or minuscule.,Reject,0,0,0.205,0,1,,699ccb61c45f845f51a6349c,69e649f527bb88d5db004842,69e63ef74aa8ceec3eceacc5,,,The overall price was decent and it was good enough to me to accept.It wasn't that small or minuscule.,,5e7def6e3a915c48aa9d3209,6,04ffadcd-d07b-4d74-81e6-32e3284dd5ee,6,1,
2026-04-20 15:46:45,2026-04-20 15:49:00,IP Address,,100,134,True,2026-04-20 15:49:00,R_67UN4TzK8b5NVCh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,1.977,0,0,0,2.008,0,Accept,I accepted Player 1's proposal because they offered $6 for both of us.  It seems fair and honest.,Accept,0,0,0.211,0,0,,699c861150b5ab9cd8234411,69e64a593131a7412c8c1b1e,69e63ef74aa8ceec3eceacc5,,,I accepted Player 1's proposal because they offered $6 for both of us.  It seems fair and honest.,,69e0c2d92a7845597eba82d8,6,de82e1fd-187d-4509-9f66-582f3849f90c,6,1,
2026-04-20 15:46:22,2026-04-20 15:49:03,IP Address,,100,160,True,2026-04-20 15:49:03,R_1UQGUryBeZIYnoB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,5.144,0,0,0,2.111,0,Accept,it's balanced and equal,Reject,0,0,0.208,0,0,,69cae3f40a5d09f303eceb3b,69e64975b6723423464f8ce2,69e63ef74aa8ceec3eceacc5,,,it's balanced and equal,,695bb8d9b6d4c1e5d042d7ac,6,787fa96c-5d69-4ac6-bd7c-d047bb4c3a57,6,1,
2026-04-20 15:42:54,2026-04-20 15:49:07,IP Address,,100,372,True,2026-04-20 15:49:07,R_1Y4ZWyfMisghIgM,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,2.859,2.859,6.209,1,0,0,2.009,0,Accept,"Fairness/Equity: ""I felt that a $5/$7 split was close enough to an equal division of the $12. Since both players walk away with a fair amount, I saw no reason to reject the offer and leave us both with nothing.""",Reject,0,0,0.218,0,0,,673f3cd975d4eab135cdad88,69e649724a30bb078d029a4a,69e63ef74aa8ceec3eceacc5,,,,,697cd99a0b15ee3f0b10b595,7,e00ba9c4-8814-4b93-a823-40e30da3a2a6,5,1,
2026-04-20 15:47:12,2026-04-20 15:49:09,IP Address,,100,116,True,2026-04-20 15:49:09,R_7f40Knl9afEDg4b,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,5.105,0,0,0,2.004,0,Accept,Even split seems fair.,Accept,0,0,0.208,0,0,,69e3920e7d1eefee0dbc4499,69e64a7ac2e331b99726a082,69e63ef74aa8ceec3eceacc5,,,Even split seems fair.,,69728415f1d26e82d500a822,6,fafc4d20-8ca2-41bc-b752-90496a1bf942,6,1,
2026-04-20 15:47:21,2026-04-20 15:49:19,IP Address,,100,118,True,2026-04-20 15:49:20,R_3uwvXWshkgOSepi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.984,0,0,0,2.116,0,Accept,"I accepted this decision, as I viewed the offer as fair. Since both the participant and I would have received 6 dollars, I feel that their offer was reasonable, and benefited both of our interests.  ",Reject,0,0,0.208,0,0,,69e428f57c4a2e4f94ab364a,69e64a83a3a42cf4b150e8e5,69e63ef74aa8ceec3eceacc5,,,"I accepted this decision, as I viewed the offer as fair. Since both the participant and I would have received 6 dollars, I feel that their offer was reasonable, and benefited both of our interests.  ",,698dd2c627730d7c35058bc9,6,ff21ef3e-41b6-4326-be5e-2c02c5ba09d7,6,1,
2026-04-20 15:46:56,2026-04-20 15:49:19,IP Address,,100,143,True,2026-04-20 15:49:20,R_5kU8HKiIwTI7XsR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.621,0,0,0,2.015,0,Accept,I felt like a fair $6 share between both users is honest and respectful. The first player has to be aware that I can make it so none of us earn anything so they better make it fair for both of us. ,Reject,0,0,0.216,0,0,,6630f2f65712040e696b8293,69e64a620e371fab6bfd49e5,69e63ef74aa8ceec3eceacc5,,,I felt like a fair $6 share between both users is honest and respectful. The first player has to be aware that I can make it so none of us earn anything so they better make it fair for both of us. ,,62162ab683fc823e78c025e5,6,6ce9ea79-d547-46f5-9693-11c145d436fe,6,1,
2026-04-20 15:44:02,2026-04-20 15:49:20,IP Address,,100,318,True,2026-04-20 15:49:21,R_5wtraZeXupAiGOK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.148,0,0,0,2.104,0,Reject,"The other persons allocation is really unfair so I reject it, even if I get no money. They are too greedy.",Accept,0,0,0.206,0,0,,581d50e882c5aa000132ce4f,69e649b82aba3dcb92789e5a,69e63ef74aa8ceec3eceacc5,,,"The other persons allocation is really unfair so I reject it, even if I get no money. They are too greedy.",,564dd73edc21cd000dba8ce1,11,871c1826-a7b3-47dc-a4d8-d7c30eabd9d4,1,1,
2026-04-20 15:47:01,2026-04-20 15:49:33,IP Address,,100,151,True,2026-04-20 15:49:33,R_7RP5wIAw7eGrsue,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.829,0,0,0,2.004,0,Reject,It was not a fair cut. If it had been 6 and 6 I would have accepted,Reject,0,0,0.203,0,0,,69bf43793ad1c772786f51e3,69e64a703241c5733852d4eb,69e63ef74aa8ceec3eceacc5,,,It was not a fair cut. If it had been 6 and 6 I would have accepted,,611a8d23c1d17506a23df589,7,1a86545a-2999-437f-9be9-a7d26e4b4889,5,1,
2026-04-20 15:46:06,2026-04-20 15:49:37,IP Address,,100,210,True,2026-04-20 15:49:37,R_1mlUL2R0axLUYQM,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,5.401,0,0,0,2.02,0,Accept,I think this allocation is fair and is enough for me.,Reject,0,0,0.113,0,0,,6108708cc133f82c35c00f12,69e64a17e80e0f654f677ca5,69e63ef74aa8ceec3eceacc5,,,I think this allocation is fair and is enough for me.,,69b56c2c0c9460b5e5269b75,6,cc51bcb4-31a5-4c4c-84b8-9cef3362c0d4,6,1,
2026-04-20 15:46:29,2026-04-20 15:49:49,IP Address,,100,199,True,2026-04-20 15:49:49,R_3v0OMfYeNYcVbbl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.38,0,0,0,2.01,0,Accept,It's split evenly and fairly,Accept,0,0,0.208,0,1,,69aedd8351726bfc9c5701a4,69e64a4ebbafc701991b1a7b,69e63ef74aa8ceec3eceacc5,,,It's split evenly and fairly,,69c03e17f7c1a98531a89a26,6,1f9ac45f-5cbd-46f4-9a00-3b3d359b75be,6,1,
2026-04-20 15:40:41,2026-04-20 15:49:59,IP Address,,100,557,True,2026-04-20 15:49:59,R_5IzX1pspmSEr6Ya,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.497,0,0,0,2.113,0,Accept,"I would rather receive something rather than nothing. Even though the other person decided to give me less money, if I rejected it I would receive nothing. I know he/she also would have received nothing as well. I wasn't going to ruin my chances of getting something just because they allocated more for themselves.",Accept,0,0,0.205,0,0,,699534e45cec93cb12001fca,69e648f0b6723423464f8cd5,69e63ef74aa8ceec3eceacc5,,,"I would rather receive something rather than nothing. Even though the other person decided to give me less money, if I rejected it I would receive nothing. I know he/she also would have received nothing as well. I wasn't going to ruin my chances of getting something just because they allocated more for themselves.",,69961b1e92ce0d6ed65b9c30,7,cd26720d-504a-416b-9b2a-150e37f4130d,5,1,
2026-04-20 15:48:29,2026-04-20 15:50:06,IP Address,,100,96,True,2026-04-20 15:50:07,R_1n8EwPD4oNbLvtp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.779,0,0,0,2.004,0,Accept,It's fair to split the payment evenly.,Reject,0,0,0.103,0,0,,69bf97683362efaa04dadd5c,69e64ac8c7e1e84aa472d59b,69e63ef74aa8ceec3eceacc5,,,It's fair to split the payment evenly.,,6522aa97e6c38891f0f56e03,6,34fb9416-a343-4a18-8dca-feed10e50764,6,1,
2026-04-20 15:47:10,2026-04-20 15:50:07,IP Address,,100,176,True,2026-04-20 15:50:07,R_2Ra3lvkcjGcVIRN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.615,0,0,0,2.008,0,Accept,"I would have happily split 50/50, but they've offered me slightly over half to ensure I accept - as if I decline the offer we both lose our chance at a bonus.",Accept,0,0,0.208,0,0,,5d797dcb93d16a001a3d120e,69e64a79859fefdc70a6f75e,69e63ef74aa8ceec3eceacc5,,,"I would have happily split 50/50, but they've offered me slightly over half to ensure I accept - as if I decline the offer we both lose our chance at a bonus.",,668177e0951600598b5422df,5.5,5ceeb826-f156-445e-b618-b80623ff1153,6.5,1,
2026-04-20 15:47:16,2026-04-20 15:50:12,IP Address,,100,176,True,2026-04-20 15:50:13,R_6KUhPGDl3LckGuB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.047,0,0,0,2.003,0,Accept,"I chose player 1's allocation because it was fair to both of us. In this situation we both win if we both cooperate, and we both lose if we didn't. The choice was clear. ",Accept,0,0,0.203,0,0,,69acf36a9da319d41a849375,69e64a7d3131a7412c8c1b24,69e63ef74aa8ceec3eceacc5,,,"I chose player 1's allocation because it was fair to both of us. In this situation we both win if we both cooperate, and we both lose if we didn't. The choice was clear. ",,5e01d2b1ff28a8d80931dc53,6,55e0798e-a347-4eca-9be3-d3993ecdd0bc,6,1,
2026-04-20 15:46:44,2026-04-20 15:50:16,IP Address,,100,212,True,2026-04-20 15:50:16,R_3zUwKyEWsjyustz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.644,0,0,0,2.004,0,Accept,I think player 1 was fair in his decision. ,Accept,0,0,0.102,0,0,,63ba386fca1ef3cc33de26d2,69e64a4f1015a21365a2e043,69e63ef74aa8ceec3eceacc5,,,I think player 1 was fair in his decision. ,,63d0234a81df5f9f9131e255,6,0eccfb97-e806-4206-879b-6c1d67bd163f,6,1,
2026-04-20 15:44:36,2026-04-20 15:50:33,IP Address,,100,356,True,2026-04-20 15:50:34,R_5JjUDPH4UzLhg28,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.91,0,0,0,2.006,0,Accept,It is an equal amount which is what I would expect.,Reject,0,0,0.217,0,1,,65da0c93826bdadcf98372a9,69e649da8f0b50513c1ba1cc,69e63ef74aa8ceec3eceacc5,,,It is an equal amount which is what I would expect.,,66e32aaad05615cfd9fcbe48,6,a886a136-ad5e-4aa7-ac57-665979c6f273,6,1,
2026-04-20 15:49:22,2026-04-20 15:50:42,IP Address,,100,80,True,2026-04-20 15:50:43,R_3Wu6RhTi4eIsjdh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.801,0,0,0,2.119,0,Accept,It's equal for both of us so easy to accept. ,Accept,0,0,0.221,0,0,,5c3260a97b740900011f5e26,69e64afb706beda1c0d040c6,69e63ef74aa8ceec3eceacc5,,,It's equal for both of us so easy to accept. ,,6712398f5808c8bb612411bc,6,bbb73636-5129-44e5-9d4f-51b1dc42af95,6,1,
2026-04-20 15:48:34,2026-04-20 15:50:50,IP Address,,100,135,True,2026-04-20 15:50:51,R_5nUeylxSIF3N2iq,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.981,0,0,0,2.01,0,Accept,"I like to be fair and share with others. After we both have read the concept of the study, Player 1 and myself seem to want to be equal with the money. ",Accept,0,0,0.215,0,0,,66ba3c0e73b27f1551a2f7cf,69e64accb36a8ae43de95c9f,69e63ef74aa8ceec3eceacc5,,,"I like to be fair and share with others. After we both have read the concept of the study, Player 1 and myself seem to want to be equal with the money. ",,69c3e4cc59313e85e81e8b33,6,8a3138dd-a6be-4616-8afe-3087ded9f131,6,1,
2026-04-20 15:47:56,2026-04-20 15:50:51,IP Address,,100,175,True,2026-04-20 15:50:51,R_1PaRCkGgtfgVWug,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.786,0,0,0,2.108,0,Accept,Half is the most equal allocation for each player. It is fair for both player one and two.,Accept,0,0,0.205,0,0,,69ae79af72c0fd26189c680a,69e64aa0a3d9ef4f977727bc,69e63ef74aa8ceec3eceacc5,,,Half is the most equal allocation for each player. It is fair for both player one and two.,,5f835b913ffc5f0fd6bc7492,6,afa3278f-edd0-490d-8c5d-ff4d1e318357,6,1,
2026-04-20 15:48:31,2026-04-20 15:50:58,IP Address,,100,146,True,2026-04-20 15:50:58,R_2Dhk3HREUD5I1gi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.86,0,0,0,2.108,0,Accept,It is fair that we both get the same amount so I would accept,Accept,0,0,0.22,0,0,,5bf939c026e31d000104280a,69e64ac928270764f75dec99,69e63ef74aa8ceec3eceacc5,,,It is fair that we both get the same amount so I would accept,,605da0a3b78d54d78f618ba4,6,51de9e52-27b6-403e-887d-8b634c17bcca,6,1,
2026-04-20 15:49:00,2026-04-20 15:51:00,IP Address,,100,119,True,2026-04-20 15:51:02,R_35Luoa9RQByqHbB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.216,0,0,0,2.109,0,Accept,"Even though it's a bit unbalanced, I don't mind as we're still getting a bonus. A one dollar difference doesn't mean too much to me.",Reject,0,0,0.207,0,0,,69bca01f6969f9a4d73c7edc,69e64ae86783a67bf1e6b5bf,69e63ef74aa8ceec3eceacc5,,,"Even though it's a bit unbalanced, I don't mind as we're still getting a bonus. A one dollar difference doesn't mean too much to me.",,5f429a57a972c449ac21680e,7,ebac4421-4f0f-459b-925e-e6a88972be50,5,1,
2026-04-20 15:46:26,2026-04-20 15:51:05,IP Address,,100,279,True,2026-04-20 15:51:06,R_7yjzwA8gDVLMj0R,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.536,0,0,0,2.119,0,Accept,They allocated the money in half so why would I reject,Accept,0,0,0.203,0,1,,5f72312763fd391320f3e599,69e64a17ed810d5337d1cc12,69e63ef74aa8ceec3eceacc5,,,They allocated the money in half so why would I reject,,5d0934c3c8d1490001b1d7c5,6,079f0632-d9a0-49b6-9a10-a97c6e593d24,6,1,
2026-04-20 15:48:56,2026-04-20 15:51:05,IP Address,,100,129,True,2026-04-20 15:51:06,R_1hnKYcEnqeVzzPd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.453,0,0,0,2.017,0,Accept,Split down the middle is the fairest way to go about this! I can't be upset with a 50/50 split ,Accept,0,0,0.211,0,0,,6993e83416945f6b2e3c9818,69e64ae2de077bcfe1cfa1a8,69e63ef74aa8ceec3eceacc5,,,Split down the middle is the fairest way to go about this! I can't be upset with a 50/50 split ,,6727beaebe6d464e5eff6b55,6,a1dad283-4fda-4d53-877a-0456ba797b15,6,1,
2026-04-20 15:47:34,2026-04-20 15:51:06,IP Address,,100,211,True,2026-04-20 15:51:06,R_6wLbT07Ui4FQDSb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,5.535,0,0,0,2.109,0,Accept,I accepted because it was close to what they had.  I feel something is better than nothing and it was more than I was expecting. ,Reject,0,0,0.212,0,0,,69af2d4a76960d56536dab00,69e64a8f0dee12e0161b43e1,69e63ef74aa8ceec3eceacc5,,,I accepted because it was close to what they had.  I feel something is better than nothing and it was more than I was expecting. ,,664361f5205858f7e60f136b,7.5,1b6eeb52-2a6d-48e6-ab34-e1a048589efb,4.5,1,
2026-04-20 15:49:42,2026-04-20 15:51:08,IP Address,,100,85,True,2026-04-20 15:51:08,R_3kk2UpW7Dnb4eXF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.001,0,0,0,2.016,0,Accept,"50/50 is the fairest split, and I'd rather get $6 than nothing",Accept,0,0,0.213,0,0,,69b18919158bbb79b1aeaad3,69e64b10f7eddb830eb0146b,69e63ef74aa8ceec3eceacc5,,,"50/50 is the fairest split, and I'd rather get $6 than nothing",,69b4a3d15b20186059c746f8,6,555736bd-7377-4894-81da-9fcecf3e85a1,6,1,
2026-04-20 15:47:41,2026-04-20 15:51:10,IP Address,,100,208,True,2026-04-20 15:51:10,R_3Ba9AHpvq06Io0N,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,5.761,0,0,0,2.006,0,Accept,"If we can split the money , lets do it. It's the safest way for both of us to get paid equally , and thats what i would like to happen. I'm not trying to be greedy or selfish , i like to share.",Reject,0,0,0.205,0,0,,6952c874bffb3b875800a61c,69e64a934f63c2cd09ea32d6,69e63ef74aa8ceec3eceacc5,,,"If we can split the money , lets do it. It's the safest way for both of us to get paid equally , and thats what i would like to happen. I'm not trying to be greedy or selfish , i like to share.",,58df4816aedfd50001526cb9,6,44198ae0-09e2-4ae1-aeb6-a53a4d631af9,6,1,
2026-04-20 15:48:04,2026-04-20 15:51:10,IP Address,,100,186,True,2026-04-20 15:51:10,R_3iOv6s4d1BCiv11,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.112,0,0,0,2.012,0,Accept,Good and fair allocation.,Reject,0,0,0.217,0,0,,67fe80cfe353b5ef412d8e50,69e64aa52c3f40b9a5c8117d,69e63ef74aa8ceec3eceacc5,,,Good and fair allocation.,,695fc4e377dae78868cec1d5,6,75a31769-6a54-46c0-ab7f-da2a5c0e50cf,6,1,
2026-04-20 15:47:57,2026-04-20 15:51:14,IP Address,,100,196,True,2026-04-20 15:51:14,R_31ZOwfsuL9vTCiW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.479,0,0,0,2.012,0,Accept,Split is fair and better than getting 0$,Accept,0,0,0.202,0,0,,69de2d43418fa45cdc25cc78,69e64aa7dcac8b308617f29d,69e63ef74aa8ceec3eceacc5,,,Split is fair and better than getting 0$,,65c8d70512b2fc050e53d0d1,6,0f0700be-7757-4c77-9eac-b4c26a92a413,6,1,
2026-04-20 15:45:11,2026-04-20 15:51:16,IP Address,,100,365,True,2026-04-20 15:51:16,R_5PNtdOlB3n0pl0q,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.637,0,0,0,2.11,0,Accept,"This is a solid, even split of our money! I think it's perfectly reasonable to split it down the middle. ",Reject,0,0,0.206,0,0,,6665b293028c2fb836001fee,69e649c1050627d2323aa580,69e63ef74aa8ceec3eceacc5,,,"This is a solid, even split of our money! I think it's perfectly reasonable to split it down the middle. ",,5f86de2dc329e0030106fa1a,6,168dc9f0-e989-4669-9f60-868ac313e77f,6,1,
2026-04-20 15:48:39,2026-04-20 15:51:21,IP Address,,100,162,True,2026-04-20 15:51:22,R_192hLKeIHmT9Jfj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.595,0,0,0,2.015,0,Accept,I think dividing it in half is fair and is what I would have done.,Reject,0,0,0.22,0,0,,5e9a2f95fe11450cc4a6b2be,69e64ac99b4d0429fe8ceb95,69e63ef74aa8ceec3eceacc5,,,I think dividing it in half is fair and is what I would have done.,,61699e45a1a936cf905b4627,6,12df64db-3d92-4ec1-af35-a6ecefe3de2b,6,1,
2026-04-20 15:47:32,2026-04-20 15:51:26,IP Address,,100,233,True,2026-04-20 15:51:26,R_6JmdOPzdXXSBt6U,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.918,0,0,0,2.11,0,Accept,"This doesn't seem like a fair split up, but I'd rather get something than nothing.",Accept,0,0,0.205,0,0,,6362deb87bdd85bf8463703e,69e64a8a97a8598955017aa9,69e63ef74aa8ceec3eceacc5,,,"This doesn't seem like a fair split up, but I'd rather get something than nothing.",,67e6d5f9bbdbca5a13db27ed,7.5,f59de8d5-b2d2-4f9f-a076-4c80fca0aec4,4.5,1,
2026-04-20 15:48:53,2026-04-20 15:51:33,IP Address,,100,160,True,2026-04-20 15:51:34,R_3IMXfL9z3CLkecL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.084,0,0,0,2.007,0,Accept,I'm OK with splitting the allotment evenly so that we can both succeed. ,Reject,0,0,0.207,0,0,,69d417a7e7e648dad98e0d3c,69e64adf436898578d7a60a1,69e63ef74aa8ceec3eceacc5,,,I'm OK with splitting the allotment evenly so that we can both succeed. ,,6782b2f4bd70e1c0a9a36590,6,46e747de-a0cf-4bb3-b9eb-77f809f58d45,6,1,
2026-04-20 15:48:51,2026-04-20 15:51:34,IP Address,,100,162,True,2026-04-20 15:51:34,R_3vQBLdC6pgsgob7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.746,0,0,0,2.019,0,Accept,It was equally divided,Accept,0,0,0.218,0,0,,5d27dc6b46dea800184f8bfa,69e64aac724877dc3b9dde8f,69e63ef74aa8ceec3eceacc5,,,It was equally divided,,69daccf8482a69b1baf97f79,6,44679f96-7e38-4c6f-b8f4-fdbd7ed14259,6,1,
