StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q4,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q241_First Click,Q241_Last Click,Q241_Page Submit,Q241_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,story,Q_DataPolicyViolations
2026-04-21 12:52:55,2026-04-21 12:53:14,0,,100,19,1,2026-04-21 12:53:14,R_2PwboJlrvKgnRgv,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69e758dba11cae0fd6bee8c9,69e7731ecc172e2614dcf0f0,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 12:42:06,2026-04-21 12:54:26,0,,100,739,1,2026-04-21 12:54:26,R_6EuxhvUA2ePLkdg,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve and Max worked very hard to meet their sales target and successfully was awarded a performance bonus for exceeding their sales target. Since Steve was the team leader the director called Steve to give him the choice of keeping the bonus all to himself or allocating some to his team member Max. I believe Steve should split the bonus with Max evenly.  ,0,0,2.02,0,18.083,26.288,28.342,2,I chose this proposal because it's only fair that the other participant in this study receive the same as I do. I would like to believe that the other participant would do the same and because splitting the proposed amount would better have the other participant accept. ,6.579,12.212,18.03,3,10.748,20.821,22.191,2,0,0,0.218,0,0,6,6446f3b2df3f3274b549bec6,69e7706c3d92578f0e3f744f,69e754d3172910383aac6106,,6,I chose this proposal because it's only fair that the other participant in this study receive the same as I do. I would like to believe that the other participant would do the same and because splitting the proposed amount would better have the other participant accept. ,100,50,1,2,
2026-04-21 12:51:05,2026-04-21 12:54:47,0,,100,222,1,2026-04-21 12:54:47,R_8Rg70T5p7c9WMlX,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was accepted to receive government assistance. His neighbour wasn't, and he is unsure what to do.",0,0,2.008,0,2.576,5.373,10.705,2,It seemed the fairest way of splitting the money,5.473,5.473,7.393,1,4.837,4.837,6.535,1,0,0,0.22,0,0,6,63d445e3a5aba6622cd022d4,69e77299fc93dc45e95394b6,69e754d3172910383aac6106,,6,It seemed the fairest way of splitting the money,89,74,1,4,
2026-04-21 12:44:55,2026-04-21 12:55:22,0,,100,626,1,2026-04-21 12:55:22,R_2uUTfgY0Ru2Wcyc,,,,,,,anonymous,EN,1,,,1,1,3,2,James had forgotten that he had applied for financial assistance. He then received an email to say he would receive the full amount. On his way to collect the money he bumped into an acquaintance who had also applied for the fund but had not been accepted. James now faced a decision of whether to keep the full amount for himself or help Mark and give him some of the money.,0,0,2.003,0,4.409,12.333,13.483,2,it is a 50/50 split which is fair,5.694,16.063,16.801,5,19.753,32.819,33.753,3,0,0,0.205,0,0,6,69e768053653e1ba889433e1,69e7713ce4b9be485187a2c9,69e754d3172910383aac6106,,6,it is a 50/50 split which is fair,50,25,1,4,
2026-04-21 12:50:25,2026-04-21 12:56:50,0,,100,384,1,2026-04-21 12:56:50,R_8GjMYstco3Foqac,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve was working in partnership with another man called Max. Steve was team leader and despite max doing a fair share of the work, Steve was seriously considering being greedy and keep the full performance bonus for him self. Steve should be fair and allocate the bonus evenly between them.",0,0,2.012,0,3.03,14.883,15.611,3,"I briefly considered taking a slightly larger share for myself, however i decided against that as i would feel badly about that outcome. Also i felt perhaps the other player may be reckless and not accept anything less than half.",4.592,9.048,9.895,2,6.384,10.07,10.81,2,0,0,0.212,0,0,6,63f79034370a105d5d57d9bd,69e7728bc7395660294ec5b4,69e754d3172910383aac6106,,6,"I briefly considered taking a slightly larger share for myself, however i decided against that as i would feel badly about that outcome. Also i felt perhaps the other player may be reckless and not accept anything less than half.",80,75,1,2,
2026-04-21 12:52:24,2026-04-21 12:57:00,0,,100,276,1,2026-04-21 12:57:01,R_6M4az5P3ZuptAGJ,,,,,,,anonymous,EN,1,,,1,1,3,2,"I would definitely share the bonus. It's the only decent thing to do. If it was equal contribution, it would be split 50/50. If not, I would base it on contribution amount. ",0,0,2.004,0,4.782,4.782,6.523,1,"If the player doesn't accept the proposal, we both get nothing. Trying to ensure we both walk away with something. ",18.263,18.755,19.433,2,4.173,4.517,5.339,2,0,0,0.211,0,0,6,5e8601d90126b207e8c7a2aa,69e77304a686c88308f3f848,69e754d3172910383aac6106,,6,"If the player doesn't accept the proposal, we both get nothing. Trying to ensure we both walk away with something. ",76,41,1,2,
2026-04-21 12:49:44,2026-04-21 12:57:02,0,,100,438,1,2026-04-21 12:57:02,R_7rT4CFWLRFsB7XS,,,,,,,anonymous,EN,1,,,1,1,3,2,"James received a notice that he eligible for government financial assistance, after a rough financial patch and having no savings remaining. When collected the financial aid he found his neighbor, Mark, who had been denied financial aid. James is making a decision whether he should share the financial assistance with Mark, who is also struggling. ",0,0,2.128,0,4.404,14.411,15.751,5,"It is slightly more than have of the amount, which may incentivize player 2 to accept the proposal, but still maintains a level of fairness that would appeal to player 2. I believe if it were too much they may decline, and the same for too little.",1.214,6.162,11.837,2,7.108,12.557,13.689,4,0,0,0.22,0,0,5.5,69e64f98f384a495d11b2ff0,69e77260fbc8d781762a5e68,69e754d3172910383aac6106,,6.5,"It is slightly more than have of the amount, which may incentivize player 2 to accept the proposal, but still maintains a level of fairness that would appeal to player 2. I believe if it were too much they may decline, and the same for too little.",75,40,1,4,
2026-04-21 12:52:29,2026-04-21 12:57:06,0,,100,276,1,2026-04-21 12:57:06,R_14pEHP2YjFtmdch,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve received a performance bonus for hitting then exceeding their sales numbers. His boss gave him the opportunity to keep the whole bonus or allocate some of it to his teammate Max, who considerably helped.",0,0,2.11,0,4.787,4.787,7.67,1,"All boats rise together in a high tide. Max provided considerable effort, therefore the bonus is split equally. ",4.181,6.537,7.939,2,3.806,3.806,4.773,1,0,0,0.207,0,0,6,63bf6105f71f720415f0198b,69e7730539ecaaafa2f4ce5a,69e754d3172910383aac6106,,6,"All boats rise together in a high tide. Max provided considerable effort, therefore the bonus is split equally. ",53,29,1,2,
2026-04-21 12:55:21,2026-04-21 12:57:15,0,,100,113,1,2026-04-21 12:57:15,R_81dFDicJEUM1MsD,,,,,,,anonymous,EN,1,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,54a7c839fdf99b7cd759d23c,69e773b4fbc8d781762a5e99,69e754d3172910383aac6106,,,,,,1,,
2026-04-21 12:52:33,2026-04-21 12:57:17,0,,100,283,1,2026-04-21 12:57:17,R_2qZNq4B9qyhvofY,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve and his team was awarded a bonus for exceeding their sales target. As team leader he had a choice of keeping the full bonus or allocating some to his collegue Mx, since Max played  a big role in the teams success.",0,0,2.008,0,18.927,23.24,24.624,2,"It means that i keep the majority of the money, while also giving them some extra money. They should accept this as it is better than nothing ",1.994,7.58,9.107,2,4.388,4.388,6.717,1,0,0,0.208,0,0,7.5,5ffe0751a3b25844a41e8d1d,69e7730bbf050e0a66cfa375,69e754d3172910383aac6106,,4.5,"It means that i keep the majority of the money, while also giving them some extra money. They should accept this as it is better than nothing ",47,44,1,2,
2026-04-21 12:50:59,2026-04-21 12:57:26,0,,100,386,1,2026-04-21 12:57:26,R_1BafajlYrbxz5IQ,,,,,,,anonymous,EN,1,,,1,1,3,2,James has been granted financial assistance through the government. James knows Mark is struggling and James's empathy is creating a dilemma. James has this idea that he should money to Mark. The only problem is James doesn't really know Mark aside from Mark being his neighbor. James will have to decide if it's worth being a hero in Mark story and not having much money for himself.,0,0,2.118,0,2.977,6.298,8.267,2,I wanted to split the money in the fairest way. I think we both would enjoy the reward if it was split equally. This came from my moral background of sharing with others.,2.51,5.323,6.366,3,3.805,3.805,5.5,1,0,0,0.221,0,0,6,61650ba8e42101c561bf7335,69e772abacb3a4658d0c4de0,69e754d3172910383aac6106,,6,I wanted to split the money in the fairest way. I think we both would enjoy the reward if it was split equally. This came from my moral background of sharing with others.,100,56,1,4,
2026-04-21 12:52:59,2026-04-21 12:57:31,0,,100,272,1,2026-04-21 12:57:32,R_2GCBzwZtrlQP8gW,,,,,,,anonymous,EN,1,,,1,1,3,2,"James is going through some financial hardship and has had some goverment financial assistance accepted, however after bumping into a neighbor who is also struggling but was rejected for the support he is unsure whether to help him or not with his money.",0,0,2.104,0,7.247,7.247,8.222,1,I am interested to see how player 2 will respond to this ,6.611,6.611,7.59,1,4.807,4.807,5.498,1,0,0,0.206,0,0,11.5,6058cb3a85a0e6ac773f0de2,69e77326a57f136fdfd9ac12,69e754d3172910383aac6106,,0.5,I am interested to see how player 2 will respond to this ,1,59,1,4,
2026-04-21 12:53:26,2026-04-21 12:58:42,0,,100,315,1,2026-04-21 12:58:43,R_2M9UOrbaKisyT8o,,,,,,,anonymous,EN,1,,,1,1,3,2,"He should give some to Max, as he made a significant contribution",0,0,2.124,0,7.528,9.272,11.837,2,I think it was only fair,4.492,21.74,24.121,9,4.831,4.831,7.733,1,0,0,0.206,0,0,7,5e134281d52c7b9830246d59,69e7733edefda5d638c74d91,69e754d3172910383aac6106,,5,I think it was only fair,49,50,1,2,
2026-04-21 12:51:15,2026-04-21 12:58:53,0,,100,458,1,2026-04-21 12:58:53,R_6Y50M3ojyGezzep,,,,,,,anonymous,EN,1,,,1,1,3,2,James received some financial assistance but when he went to the office he saw his aquanintance Mark also applied but wasnt selected. He is debating whether to give Mark some of the funds or keep it all.,0,0,2.015,0,9.776,17.679,19.368,2,Because Mark needs some help as well. And I think it is only fair to give him a third of the money and still keep two thirds for myself.,2.401,9.505,10.627,2,,,,,0,0,0.212,0,0,8,6393762f53bfb428985673db,69e772b4f88176f82167c5e0,69e754d3172910383aac6106,,4,Because Mark needs some help as well. And I think it is only fair to give him a third of the money and still keep two thirds for myself.,87,,1,4,
2026-04-21 12:53:19,2026-04-21 12:59:12,0,,100,352,1,2026-04-21 12:59:12,R_1pSojNcQBeC7xcb,,,,,,,anonymous,EN,1,,,1,1,3,2,"I believe James should keep all of the financial assistance he was rewarded. It is not his responsibility to help support Mark, as much as I'm sure he'd like to.",0,0,2.007,0,9.01,21.81,23.233,2,I chose to share $4 because I think it is a kind gesture when I can afford to do so.,8.884,8.884,9.825,1,,,,,0,0,0.204,0,0,8,699ddd04afcd89b2e9afb264,69e7733884c87f737153c971,69e754d3172910383aac6106,,4,I chose to share $4 because I think it is a kind gesture when I can afford to do so.,90,,1,4,
2026-04-21 12:55:23,2026-04-21 12:59:51,0,,100,268,1,2026-04-21 12:59:51,R_6NTZYP8LRkMzBOt,,,,,,,anonymous,EN,1,,,1,1,3,2,I beleive James should give Mark 10% of what he recieved,0,0,2.115,0,3.737,8.735,11.402,2,Since this is free money I chose to share half,3.374,5.969,7.022,2,4.193,6.073,7.023,2,0,0,0.203,0,0,6,65b3dc2f924ee9deee8b40b9,69e773a4326348fc8939e5bc,69e754d3172910383aac6106,,6,Since this is free money I chose to share half,71,63,1,4,
2026-04-21 12:55:59,2026-04-21 12:59:53,0,,100,233,1,2026-04-21 12:59:53,R_20AegtGeGg7U7iZ,,,,,,,anonymous,EN,1,,,1,1,3,2,"2 people have applied for governement support because they are struggling financially. One gets the money, the other doesn't - the question is should he keep the money or share it.",0,0,2.005,0,3.707,5.323,6.39,2,"As the outcome affects both of us, it seemed reasonable to split the allocation equally.",6.385,6.385,7.385,1,6.01,6.01,8.002,1,0,0,0.219,0,0,6,6793b24867d67e714c19d140,69e773d7a222f4c46253948f,69e754d3172910383aac6106,,6,"As the outcome affects both of us, it seemed reasonable to split the allocation equally.",75,25,1,4,
2026-04-21 12:57:26,2026-04-21 13:00:09,0,,100,162,1,2026-04-21 13:00:09,R_3ZU3LZa8ICtvRtZ,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was struggling and he had the opportunity to win some money. He knew Mark was also struggling, and is deciding whether or not to pay Mark some of his funds. ",0,0,2.009,0,3.914,7.848,9.001,3,"I think it is high enough that player 2 will accept, but low enough so I can keep more for myself. ",2.302,2.302,3.142,1,3.337,3.337,4.043,1,0,0,0.208,0,0,9,6698a55a16b90d04fa1af2bd,69e774278c438199954ea2f5,69e754d3172910383aac6106,,3,"I think it is high enough that player 2 will accept, but low enough so I can keep more for myself. ",51,57,1,4,
2026-04-21 12:55:50,2026-04-21 13:00:19,0,,100,269,1,2026-04-21 13:00:20,R_2QcUCiWXS3PoXLP,,,,,,,anonymous,EN,1,,,1,1,3,2,"I think it would be fair to split the bonus. If both people have contributed to the sales target, each should get some of the bonus money.",0,0,2.031,0,6.676,8.621,10.591,2,I think it is a fair decision to split the money equally,9.012,10.206,12.324,2,14.581,14.972,17.398,3,0,0,0.118,0,0,6,669129db4e9424079e8fb66b,69e773d076cd9ae64b1f4d30,69e754d3172910383aac6106,,6,I think it is a fair decision to split the money equally,69,65,1,2,
2026-04-21 12:56:20,2026-04-21 13:01:06,0,,100,285,1,2026-04-21 13:01:06,R_6fizinfDkq4sbsn,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve's team was awarded a bonus for exceeding their sales goals and he was given the option as the team lead to keep it all for himself or to share some of it with his teammate Max, who also contributed a great deal. ",0,0,2.005,0,3.383,6.741,8.422,3,"I think it was random if I was selected as player 1 or player 2, so there was just as much of a chance that I could've been the one on the other end of things. I feel like that's the only fair way to split it. ",2.503,11.703,13.318,4,6.374,6.374,8.425,1,0,0,0.208,0,0,6,6952a750b9a128af6b5afc96,69e773ebd169c23794d87dfe,69e754d3172910383aac6106,,6,"I think it was random if I was selected as player 1 or player 2, so there was just as much of a chance that I could've been the one on the other end of things. I feel like that's the only fair way to split it. ",97,46,1,2,
2026-04-21 12:53:46,2026-04-21 13:01:17,0,,100,450,1,2026-04-21 13:01:18,R_53Wu3Y8uK7ZtcfT,,,,,,,anonymous,EN,1,,,1,1,3,2,There was a guy named James who was having some financial difficulties. He applied for assistance and was awarded with aid a while later while his neighbor who also applied was not awarded. He now faces the choice of deciding whether or not to help his neighbor.,0,0,2.129,0,11.556,20.133,22.201,3,"Just because I was awarded does not mean that he needs to know that I was awarded. Also I am struggling just like he is, but it is not my responsibility to help him. I have my own obligations and those take precedent in my life.",6.021,14.803,16.401,3,10.035,10.035,11.398,1,0,0,0.116,0,0,8.5,665e796eea7bed4bf74d34fc,69e7734e0c6c19f29a37dc55,69e754d3172910383aac6106,,3.5,"Just because I was awarded does not mean that he needs to know that I was awarded. Also I am struggling just like he is, but it is not my responsibility to help him. I have my own obligations and those take precedent in my life.",50,50,1,4,
2026-04-21 12:56:34,2026-04-21 13:01:49,0,,100,315,1,2026-04-21 13:01:50,R_2FLgABhKYslimAh,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve's team has been awarded a sales bonus for exceeding their sales target. The director has spoken to Steve regarding the bonus and says he can keep the whole amount as the team leader or distribute some to Max if he so wishes. 

Steve should absolutely give some of the bonus to Max as part of his team - he would not have been able to complete the project without a team and Max is part of that. It is only fair and morally right to ensure the bonus is distributed appropriately. ",0,0,2.01,0,3.531,3.531,5.588,1,I think the distribution should be equal between us both to ensure that we both get something from the exercise. I feel this is the fairest way to complete this task. ,4.227,7.067,8.046,4,5.158,5.158,5.88,1,0,0,0.223,0,0,6,66fc571f0f22a868a18b4dbd,69e773a82b80a9c256d8d61a,69e754d3172910383aac6106,,6,I think the distribution should be equal between us both to ensure that we both get something from the exercise. I feel this is the fairest way to complete this task. ,77,47,1,2,
2026-04-21 12:53:21,2026-04-21 13:01:51,0,,100,510,1,2026-04-21 13:01:51,R_2XhTlpzm2KH52An,,,,,,,anonymous,EN,1,,,1,1,3,2,"James was struggling financially and recieved a letter in the mail from a welfare agency he had applied to months ago saying he had been selected to recieve the full amount. when he went to collect the money he ran into his neighbour, mark, who had not been approved for the money, james tgen had to decide weather to share the money or not. ",0,0,2.03,0,7.203,10.482,16.394,4,"i chose this as it means we will both recieve £6, therefore it will benifit us both and they are likely to agree. ",2.936,16.454,18.101,12,5.795,5.795,8.088,1,0,0,0.218,0,0,6,69e76abacc45eeec7fb55ab3,69e773363723565a6549b31e,69e754d3172910383aac6106,,6,"i chose this as it means we will both recieve £6, therefore it will benifit us both and they are likely to agree. ",82,37,1,4,
2026-04-21 12:56:47,2026-04-21 13:01:57,0,,100,310,1,2026-04-21 13:01:58,R_2O0OhMEZreAiNwg,,,,,,,anonymous,EN,1,,,1,1,3,2,James was accepted for government financial assistance. His neighbor was not. Should James give some of the money he gets to his neighbor.,0,0,2.011,0,12.061,23.841,24.622,2,it seems fair that we each get 1/2. hopefully this fairness will make player 2 accept it.,2.83,6.79,7.557,2,12.155,12.155,13.025,1,0,0,0.208,0,0,6,5ed582335e9530117857c5cc,69e77406ede69709472700be,69e754d3172910383aac6106,,6,it seems fair that we each get 1/2. hopefully this fairness will make player 2 accept it.,90,80,1,4,
2026-04-21 12:51:40,2026-04-21 13:02:06,0,,100,626,1,2026-04-21 13:02:06,R_7o6KpMK7fDcUEQb,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve and his team stand to earn a nice bonus payment for their hard work at their job, but Steve has an important decision to make. This bonus information has not yet been shared with the entire team as Steve has been told by his boss that he can choose to keep the entire bonus or split with his team.",0,0,2.011,0,12.765,12.765,14.67,1,I proposed to split the money down the middle with player two because I have not been given a reason not to share it. ,5.778,11.959,13.007,3,19.025,19.025,20.504,1,0,0,0.214,0,0,6,65c67896c98caa6c188aadcb,69e772d3fe85676171e9a612,69e754d3172910383aac6106,,6,I proposed to split the money down the middle with player two because I have not been given a reason not to share it. ,50,25,1,2,
2026-04-21 12:56:30,2026-04-21 13:02:13,0,,100,343,1,2026-04-21 13:02:13,R_2VaZpR3c4SBODgl,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve and his team received a bonus for exceeding their sales target.  The bonus was all given to Steve and it was his decision whether to give any to his colleague.,0,0,2.015,0,4.572,9.168,19.841,2,"I felt it was fair that Max received a decent amount as it was due to both of us that we got the bonus, however as his manager I felt I deserved a slightly higher amount.",2.677,8.295,9.6,2,8.67,8.67,9.701,1,0,0,0.112,0,0,7,5f20817e92b4d83793b52912,69e7738b1e266f2d749017c3,69e754d3172910383aac6106,,5,"I felt it was fair that Max received a decent amount as it was due to both of us that we got the bonus, however as his manager I felt I deserved a slightly higher amount.",92,80,1,2,
2026-04-21 13:00:17,2026-04-21 13:03:07,0,,100,170,1,2026-04-21 13:03:08,R_5jT965vdJWGSZAI,,,,,,,anonymous,EN,1,,,1,1,3,2,"James applied for financial assistance. He was approved. He saw his neighbor there, Mark, who was denied. James is wondering if he should share his money with Mark even though they aren't that close. ",0,0,2.018,0,7.404,7.404,10.053,1,I thought it was fair to choose about half of the total. ,2.717,5.381,6.536,3,3.875,3.875,5.332,1,0,0,0.21,0,0,6.5,6647ef2cb0c5c966bf2cff71,69e774bbabd5a884edb15eee,69e754d3172910383aac6106,,5.5,I thought it was fair to choose about half of the total. ,100,50,1,4,
2026-04-21 12:57:15,2026-04-21 13:03:28,0,,100,373,1,2026-04-21 13:03:28,R_87ED6P0ZgeJ12A0,,,,,,,anonymous,EN,1,,,1,1,3,2,"After being selected for a financial aid program, James is guilt stricken and debates sharing some of his money with his neighbour Mark who was rejected for this program, despite the two of them only being acquaintances.",0,0,2.006,0,11.712,15.912,17.45,2,"Although I do not know the other player of the game, it is a motivation for us to both participate and gain something from the experience, which would further other's players generosity in the future.",12.1,12.1,13.189,1,4.368,11.485,12.901,2,0,0,0.206,0,0,6,69e753aa65de8107379d0a2d,69e77423b072e57d1fcd0c49,69e754d3172910383aac6106,,6,"Although I do not know the other player of the game, it is a motivation for us to both participate and gain something from the experience, which would further other's players generosity in the future.",50,30,1,4,
2026-04-21 12:59:37,2026-04-21 13:03:43,0,,100,245,1,2026-04-21 13:03:43,R_3RIMXp9AYL8LD7r,,,,,,,anonymous,EN,1,,,1,1,3,2,"James received financial assistance but his neighbor Mark did not, and he is trying to decide whether to keep it or share it with Mark.",0,0,2.004,0,13.585,13.585,15.211,1,"Equity matters to me, and when that's not possible, then equality matters.",3.104,6.204,6.903,3,3.868,8.22,8.908,2,0,0,0.203,0,0,6,69833e40131552d2945a1110,69e774af6dc435acb3e493a3,69e754d3172910383aac6106,,6,"Equity matters to me, and when that's not possible, then equality matters.",50,40,1,4,
2026-04-21 12:59:40,2026-04-21 13:03:57,0,,100,256,1,2026-04-21 13:03:58,R_7Y3Zpsi40R4UMyy,,,,,,,anonymous,EN,1,,,1,1,3,2,James received approval for finanical assistance and discovered his neighbor Mark had not. James is deciding whether to keep all the money for himself or share it with Mark.,0,0,2.107,0,3.201,5.96,7.891,4,Any bonus is a windfall so encouraging participant 2 to accept the offer ensures we both receive the bonus,2.69,2.69,4.063,1,4.922,4.922,6.299,1,0,0,0.216,0,0,6,67095387c465675aea460ef4,69e774b50652144fdb79798f,69e754d3172910383aac6106,,6,Any bonus is a windfall so encouraging participant 2 to accept the offer ensures we both receive the bonus,90,62,1,4,
2026-04-21 13:03:49,2026-04-21 13:04:07,0,,100,18,1,2026-04-21 13:04:07,R_24HPweb9doJAwQr,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5e5ea12786cbda067a72a5e4,69e775aa90f6778225a2a409,69e754d3172910383aac6106,,,,,,0,,
2026-04-21 12:49:32,2026-04-21 13:04:40,0,,100,907,1,2026-04-21 13:04:41,R_7tFMIH6HfT4OJhj,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve, a team leader, receives a full performance bonus after his team exceeds their sales target.He must decide whether to keep all the bonus or share some with his teamate Max, who contributed significantly to their success.",0,0,2.11,0,4.064,4.064,5.754,1,I chose that answer as i want to see how the player too will respond..,6.796,6.796,8.468,1,6.39,6.39,7.757,1,0,0,0.209,0,0,7,651c5ad3595db72e6267f29b,69e7724e6bf676ac03ca3d0e,69e754d3172910383aac6106,,5,I chose that answer as i want to see how the player too will respond..,61,48,1,2,
2026-04-21 12:58:56,2026-04-21 13:04:53,0,,100,356,1,2026-04-21 13:04:53,R_72qILdV1ubqs2Wt,,,,,,,anonymous,EN,1,,,1,1,3,2,Steve just learned that his team was awarded a bonus for good performance. His friend Max did make a pretty good contribution in making this happen so Steve might think about giving a bit to Max.,0,0,2.12,0,6.6,10.012,11.393,2,I like the number two because it is greater than one and one is one of the loneliest numbers. ,4.977,10.857,12.188,2,12.541,12.541,14.012,1,0,0,0.217,0,0,10,695fa35f6b6b8681f2f81a69,69e774859118a46b8fd0fa36,69e754d3172910383aac6106,,2,I like the number two because it is greater than one and one is one of the loneliest numbers. ,22,28,1,2,
2026-04-21 13:01:43,2026-04-21 13:04:53,0,,100,190,1,2026-04-21 13:04:54,R_2FJ7Em6rG5H9IZi,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve and Max worked hard to exceed their sales target. As a reward, Steve received a full bonus allocation, with the decision of whether of not to share with his teammate.",0,0,2.013,0,11.247,11.247,18.711,1,I split 50/50 as it's the fairest way. ,4.732,4.732,5.427,1,8.175,10.964,11.699,2,0,0,0.211,0,0,6,69e6460f6a6e853ea152d4a9,69e775326ebf228de83e2203,69e754d3172910383aac6106,,6,I split 50/50 as it's the fairest way. ,80,50,1,2,
2026-04-21 13:00:58,2026-04-21 13:05:04,0,,100,245,1,2026-04-21 13:05:04,R_1AQlcsnZR3Rac1v,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve and his team worked hard and received a performance bonus, all of which was allocated to Steve. Steve then had to make the decision to keep the bonus for himself, or share with Max. ",0,0,2.014,0,7.973,7.973,8.564,1,I felt it was fair to split the amount. ,6.403,6.403,7.35,1,3.82,7.365,8.273,3,0,0,0.218,0,1,6,662687fc152ffe3df23453e4,69e77503a06b3ee8c2499bbe,69e754d3172910383aac6106,,6,I felt it was fair to split the amount. ,75,40,1,2,
2026-04-21 13:01:31,2026-04-21 13:05:15,0,,100,223,1,2026-04-21 13:05:15,R_2yU2jRloK7ST9Wp,,,,,,,anonymous,EN,1,,,1,1,3,2,James applied for some financial help when he was struggling. A neighbour in a similar position was not succefssful in gaining funds,0,0,2.019,0,1.527,2.422,6.865,2,"It is les than half, but it is still a good chunk of winnings",2.503,6.465,8.003,4,4.281,4.281,5.236,1,0,0,0.211,0,0,7.5,5a5d1194acc75b00017a7b8f,69e77524e60be0f2806477fa,69e754d3172910383aac6106,,4.5,"It is les than half, but it is still a good chunk of winnings",51,50,1,4,
2026-04-21 13:00:03,2026-04-21 13:05:50,0,,100,346,1,2026-04-21 13:05:51,R_5shspXLxMLPfoYx,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve received the full team performance bonus as the team leader after the team exceeded its sales target. He now has to decide whether to keep all of it or give some portion to his teammate Max, who also contributed significantly.",0.461,0.461,2.113,1,0.851,40.46,41.015,7,"I chose this amount to make the split fair and increase the likelihood that Player 2 will accept, ensuring both of us receive a payment rather than risking a rejection where neither of us gets anything.",1.6,3.369,4.02,4,3.413,3.413,6.449,1,0,0,0.207,0,0,6,698d8ee5fd68763434d15f80,69e774ceb87008b6203bfcf7,69e754d3172910383aac6106,,6,"I chose this amount to make the split fair and increase the likelihood that Player 2 will accept, ensuring both of us receive a payment rather than risking a rejection where neither of us gets anything.",72,54,1,2,
2026-04-21 12:59:20,2026-04-21 13:05:53,0,,100,392,1,2026-04-21 13:05:53,R_3JLBAritq8JHs7W,,,,,,,anonymous,EN,1,,,1,1,3,2,I would keep the financial assistance payment to myself. It is unfortunate that Mark was not selected but there was probably a reason why he was not selected and giving up money to pay for necessary expenses would be harmful. ,0,0,2.115,0,10.457,10.457,11.295,1,I picked $6 as it is a fair split between player 1 and player 2. ,5.1,9.197,11.091,4,7.511,7.511,8.382,1,0,0,0.222,0,0,6,69b8412a0c5697d87a8ee31f,69e774a3c87ae6a4a3dc1b16,69e754d3172910383aac6106,,6,I picked $6 as it is a fair split between player 1 and player 2. ,90,42,1,4,
2026-04-21 12:57:33,2026-04-21 13:06:09,0,,100,516,1,2026-04-21 13:06:10,R_1QR5KypDJ9StOkB,,,,,,,anonymous,EN,1,,,1,1,3,2,"Steve's team was awarded a performance bonus for surpassing their sales target. Steve's boss gave him the full bonus and the option to share it with Max, his teammate. The decision was up to Steve how the bonus would be allocated.",0,0,2.018,0,4.771,4.771,8.8,1,I felt the work was done equally as a team and the bonus should be split equally.,5.039,5.039,6.558,1,5.66,5.66,6.788,1,0,0,0.114,0,0,6,6703a8492c7e38dd173549e5,69e7743114c89c9b3864df61,69e754d3172910383aac6106,,6,I felt the work was done equally as a team and the bonus should be split equally.,98,20,1,2,
2026-04-21 12:59:56,2026-04-21 13:06:13,0,,100,377,1,2026-04-21 13:06:14,R_5oupNJc7kkqeglb,,,,,,,anonymous,EN,1,,,1,1,3,2,The story is about Steve having to decide to keep the full bonus or share it with Max who helped Steve,0,0,2.01,0,14.007,20.272,21.48,6,I chose $10 because it's too risky that Player 2 will reject offer if it's too low,4.29,7.438,8.69,2,5.777,7.929,9.28,2,0,0,0.217,0,0,2,66fdd81f708d36dbc86f85be,69e774c1fab1ea0332912b7d,69e754d3172910383aac6106,,10,I chose $10 because it's too risky that Player 2 will reject offer if it's too low,70,25,1,2,
