StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q4,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q237,Q224,Q244,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,story,attention_check,Q_DataPolicyViolations
2026-04-22 14:52:45,2026-04-22 15:04:17,0,,100,691,1,2026-04-22 15:04:18,R_1mDfAiQMcuoQ7nU,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.511,0,"James, who is struggling financially, is selected to receive full government financial assistance after applying for aid. When he learns his neighbor Mark also applied but was not selected, he considers whether to keep all the money or share some of it with Mark, who is also in need. 
",0,0,2.01,0,1,"The proposed split gives both of us an equal share, and accepting it ensures a positive payoff for both of us. Rejecting would result in $0 for both of us, so accepting is the better outcome. ",1,0,,699da79aa84f9a243392231a,69e8e0b4f4dd0a8d85268ff9,69e8a187eaf3646e4f3d33f6,,,,,62e6b8e474c98b1aa8ad01e1,6,d6f0a1de-a968-4e14-ad89-1a6a46f4a03c,6,4,1,
2026-04-22 15:00:17,2026-04-22 15:04:40,0,,100,263,1,2026-04-22 15:04:41,R_76glIVlsgmHWzbX,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,7.302,0,"James received the assistance from the aid program, and Mark who was also struggling was not selected for assistance.  The question is should James give Mark some of the money because he is struggling too?",0,0,2.007,0,1,I accepted the amount because it would be fair for both of us to receive the same amount.,1,0,,664b523f60a309f3791726f8,69e8e27d63eacdd411b55f84,69e8a187eaf3646e4f3d33f6,,,,,69936eccf50fa8ffd94e8b4e,6,45274c7a-9af9-4a4e-9736-1905b5a9978d,6,4,1,
2026-04-22 15:04:37,2026-04-22 15:04:53,0,,100,15,1,2026-04-22 15:04:54,R_2viYPW2G5ruK7PD,,,,,,,anonymous,EN,,,1,,,,,,,,,,,,,,,,,0,,65cb81bd570f9acc8ba4f566,69e8e38129b5380a5d4fb9eb,69e8a187eaf3646e4f3d33f6,,,,,,,,,,0,
2026-04-22 15:00:52,2026-04-22 15:05:17,0,,100,264,1,2026-04-22 15:05:17,R_5aURWhG7PinMWvT,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,7.204,0,Steve worked hard and his team won a performance bonus. Boss gives him the option of sharing with Max who worked hard too.,0,0,2.018,0,1,"I'm unable to evaluate just how hard both Steve and Max worked. So I'm considering it equal. I want to reward based on work performed by each individual, not because someone outranks someone else.",2,0,,6759952d860b4c0446698f2c,69e8e299f51708bffaf9a34d,69e8a187eaf3646e4f3d33f6,,,,,5f0c86cbe4af1361b7158f3e,6,0b2049f3-21bf-4a28-a5f0-6b4fa4e19aae,6,2,1,
2026-04-22 14:57:58,2026-04-22 15:05:20,0,,100,441,1,2026-04-22 15:05:21,R_2eqjODfYsIc02bR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.958,0,"Steve had worked hard, spending long hours over many weeks fine-tuning his sales pitch. He was thrilled to learn that his team had been awarded a performance bonus, which Steve was able to keep or choose to split with his teammate Max.",0,0,2.008,0,1,If 12$ is offered and split equally it seems fair that both parties get half each.,1,0,,5baea3a3b8cbf600017a7727,69e8e1ef858ee6d02e122f76,69e8a187eaf3646e4f3d33f6,,,,,6997e2908d9f5619ca5b2a35,6,6bfdf6ea-e613-4369-b02c-1e231ef6728f,6,2,1,
2026-04-22 14:58:45,2026-04-22 15:06:35,0,,100,469,1,2026-04-22 15:06:35,R_2JJfmrdddk6u8kb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,8.046,0,"James was successful in his application for government welfare but his neighbour, who had also applied was not successful.  James debated with himself whether to share the money with his neighbour or keep it all for himself.",0,0,2.116,0,1,"Player 1 has allocated some funds to me, it is not half, which I would have chosen but more than nothing.  I accept something is better than nothing.",1,0,,5defefcc2573a3000b5725e3,69e8e218424cf56f515972f3,69e8a187eaf3646e4f3d33f6,,,,,6698a55a16b90d04fa1af2bd,9,398c5aab-d03c-4d66-924a-4480ee79be2c,3,4,1,
2026-04-22 15:02:36,2026-04-22 15:06:34,0,,100,238,1,2026-04-22 15:06:35,R_75ZpJGzpBDm3rZ7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.688,0,James won financial assistance and now has to decide if he wants to share with his neighbor or not who was not approved for the financial assistance. ,0,0,2.007,0,1,$6 is a good amount of money given the situation. ,2,0,,69d07e6e48f61b3930a2789b,69e8e2f84f8b42f51ea32022,69e8a187eaf3646e4f3d33f6,,,,,69694b47502b4ee4e75e7834,6,35811c59-c125-4aa5-85f1-0e26e572f94d,6,4,1,
2026-04-22 15:02:26,2026-04-22 15:06:36,0,,100,250,1,2026-04-22 15:06:37,R_8GlVQ55BQSrmh36,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.036,0,"A man received financial support from the government as he was facing financial difficulties; he needs to decide whether to keep this money for himself, or share it with a neighbour (who is also having money problems)",0,0,2.12,0,1,"I received the larger share of the money, so selfishly, I chose to accept it ",1,0,,606ddb0033f69d1a832059cd,69e8e2f18c4aa6a50e7e293c,69e8a187eaf3646e4f3d33f6,,,,,69e4def839b8e1c03033b8be,5.5,a9d5a919-b0f2-44bb-b507-04d7a2f72c33,6.5,4,1,
2026-04-22 14:56:33,2026-04-22 15:07:21,0,,100,648,1,2026-04-22 15:07:22,R_8VkEWdThi0ydRER,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,19.141,0,"Steve has been offered a bonus for his hard work for the previous few weeks. He has to decide whether to to keep all the bonus or share it with Max, Max also did a good proportion of the work along with Steve.",0,0,2.114,0,1,"I thought the split was very fair, equal amounts.",1,0,,5e593e1b5f129b0168be047a,69e8e1883cc485d832dffa95,69e8a187eaf3646e4f3d33f6,,,,,5e3f778e91be661ca60e3540,6,ccde1eba-7e77-4f55-90ba-35928dab98ef,6,2,1,
2026-04-22 15:00:06,2026-04-22 15:07:35,0,,100,449,1,2026-04-22 15:07:36,R_731tRmvG3rCrEZj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,8.037,0,Steve was awarded a bonus and he was so happy. He discussed it with his boss that he could split it with a teammate. what should he do???,0,0,2.106,0,1,I want more money and that means I want to take it if possible,1,0,,699880e60db60b643faccdb6,69e8e26d7ff23970ff9b6ce3,69e8a187eaf3646e4f3d33f6,,,,,69bd7e0edea58502dd590aba,6,85e829ad-77b8-489f-8650-1bb67eaf9244,6,2,1,
2026-04-22 15:00:13,2026-04-22 15:07:43,0,,100,449,1,2026-04-22 15:07:44,R_1LBJuYf0tfLpSlr,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,7.277,0,"Steve, and his team, including Max, recently completed an intense sales program, in which his team exceeded their targets, and now, as the team's leader, he has been rewarded with a performance bonus for his team's success. Steve has been given control of the performance bonus for the team, where he can either keep it all for himself, or give some of the bonus to Max, who also made a substantial contribution in the team's high sales numbers.",0,0,2.009,0,1,"I was going to accept the allocation if it was a 50/50 split, which my participant chose to do. We had the same survey questions and spent roughly the same amount of time completing the survey, which means we should be compensated equally for our time. I tried to put myself in the lens of Player 1 while guessing in my head what they would choose - if they select too high of an amount for themselves, I would likely reject it and leave both of us with nothing. If they were to select an equal compensation, knowing they were leaving a few dollars on the table, they would know I would accept and we both would go home happy with $6.",1,0,,69e8090f6a221d796e76060a,69e8e277c5babbb097aaa115,69e8a187eaf3646e4f3d33f6,,,,,66fc571f0f22a868a18b4dbd,6,d64681c6-506f-4869-ba6f-2c11946f75b2,6,2,1,
2026-04-22 15:04:08,2026-04-22 15:08:54,0,,100,285,1,2026-04-22 15:08:55,R_7zYpGyfepEU7pyV,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,7.03,0,Steve's team was given a performance bonus. He had to choose whether to accept all of it for himself as team leader or whether to give some of it to his teammate Max.,0,0,2.106,0,1,"There was no reason for me to reject an equal split. It was, in fact, more than was needed for me to accept it. I would accept anything other than zero. An equal split was nice.",1,0,,55cf5cc434e9060005e56c39,69e8e35793a4f0ad31b65315,69e8a187eaf3646e4f3d33f6,,,,,65c67896c98caa6c188aadcb,6,2b60ee57-5433-4df8-bc2d-cc820a1ff938,6,2,1,
2026-04-22 15:06:18,2026-04-22 15:09:08,0,,100,170,1,2026-04-22 15:09:09,R_8qmIoWgoTCIIOyJ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.793,0,I have earnt a bonus based on my work performance that was late and long. I can share this with my team mate Max or I can keep it as originally allocated.,0,0,2.016,0,1,It is a fair decision,1,0,,6057af5724bf330354397c6f,69e8e3e1c5efe144f873bee5,69e8a187eaf3646e4f3d33f6,,,,,69d6399b9995500e6ecfe623,6,1ce77d55-0638-4866-8be9-580018b3748c,6,2,1,
2026-04-22 14:59:00,2026-04-22 15:09:32,0,,100,631,1,2026-04-22 15:09:32,R_7fZUXogHjl7YJ61,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.893,0,James is conflicted with sharing funds that he received from a government welfare agency with a neighbor who wasn't chosen to receive funds but is also struggling.,0,0,2.007,0,1,I am accepting the proposed allocation because something is better than nothing.,1,1,,69d547ff632642dca4736b6e,69e8e22b296b70b4d43ccc01,69e8a187eaf3646e4f3d33f6,,,,,5c745295821a97001763fb1b,6,18d454a7-d6d3-4c74-a333-21da5b10ea15,6,4,1,
2026-04-22 14:47:05,2026-04-22 15:10:48,0,,100,1423,1,2026-04-22 15:10:49,R_5qebR4RyXMaA1nE,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.578,0,"James feels bad about his neighbor because he was not selected, James maybe can split the financial assistence",0,0,2.022,0,1,"to me it is a very choice, we split the money",1,0,,66ef8c16db6307178a651f0a,69e8df289784b6c45e62daf1,69e8a187eaf3646e4f3d33f6,,,,,5ed96b216cd601153c1882f0,6,a037dbce-f7d2-4175-9c88-479d57fdc639,6,4,1,
2026-04-22 15:07:07,2026-04-22 15:13:19,0,,100,372,1,2026-04-22 15:13:19,R_8e4SvcSVq4lQ4Bz,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.337,0,Steve has received a bonus as a result of exceeding the company sales target. He then has a dilemma about how he should split that bonus in recognition of the work put in by Max (assumed a member of his team) ,0,0,2.027,0,1,"It's an equal split which feels fair, especially given rejecting would result in zero",2,0,,69e8db0f2c9359bdd6dc8a5a,69e8e411e58f949e6f17e04a,69e8a187eaf3646e4f3d33f6,,,,,6978c345f11664301ea719c3,6,d170669b-bf24-46b6-af16-87caf66ea92a,6,2,1,
2026-04-22 15:09:50,2026-04-22 15:13:40,0,,100,230,1,2026-04-22 15:13:40,R_21gy9pRPPEbIb87,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.401,0,James was struggling financially and accepted onto government welfare. On the way to the government agency he bumped into a neighbour Mark who was not accepted for welfare help- James is unsure on whether to give some money to Mark,0,0,2.008,0,1,It seems fair that we both get the same amount,2,0,,69e8e05a39da0d51a0e47ed2,69e8e4b004e5291607ec1ddb,69e8a187eaf3646e4f3d33f6,,,,,5dd2e29b2c5c102e6454227a,6,e7acdb06-3238-4595-b9ba-d6a09343fb11,6,4,1,
2026-04-22 15:10:27,2026-04-22 15:14:40,0,,100,253,1,2026-04-22 15:14:41,R_1I7cU1bB4bu04Ks,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.812,0,James was chosen for a government financial assistance program and finds one of his neighbors also applied but didn't receive any money. James is wondering if he should give his neighbor any money.,0,0,2.109,0,1,"We both are spliting the money equally, we both get $6 so it is fair.",1,0,,69ce602eb22cfa2eae67218e,69e8e4dcd9a4670f1e635f99,69e8a187eaf3646e4f3d33f6,,,,,65b7cd609e8e7e53fb113123,6,e4aeba0e-3e59-418f-916d-14fe11b1d734,6,4,1,
2026-04-22 15:09:05,2026-04-22 15:14:48,0,,100,343,1,2026-04-22 15:14:49,R_2I3OUHlBqaXAShH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,12.865,0,"James was short of money but one day received an unexpected windfall from a government welfare agency.  When he went to collect the money, he met a neighbour, Mark, who was also short of money but had not been selected to receive a payment.  James had to decide whether to split the money.",0,0,2.014,0,1,"Player 1's proposal seems fair to me, so that we benefit equally from the payout",2,0,,66a5e9bf64622c59576661f8,69e8e48ae7264a44cae81405,69e8a187eaf3646e4f3d33f6,,,,,5d64dab1f1c6780001fff01e,6,82e1effc-e6d5-4b93-bbcc-200729602f23,6,4,1,
2026-04-22 15:08:15,2026-04-22 15:15:04,0,,100,408,1,2026-04-22 15:15:04,R_6V0fCWOIbFbpnvH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.516,0,Steve should give some to Max because it was a team effort that contributed to the success and the bonus. Without the efforts of the team the success may not have been possible.,0,0,2.112,0,1,The offer including equal amount to both which demonstrated sharing and caring.,1,0,,663a8a591f436a85bb4d90c2,69e8e457996505b25c42ca2b,69e8a187eaf3646e4f3d33f6,,,,,614e5092e08a3a2d3204ffd2,6,329ea3b7-40a6-495b-b835-6b7cf7f422e8,6,2,1,
2026-04-22 15:09:14,2026-04-22 15:15:10,0,,100,356,1,2026-04-22 15:15:10,R_5MtgBtBFuOS7ryQ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,19.306,0,"Steve worked hard as a team leader to perfect his teams sales pitch and exceeded their sales target.  As team leader, Steve was given the entire bonus, but was given the latitude, from his director, to offer a portion of the bonus to his teammate, Max.",0,0,2.008,0,1,"I have no dog in this fight.  The offer was to split the pool evenly, and I have no legitimate reason to dispute that.",2,0,,69e8ddd8bfc06d5c8c492fe6,69e8e491daa4c8507221baad,69e8a187eaf3646e4f3d33f6,,,,,6952a750b9a128af6b5afc96,6,d4c650b9-7282-447b-af42-5f97523df288,6,2,1,
2026-04-22 15:09:32,2026-04-22 15:15:51,0,,100,378,1,2026-04-22 15:15:53,R_3mBlr0iNrDezbhv,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.579,0,James needs to make a choice between keeping the funds for himself or giving some to his neighbor Mark.,0,0,2.008,0,1,It's a fair split of the money ,2,0,,6499c875b2681ef163fa3af1,69e8e4a33ef4fd684a921068,69e8a187eaf3646e4f3d33f6,,,,,5bb5473f9e00ca0001893a4c,6,36a7837a-3ff2-4f4d-b0f1-585c7ab95458,6,4,1,
2026-04-22 14:56:25,2026-04-22 15:16:18,0,,100,1192,1,2026-04-22 15:16:18,R_1nqrO2XXKWQDRul,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,12.231,0,"Steve should share a portion of the bonus, it doesn't have to be equal, since max made a siginificant contribution to the team`s success. keeping the full bonus would be unfair since the achievement was a team effort",0,0,2.014,0,1,i accepted the offer because a half split is perfectly fair  ,1,0,,69e76a8970e2503141abe743,69e8e1867efd280211375375,69e8a187eaf3646e4f3d33f6,,,,,677559e474d71b081a44355b,6,dc5fe8f7-d49c-48d4-936a-f08b377cf37c,6,2,1,
2026-04-22 15:13:56,2026-04-22 15:17:29,0,,100,213,1,2026-04-22 15:17:30,R_714C3BJXLl9Rtop,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.821,0,"The bonus is provided to Steve to either keep himself or allocate part to one of his teammates. I think it's only fair he share it but if truly a teammate and not another employee of the director, unfair that he had to make the choice. ",0,0,2.011,0,1,It seemed like a fair allocation out of the gate. Do no want to reject and maybe get less. ,2,0,,69d7f9e460e00ec1a68302a8,69e8e5ad0d36eea2409d950f,69e8a187eaf3646e4f3d33f6,,,,,66a7e6fca40c46efc356cfed,6,1b40ad00-56a3-494c-be52-b44ff70f4c23,6,2,1,
2026-04-22 15:14:13,2026-04-22 15:18:00,0,,100,226,1,2026-04-22 15:18:00,R_8r6sE1BBSvg1cq7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.699,0,Steve recieved a bonus for being team lead but he has the option to share with Max who made alot of contributions,0,0,2.12,0,1,"Player 1 gave me 8 dollars, so I chose to accept it since there is a bonus",1,0,,697944af338eef9df5fe1845,69e8e5b96fbbf583aace5551,69e8a187eaf3646e4f3d33f6,,,,,69c9acc92ceb3364c324267c,4,0a643908-18b2-4580-9a9e-b376ae451248,8,2,1,
2026-04-22 15:15:46,2026-04-22 15:18:33,0,,100,166,1,2026-04-22 15:18:34,R_81bdizW5qtVJ4GN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.865,0,"James was broke and managed to get selected for a government aid program. His neighbor also applied but wasn't selected, and James wasn't sure whether to be generous and try to help him out or not.",0,0,2.109,0,1,A 50/50 split seems fair and it makes sense to take it rather than nobody getting anything.,1,0,,562a2eaac8ffc20012514145,69e8e617407e7c8a5e48fcef,69e8a187eaf3646e4f3d33f6,,,,,6148f3d1074988c7852c1774,6,7848027e-6db2-4e9b-bdcd-687dd1ba1faa,6,4,1,
2026-04-22 15:11:48,2026-04-22 15:19:04,0,,100,436,1,2026-04-22 15:19:04,R_17yaaeIv55xuMGA,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.893,0,"James finds himself having to choose between using all of the government welfare assistance he received or offer some to Mark, who he realizes wasn't selected for the aid. Mark is not a close friend, just a neighbor, so James knows nothing about Mark's financial situation or how badly he needs the money, but James is struggling financially and needs it. ",0,0,2.008,0,1,"This is a fair allocation of the money because it is split evenly. No one earned it for any reason, so the easiest and fairest way to allocate it is in this way. ",1,0,,699f5846b373cfedb4e5ca64,69e8e52ccefcfefb46ffae4c,69e8a187eaf3646e4f3d33f6,,,,,5e2a0aa08844870772182455,6,daeae8b5-d6b6-4843-b4ec-f67838ed62d7,6,4,1,
2026-04-22 15:14:26,2026-04-22 15:19:15,0,,100,289,1,2026-04-22 15:19:16,R_8ncPE2nBbjPIwzG,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,15.003,0,"Steve is the leader of a sales team.  His team have exceeded their sales target and been awarded a sales bonus.  The bonus payment will be allocated to Steve and it is Steve's decision whether or not he shares it with his team member, Max, who made a significant contribution to achieving the target.",0,0,2.114,0,1,This seems like the fairest way to share the money as both players have the same amount,1,0,,5efcf3be07207311b09d14ab,69e8e5c7e21d7ea9a476a318,69e8a187eaf3646e4f3d33f6,,,,,67dbbdb452081ea930c8ab17,6,a3dc722d-2828-482e-9515-a141b3c04320,6,2,1,
2026-04-22 15:14:26,2026-04-22 15:20:13,0,,100,346,1,2026-04-22 15:20:13,R_6QnCk5FkNqKjlfY,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.302,0,James does not owe Mark anything. James should keep his money. Mark is responsible for himself.,0,0,2.041,0,1,I think player one is srlfish. But two dollars is better than nothing.,1,0,,5f494c1ba043204912fb6be1,69e8e58ba6bfa48aa12f429e,69e8a187eaf3646e4f3d33f6,,,,,6960340e2310ed07b133ff8c,10,76090df3-6a2b-4cac-bbcb-0182fd9d2a79,2,4,1,
2026-04-22 15:16:00,2026-04-22 15:20:46,0,,100,286,1,2026-04-22 15:20:47,R_8mnsg3Qkki90wkR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.886,0,"Steve's team was awarded a performance bonus for exceeding their sales target.  The director allocated the full bonus to Steve, but said he could choose to give a portion to his teammate Max if he wished.  Steve faced a difficult choice as Max had made a significant contribution.",0,0,2.008,0,1,I accepted $6 since it was fair that we both had the same amount.,1,0,,62a447d91e71bfacd2e8c006,69e8e62a8cdff8a7cd7e2922,69e8a187eaf3646e4f3d33f6,,,,,60bd80a54df9675c7f842774,6,86759db1-2c39-4b20-af27-32498b1891ab,6,2,1,
2026-04-22 15:15:28,2026-04-22 15:21:14,0,,100,346,1,2026-04-22 15:21:15,R_3TVpyfsdchPsDCh,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.179,0,"James has been struggling in life, and it's been hard to make ends meet. He applied for government aid and was chosen to receive the full payment. When he goes to pick it up, his neighbor Mark is there because he also applied but didn't receive any funds. James feels bad and is struggling with whether or not he should share his funds because Mark is only an acquaintance to him. What should he do?",0,0,2.112,0,1,"It was equal, and they weren't trying to be greedy. I would have done the same, so I agreed.",2,0,,6942e8fc61b0187f2d233aae,69e8e6071aa564e3bdd74e22,69e8a187eaf3646e4f3d33f6,,,,,5ca9b4f598b35f0001f76390,6,192de22d-77f8-4bac-88ad-04ddd6554e92,6,4,1,
2026-04-22 15:09:29,2026-04-22 15:21:37,0,,100,728,1,2026-04-22 15:21:37,R_8zSxfyPayjoPs0p,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.875,0,"Steve was leading a team that earned a bonus for exceeding their sales target. As the team leader, the bonus was only disclosed to Steve and it was left to him to decide whether to give a portion to his teammate, Max, who had also made a significant contribution to their success.",0,0,2.018,0,1,"As player 2, you're really only in a position to accept the offer, because rejecting it leaves you with nothing anyway. There's no re-negotiation after you reject the offer so the only reason to reject is to be spiteful if you think the other person is being selfish. ",1,0,,56a892ef7f24720006937650,69e8e4a424dec22b4247e2b3,69e8a187eaf3646e4f3d33f6,,,,,69e6a8faaf4b2747195f6542,6,2fe431eb-e14a-499d-9cae-29152daa5644,6,2,1,
2026-04-22 15:18:09,2026-04-22 15:22:24,0,,100,255,1,2026-04-22 15:22:24,R_6Vlt4BLNn7yG85b,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.165,0,Steve has worked very hard lately and was awarded a performance bonus. He was told by the director the whole bonus is given to him but he can give a portion of it to his coworker Max for also significantly contributing to the success of the team.,0,0,2.01,0,1,50/50 seems fair and the best course for both of us to try to get a bonus.,1,0,,65a2a60050e146d8bd321d28,69e8e6aa1d6efb781470caf0,69e8a187eaf3646e4f3d33f6,,,,,6953ddadd0b2d3b691640826,6,617b78be-ded5-4193-b3a9-0e5b66a82a6c,6,2,1,
2026-04-22 15:17:42,2026-04-22 15:23:44,0,,100,361,1,2026-04-22 15:23:44,R_2IisDYMCu5VGn0l,,,,,,,anonymous,EN,1,,,1,1,2,2,,,,,,,,,,,,,1,,669f71ba9b9ee1bba005d746,69e8e68ddf6e27c4a32ad43e,69e8a187eaf3646e4f3d33f6,,,,,,,,,,1,
2026-04-22 15:22:55,2026-04-22 15:24:46,0,,100,110,1,2026-04-22 15:24:47,R_7TIRAxVwY96M33b,,,,,,,anonymous,EN,1,,,1,1,3,1,,,,,,,,,,,,,1,,6111b04382b7b8effc8b2b27,69e8e7c965cdb13c1f4cac3a,69e8a187eaf3646e4f3d33f6,,,,,,,,,,1,
2026-04-22 15:13:30,2026-04-22 15:24:59,0,,100,689,1,2026-04-22 15:25:00,R_8yB57Yo9DyLW5Xj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.662,0,"James and Mark are neighbour's who are both going through a rough financial patch and had applied to a goverment welfare agency for financial assistance, but only James was selected for financial assistance.",0,0,2.008,0,1,I chose to accept as it was a decent offer that gives us both a bonus if selected.,1,0,,5df09202dd9e590da28d64b3,69e8e58fabb6cd6ddf0d3585,69e8a187eaf3646e4f3d33f6,,,,,69e6a2a777c141fbf781f99e,7,45389586-bce1-4162-9e1e-61a2a8fc1655,5,4,1,
2026-04-22 15:15:38,2026-04-22 15:25:01,0,,100,563,1,2026-04-22 15:25:02,R_6LoPK2guuecFy7N,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,13.634,0,James received assistance from the government as he is going through financial troubles. He has been selected to receive it. He ran into his neighbor Mark and found out that his neighbor has not been chosen and did not receive any assistance. He is considering if he should share his assistance money with him. He is not very close to Mark.,0,0,2.013,0,1,The decision was fair because we both get equal amounts. I don't feel like either one of us deserves more than the other.,1,0,,69850e9753e1dbba58b061a3,69e8e60b83e8d2a7a4ea4d77,69e8a187eaf3646e4f3d33f6,,,,,65ca839eca884b331bf402e1,6,7e545672-aec0-4273-bd0f-09cbbf2c35bd,6,4,1,
2026-04-22 15:18:12,2026-04-22 15:25:53,0,,100,461,1,2026-04-22 15:25:54,R_2fj4fttXKVheTqR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.65,0,"James applied for financial aid and receives it but learns that Mark also applied but didn't get the financial aid. James, now knowing how Mark is struggling, is now struggling with the decision of helping Mark or keeping all the money for himself. ",0,0,2.019,0,1,If I didn't accept then we would both be worse off. ,1,0,,5e1ccec8551fa0000cdc1f0b,69e8e6ac1787f98767f3b7cf,69e8a187eaf3646e4f3d33f6,,,,,69e3bb7c5c42fabe5fb77a4d,6,d1487eb7-e50a-4a1f-bcb0-efbd56909fca,6,4,1,
2026-04-22 15:19:22,2026-04-22 15:26:03,0,,100,400,1,2026-04-22 15:26:04,R_3Bs2Tpphg9q7ND0,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.2,0,Steve worked many hours on a project for sales. The team did great and Steve was offered a bonus. Steve was given the opportunity to share some of the earnings with Max. ,0,0,2.008,0,1,It is half of each so we both earn money.,1,0,,6941cc5f3bada9c0f78c3ece,69e8e6f22f6ff51f1b959af3,69e8a187eaf3646e4f3d33f6,,,,,699cf2949ce29ccb9dc03f27,6,661e9277-3584-4fd7-84fc-89533c10c6ce,6,2,1,
2026-04-22 15:16:31,2026-04-22 15:26:20,0,,100,589,1,2026-04-22 15:26:21,R_35m0KHsx8XV7QOJ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.331,0,In the story Steve was happy to learn that his team was getting the performance bonus but he has to decide if he wants to give a portion of the bonus to his teammate or keep it all for himself.,0,0,2.027,0,1,I accepted it because I feel like six dollars was a fair amount for me to receive. ,2,0,,6440a346613f4f11683b8f20,69e8e646d589cf203e0b8ef2,69e8a187eaf3646e4f3d33f6,,,,,5fc50bb38378c80ac88354ef,6,9f2279c2-1041-4d85-8c2c-f12eab420bbb,6,2,1,
2026-04-22 15:18:40,2026-04-22 15:26:48,0,,100,488,1,2026-04-22 15:26:48,R_8cYTxatCdhKv6Tv,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.35,0,Steve's team was awarded a performance bonus for exceeding their sales target. Steve had put in long hours and a lot of work into his pitch. The director congratulated Steve on his team's success and allocated him the bonus. The director said it was up to Steve as to whether he kept it all for himself or gave a portion to his teammate Max. This meant Steve had a choice. ,0,0,2.013,0,1,I accepted it as this means we will both get money. If I had rejected it neither of us will get money. ,1,0,,5e1508a994d5eeb157532e88,69e8e6c94b7906aa69a9520c,69e8a187eaf3646e4f3d33f6,,,,,69ab141a34b95d4897e14fee,5.5,174eb180-dab2-4754-a134-41ca1a5d902f,6.5,2,1,
2026-04-22 15:23:13,2026-04-22 15:27:08,0,,100,235,1,2026-04-22 15:27:09,R_2ebt4XvDTYnUcNk,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.889,0,"Steve did a lot of work for a pitch, which presumably led to them exceeding their sales target. He put in late nights to achieve this. His boss then gave him a bonus, saying he could give some to Max, a team member who also helped with the pitch. ",0,0,2.115,0,1,That's exactly what I would have chosen to allocate.,2,0,,5be2ea3c8e5d7d0001d481e6,69e8e7d959b63b44bbe3baf6,69e8a187eaf3646e4f3d33f6,,,,,6724bc43d763af35a17e5bfd,6,be56d40e-fe92-44ea-b99a-23c2c0b3cc9b,6,2,1,
