hp_response_id,frame_id,PROLIFIC_PID,treatment,Market,allocation,hp,category_num,category,fitted_probability_N,fitted_probability_M,fitted_probability_S,fitted_probability_C
HP0563,5d53326a70729700015efb69|kw|0,5d53326a70729700015efb69,kw,0,8.0,6,0,No clear justification,0.30465731767265686,0.5952060746423841,0.03354765414456286,0.06658895354039626
HP0564,64337cc5c12109dc730de8c6|kw|0,64337cc5c12109dc730de8c6,kw,0,9.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0565,647be991db1ffbd6bbcc5bc6|kw|0,647be991db1ffbd6bbcc5bc6,kw,0,6.0,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0566,5d4699cbda9cb60015aa45f7|lt|0,5d4699cbda9cb60015aa45f7,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0567,63d546d88ccf3a038620bb8c|lt|0,63d546d88ccf3a038620bb8c,lt,0,8.0,6,1,Moral,0.2035399356923175,0.5581452350113723,0.07445853446586707,0.1638562948304432
HP0568,6758b26446c5556e1afcc4ca|lt|0,6758b26446c5556e1afcc4ca,lt,0,6.0,6,1,Moral,0.4505015563669862,0.4168504887662603,0.0443155238613381,0.08833243100541549
HP0569,679023f5b7572e2b6cb86bf7|kw|0,679023f5b7572e2b6cb86bf7,kw,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0570,547272b4fdf99b44c5647418|kw|0,547272b4fdf99b44c5647418,kw,0,11.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0571,5bd6b1636546650001036115|lt|0,5bd6b1636546650001036115,lt,0,12.0,6,0,No clear justification,0.18500235463348227,0.7456769190405609,0.02350770232722836,0.04581302399872832
HP0572,665990d77206343f142e900b|kw|0,665990d77206343f142e900b,kw,0,6.0,6,2,Mutual Benefit / Cooperation,0.20353993569231724,0.5581452350113726,0.07445853446586712,0.1638562948304432
HP0573,66cba302d70a26c630d75afc|kw|0,66cba302d70a26c630d75afc,kw,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0574,5f5ba70b547cf6320759e068|lt|0,5f5ba70b547cf6320759e068,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0575,631b32b0796f2941b55e7d58|lt|0,631b32b0796f2941b55e7d58,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0576,67ace31300abf1fb686b8ce1|kw|0,67ace31300abf1fb686b8ce1,kw,0,6.0,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0577,6486aa634b94f1dd568fd487|kw|0,6486aa634b94f1dd568fd487,kw,0,6.0,6,1,Moral,0.30465731767265686,0.5952060746423841,0.03354765414456286,0.06658895354039626
HP0578,6541138589de324968b6c99d|kw|0,6541138589de324968b6c99d,kw,0,6.0,6,1,Moral,0.1988455432422329,0.5910933627528141,0.15853841912405636,0.05152267488089649
HP0579,5975b75a2356570001085d0c|lt|0,5975b75a2356570001085d0c,lt,0,8.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0580,676573c214fa1ff2ce7f1b11|kw|0,676573c214fa1ff2ce7f1b11,kw,0,5.5,6,1,Moral,0.4505015563669862,0.4168504887662603,0.0443155238613381,0.08833243100541549
HP0581,5ea48ae3461d1044f2d282cc|lt|0,5ea48ae3461d1044f2d282cc,lt,0,6.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0582,68588c0e318290286d99fbac|lt|0,68588c0e318290286d99fbac,lt,0,6.0,6,0,No clear justification,0.6055011420679335,0.23091316297702333,0.054766898380815186,0.10881879657422795
HP0583,5919adda0329e90001578e5f|lt|0,5919adda0329e90001578e5f,lt,0,6.0,6,1,Moral,0.14960933382239125,0.7491932673353003,0.0613986063636433,0.03979879247866513
HP0584,5f8a08f7ada1650a0096396e|kw|0,5f8a08f7ada1650a0096396e,kw,0,7.0,6,1,Moral,0.30465731767265686,0.5952060746423841,0.03354765414456286,0.06658895354039626
HP0585,5bfd81fb2feab400014d9060|kw|0,5bfd81fb2feab400014d9060,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0586,63ea6344bf5cfafd40b0dce2|lt|0,63ea6344bf5cfafd40b0dce2,lt,0,6.0,6,1,Moral,0.14960933382239125,0.7491932673353003,0.0613986063636433,0.03979879247866513
HP0587,5e16bce18dffa0c6f76cda9b|lt|0,5e16bce18dffa0c6f76cda9b,lt,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0588,63468a615fe324360bedf63e|kw|0,63468a615fe324360bedf63e,kw,0,12.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0589,56aa90d5638440000c8b506f|kw|0,56aa90d5638440000c8b506f,kw,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0590,6773d468b0b6f6aacb19640d|kw|0,6773d468b0b6f6aacb19640d,kw,0,10.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0591,66df3be52e3a37738fecdf1a|lt|0,66df3be52e3a37738fecdf1a,lt,0,4.0,6,1,Moral,0.14960933382239125,0.7491932673353003,0.0613986063636433,0.03979879247866513
HP0592,66535c666b8b41bd15d36ce0|kw|0,66535c666b8b41bd15d36ce0,kw,0,6.0,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0593,5d671936b5671a0017326ace|kw|0,5d671936b5671a0017326ace,kw,0,9.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0594,65eddbd7c76a5d7285c0c416|kw|0,65eddbd7c76a5d7285c0c416,kw,0,8.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0595,613b94b83b5cb4c72904f8b3|kw|0,613b94b83b5cb4c72904f8b3,kw,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0596,64834ca600dfc800b8242f95|kw|0,64834ca600dfc800b8242f95,kw,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0597,5f218810dbe587339609aee4|kw|0,5f218810dbe587339609aee4,kw,0,12.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0598,66293dd4c51422edb482d223|kw|0,66293dd4c51422edb482d223,kw,0,6.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0599,5a22d662d6fdbc00011c92ce|kw|0,5a22d662d6fdbc00011c92ce,kw,0,7.0,6,0,No clear justification,0.5419600825083313,0.22550301683560242,0.12804612315300323,0.10449077750306299
HP0600,631123376033bb148edc0ebb|lt|0,631123376033bb148edc0ebb,lt,0,8.0,6,0,No clear justification,0.39517525916560864,0.4151852222050607,0.10634181887510843,0.08329769975422224
HP0601,66816b966ae4ada52898695c|kw|0,66816b966ae4ada52898695c,kw,0,12.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0602,5e0629a51d46070022c94ac9|lt|0,5e0629a51d46070022c94ac9,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0603,5f2863bd78ff1f1085f77e19|lt|0,5f2863bd78ff1f1085f77e19,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0604,6306d39340264f76753706fd|kw|0,6306d39340264f76753706fd,kw,0,6.5,6,0,No clear justification,0.6055011420679335,0.23091316297702333,0.054766898380815186,0.10881879657422795
HP0605,5b15fd2b9663ee000146499e|kw|0,5b15fd2b9663ee000146499e,kw,0,6.0,6,1,Moral,0.2035399356923175,0.5581452350113723,0.07445853446586707,0.1638562948304432
HP0606,5e78e8c6593bf50831f704b8|kw|0,5e78e8c6593bf50831f704b8,kw,0,6.5,6,0,No clear justification,0.3951752591656087,0.4151852222050607,0.10634181887510834,0.08329769975422224
HP0607,6404f184dffe93798dca0f5f|kw|0,6404f184dffe93798dca0f5f,kw,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0608,62976e7114308ee7c69d10ae|kw|0,62976e7114308ee7c69d10ae,kw,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0609,63614f71fa75fcbcee84f2ac|lt|0,63614f71fa75fcbcee84f2ac,lt,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0610,5ec738ce3c7fd317a72dcfe6|lt|0,5ec738ce3c7fd317a72dcfe6,lt,0,6.0,6,1,Moral,0.18500235463348227,0.7456769190405609,0.02350770232722836,0.04581302399872832
HP0611,5d7874252f037f0016637125|lt|0,5d7874252f037f0016637125,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0612,646a2395c7c21c5772c607ab|lt|0,646a2395c7c21c5772c607ab,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0613,604bfe99dcaa286218d25fca|kw|0,604bfe99dcaa286218d25fca,kw,0,12.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0614,6761f1f5e7c2056f98daca5e|lt|0,6761f1f5e7c2056f98daca5e,lt,0,8.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0615,5cd801d431d19f0019425e2e|kw|0,5cd801d431d19f0019425e2e,kw,0,6.0,6,1,Moral,0.30465731767265686,0.5952060746423841,0.03354765414456286,0.06658895354039626
HP0616,67aca52029509c486774daa1|kw|0,67aca52029509c486774daa1,kw,0,6.0,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0617,602d4d4c654dbd73fc278783|lt|0,602d4d4c654dbd73fc278783,lt,0,8.0,6,1,Moral,0.39517525916560875,0.4151852222050605,0.10634181887510843,0.08329769975422228
HP0618,691e33df8b5c61b54f6de0d5|lt|0,691e33df8b5c61b54f6de0d5,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0619,6613eaa8e44e25e801f85215|kw|0,6613eaa8e44e25e801f85215,kw,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.0833662394631677,0.060811089138564305
HP0620,664f99fe99ad74bdbb1adc35|lt|0,664f99fe99ad74bdbb1adc35,lt,0,4.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0621,63792c65e92e706fdb44c08a|lt|0,63792c65e92e706fdb44c08a,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0622,66eada82e2a59d472d2dd086|kw|0,66eada82e2a59d472d2dd086,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0623,60e0687e08d77efdaa4e9aa8|lt|0,60e0687e08d77efdaa4e9aa8,lt,0,8.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0624,65831ec7a0cb41561b8e43e9|lt|0,65831ec7a0cb41561b8e43e9,lt,0,7.0,6,3,Self-interest,0.1988455432422329,0.5910933627528141,0.15853841912405636,0.05152267488089649
HP0625,66455f0cb0bc36b3cbe62bd0|lt|0,66455f0cb0bc36b3cbe62bd0,lt,0,6.0,6,1,Moral,0.39517525916560875,0.4151852222050605,0.10634181887510843,0.08329769975422228
HP0626,565c931eba63db00051cd52d|lt|0,565c931eba63db00051cd52d,lt,0,6.5,6,2,Mutual Benefit / Cooperation,0.49431998181733666,0.20762171612144636,0.04818565095013214,0.24987265111108473
HP0627,602fea460a29c4d98a5d8034|lt|0,602fea460a29c4d98a5d8034,lt,0,6.0,6,1,Moral,0.2035399356923175,0.5581452350113723,0.07445853446586712,0.16385629483044328
HP0628,671ffe48b75190b5502550f7|lt|0,671ffe48b75190b5502550f7,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0629,6306d4da805f2e38a841c3ad|kw|0,6306d4da805f2e38a841c3ad,kw,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0630,67685ad9e0d7b8fc12217070|kw|0,67685ad9e0d7b8fc12217070,kw,0,6.0,6,1,Moral,0.32116490551879046,0.40567990485829913,0.1986636632979257,0.07449152632498468
HP0631,60dd8e0d3d47076064d30569|lt|0,60dd8e0d3d47076064d30569,lt,0,12.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0632,66830d445073aae663d54dbd|lt|0,66830d445073aae663d54dbd,lt,0,7.5,6,1,Moral,0.32116490551879046,0.40567990485829913,0.1986636632979257,0.07449152632498468
HP0633,60ddf72ef11f891328449fb0|kw|0,60ddf72ef11f891328449fb0,kw,0,12.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0634,6755e799307c1a8afbb8c162|kw|0,6755e799307c1a8afbb8c162,kw,0,6.0,6,2,Mutual Benefit / Cooperation,0.20353993569231724,0.5581452350113726,0.07445853446586712,0.1638562948304432
HP0635,5c7f91a08fc24d001544e880|lt|0,5c7f91a08fc24d001544e880,lt,0,6.0,6,1,Moral,0.39517525916560875,0.4151852222050605,0.10634181887510843,0.08329769975422228
HP0636,63f78c9346da47f7f8f3aef9|lt|0,63f78c9346da47f7f8f3aef9,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0637,59ae654b5e7f4800010ef039|lt|0,59ae654b5e7f4800010ef039,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0638,5bba3eecccb6f40001851cb3|kw|0,5bba3eecccb6f40001851cb3,kw,0,6.0,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0639,5fba54733359979ab9a16056|kw|0,5fba54733359979ab9a16056,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0640,56c6e662b0b7a1000c5cdb21|lt|0,56c6e662b0b7a1000c5cdb21,lt,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0641,655b67877536d232728dfa6c|kw|0,655b67877536d232728dfa6c,kw,0,12.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0642,60cf382898b50ef89e5efab3|lt|0,60cf382898b50ef89e5efab3,lt,0,8.0,6,1,Moral,0.2035399356923175,0.5581452350113723,0.07445853446586707,0.1638562948304432
HP0643,5e437d7404eaba215eafbd2a|lt|0,5e437d7404eaba215eafbd2a,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0644,6002ae1ea178912bfa128adf|lt|0,6002ae1ea178912bfa128adf,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0645,54ab0771fdf99b55c3f55227|lt|0,54ab0771fdf99b55c3f55227,lt,0,7.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0646,5cc19e4f792ce5000145f764|lt|0,5cc19e4f792ce5000145f764,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0647,6926d10351d9647d730b84a8|kw|0,6926d10351d9647d730b84a8,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0648,5d510396f6725b001a4fc025|kw|0,5d510396f6725b001a4fc025,kw,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0649,5c01d3c509e9c70001500b10|kw|0,5c01d3c509e9c70001500b10,kw,0,8.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0650,667dd824a2d8ed14f560a9fa|lt|0,667dd824a2d8ed14f560a9fa,lt,0,4.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.0833662394631677,0.060811089138564305
HP0651,671e6d002c9289cb169875ed|kw|0,671e6d002c9289cb169875ed,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0652,66fc218d3bbacd308ed20847|lt|0,66fc218d3bbacd308ed20847,lt,0,8.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0653,5f0e16a89f0d68127670c288|lt|0,5f0e16a89f0d68127670c288,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0654,666a0a76b1d7349662971064|kw|0,666a0a76b1d7349662971064,kw,0,6.0,6,1,Moral,0.23561024871208971,0.3815754566278781,0.32167652797810586,0.06113776668192621
HP0655,660158b9a05b9c4adc616ff8|lt|0,660158b9a05b9c4adc616ff8,lt,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0656,6413599d52dc6500b2430165|kw|0,6413599d52dc6500b2430165,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0657,67d89d92eb4323537c13b656|kw|0,67d89d92eb4323537c13b656,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0658,654650713282e9e8d26d0b86|lt|0,654650713282e9e8d26d0b86,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0659,61118cf8dd195d72acb7594a|lt|0,61118cf8dd195d72acb7594a,lt,0,12.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0660,6676ddf4aeae188a30f824f5|kw|0,6676ddf4aeae188a30f824f5,kw,0,10.0,6,1,Moral,0.32116490551879046,0.40567990485829913,0.1986636632979257,0.07449152632498468
HP0661,56f2a152ed0cf6000c913b6c|lt|0,56f2a152ed0cf6000c913b6c,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0662,67785cef31ee995e28d95c29|lt|0,67785cef31ee995e28d95c29,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0663,5fb5f30ab74f4b20cdd41ec1|kw|0,5fb5f30ab74f4b20cdd41ec1,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0664,5acddd6cfa3b4e000173db88|kw|0,5acddd6cfa3b4e000173db88,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0665,60cfce9352df6ebd5674e563|lt|0,60cfce9352df6ebd5674e563,lt,0,2.0,6,0,No clear justification,0.4505015563669861,0.41685048876626024,0.04431552386133816,0.08833243100541549
HP0666,5f6b027e6eae971e2fa13594|lt|0,5f6b027e6eae971e2fa13594,lt,0,12.0,6,1,Moral,0.18500235463348227,0.7456769190405609,0.02350770232722836,0.04581302399872832
HP0667,5ee2d96eac3291203650f16e|kw|0,5ee2d96eac3291203650f16e,kw,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0668,5fc54a4839204604d13affd5|kw|0,5fc54a4839204604d13affd5,kw,0,9.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0669,5df967d2f6191f6e87b236e6|kw|0,5df967d2f6191f6e87b236e6,kw,0,12.0,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0670,67e1da8a432675c0e850e8d1|lt|0,67e1da8a432675c0e850e8d1,lt,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0671,5d0b6647e28fd700010c55ac|kw|0,5d0b6647e28fd700010c55ac,kw,0,12.0,6,0,No clear justification,0.30465731767265686,0.595206074642384,0.03354765414456286,0.06658895354039626
HP0672,5fa2b9a3c1d67f3a311db672|kw|0,5fa2b9a3c1d67f3a311db672,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0673,5fefaa63238d4be5c34c0d51|kw|0,5fefaa63238d4be5c34c0d51,kw,0,12.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0674,558955ebfdf99b6bd06016c9|kw|0,558955ebfdf99b6bd06016c9,kw,0,8.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0675,5f2c95d13e33c7074c6d1e47|lt|0,5f2c95d13e33c7074c6d1e47,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0676,5dd61f689740545c506ee244|kw|0,5dd61f689740545c506ee244,kw,0,12.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0677,67ef19849ce42ec68447928e|kw|0,67ef19849ce42ec68447928e,kw,0,4.0,6,0,No clear justification,0.4505015563669861,0.41685048876626024,0.04431552386133816,0.08833243100541549
HP0678,664d3ff00a00a73398ac3f4f|lt|0,664d3ff00a00a73398ac3f4f,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0679,5febd397ad8fbad21bcd6182|lt|0,5febd397ad8fbad21bcd6182,lt,0,8.0,6,0,No clear justification,0.45455174719895586,0.21370392666218987,0.23550147233666643,0.09624285380218783
HP0680,5fd8e27b6feb8e0d22eb3bd0|kw|0,5fd8e27b6feb8e0d22eb3bd0,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0681,59ff8226ab721b0001ef6e61|lt|0,59ff8226ab721b0001ef6e61,lt,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0682,673b834c1ca9feb154a86523|lt|0,673b834c1ca9feb154a86523,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0683,5c64981ca98f0700010f8c81|kw|0,5c64981ca98f0700010f8c81,kw,0,12.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0684,677679d8f8b195498c2f7a09|lt|0,677679d8f8b195498c2f7a09,lt,0,12.0,6,1,Moral,0.14960933382239125,0.7491932673353003,0.0613986063636433,0.03979879247866513
HP0685,63b6ffb02943686f4f354741|kw|0,63b6ffb02943686f4f354741,kw,0,6.0,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0686,6413dd7eadc09e71fa198000|lt|0,6413dd7eadc09e71fa198000,lt,0,4.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0687,5ee1311e3348314f4f4a8d30|lt|0,5ee1311e3348314f4f4a8d30,lt,0,6.0,6,0,No clear justification,0.45455174719895586,0.21370392666218987,0.23550147233666643,0.09624285380218783
HP0688,667ae3fff7f7af34dc9c27c4|kw|0,667ae3fff7f7af34dc9c27c4,kw,0,6.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0689,63b7566ea98814782bc51d9b|kw|0,63b7566ea98814782bc51d9b,kw,0,8.5,6,1,Moral,0.18500235463348177,0.7456769190405618,0.023507702327228236,0.04581302399872819
HP0690,5c205371da51990001e17313|kw|0,5c205371da51990001e17313,kw,0,2.0,6,0,No clear justification,0.6055011420679335,0.23091316297702333,0.054766898380815186,0.10881879657422795
HP0691,691df073ae5e6972d8f3983e|lt|0,691df073ae5e6972d8f3983e,lt,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0692,6763dc05af46629317e23da3|lt|0,6763dc05af46629317e23da3,lt,0,6.0,6,1,Moral,0.39517525916560875,0.4151852222050605,0.10634181887510843,0.08329769975422228
HP0693,66524aa2a82e242800be156b|lt|0,66524aa2a82e242800be156b,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0694,5a01ddf3728b1b0001ad8ad0|lt|0,5a01ddf3728b1b0001ad8ad0,lt,0,8.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.0833662394631677,0.060811089138564305
HP0695,66ad53274144a944c514d4a8|kw|0,66ad53274144a944c514d4a8,kw,0,6.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0696,597f662f89542d0001517d78|kw|0,597f662f89542d0001517d78,kw,0,12.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0697,5ea313378e994c25658eae92|lt|0,5ea313378e994c25658eae92,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0698,678fb834512bd07496d7f855|kw|0,678fb834512bd07496d7f855,kw,0,6.0,6,1,Moral,0.2421538235745892,0.5583372055360896,0.028932667960150094,0.1705763029291712
HP0699,5ea7e9f15bc7011d31958608|lt|0,5ea7e9f15bc7011d31958608,lt,0,4.0,6,0,No clear justification,0.25838561308901076,0.5974370583092572,0.0833662394631677,0.060811089138564305
HP0700,677edb96bb091e27806608b9|lt|0,677edb96bb091e27806608b9,lt,0,4.0,6,1,Moral,0.14960933382239144,0.7491932673353,0.061398606363643325,0.039798792478665176
HP0701,56114aa67ffc8a000f81148d|lt|0,56114aa67ffc8a000f81148d,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
HP0702,662ee0b0f3785c3fe59e191f|kw|0,662ee0b0f3785c3fe59e191f,kw,0,6.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0703,636419013bc521fae9f7db90|kw|0,636419013bc521fae9f7db90,kw,0,7.0,6,0,No clear justification,0.30465731767265686,0.595206074642384,0.03354765414456286,0.06658895354039626
HP0704,6401c41ef621f07e133979e9|kw|0,6401c41ef621f07e133979e9,kw,0,12.0,6,1,Moral,0.09654593894840305,0.8614964609466287,0.014615253293266987,0.027342346811701345
HP0705,5f3153a6180dcf0d8dd72a45|kw|0,5f3153a6180dcf0d8dd72a45,kw,0,9.0,6,1,Moral,0.25838561308901076,0.5974370583092572,0.08336623946316762,0.060811089138564305
HP0706,5d7472ad3bc4020015f3bb56|lt|0,5d7472ad3bc4020015f3bb56,lt,0,6.0,6,2,Mutual Benefit / Cooperation,0.31536570276042813,0.38099798278048497,0.0955206814334581,0.20811563302562888
HP0707,5f11eb333c6e2c0df5b92270|lt|0,5f11eb333c6e2c0df5b92270,lt,0,6.0,6,1,Moral,0.19884554324223272,0.5910933627528139,0.15853841912405686,0.05152267488089652
