StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q4,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q243_First Click,Q243_Last Click,Q243_Page Submit,Q243_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,story,transfer_hp,allocation_hp,attention_check,Q_DataPolicyViolations
2026-04-23 02:35:58,2026-04-23 02:39:32,0,,100,214,1,2026-04-23 02:39:32,R_8GOhu7rtVisAoDc,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.557,0,James was poor and luckily received financial assistance. His neighbour Mark didn’t receive it and James was hesitant whether to help Mark or not.,0,0,2.121,0,2.467,14.527,20.129,5,"He gave me $3, so i split with the player and go halves.",1.331,9.406,10.201,9,0,1.5,69e98347d7aef055dd6713b4,69e985740e2b12f5c7cb8e1f,69e940cad9cc7ea8afdf3d90,1.5,,,69d468b084548e10dd81ecc1,1,2c735ccd-f590-43f2-8d22-042f8e10da54,3,4,3,3,1,
2026-04-23 02:35:53,2026-04-23 02:40:32,0,,100,278,1,2026-04-23 02:40:32,R_1GXAQl9isqudhgR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.827,0,James was awarded financial assistance and Mark was not. James had to decide whether to keep the full amount for himself or give some to Mark.,0,0,2.015,0,24.343,25.947,34.186,2,"If I understood correctly, my choice means we each end up with $5.",,,,,0,5,6508adaced024f8da237ff03,69e985817f2e32664fa65954,69e940cad9cc7ea8afdf3d90,1,,,63767a851344bd887e00249e,2,dc40b1aa-61e4-4cfb-a041-f377ac8ffb71,6,4,,,1,
2026-04-23 02:38:31,2026-04-23 02:41:55,0,,100,203,1,2026-04-23 02:41:55,R_7J3OzGTHIL3Q02V,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.112,0,Your sales team is receiving a bonus for great work. You have put a lot of hours and time into it. You can also give a portion to another team member of your bonus.,0,0,2.111,0,11.433,15.025,16.223,2,It is in appreciation of that players genorsity and a thank you.,,,,,0,3.5,5e618ba4c448bf06f7b3a2c9,69e9861fd03af7963612635e,69e940cad9cc7ea8afdf3d90,2.5,,,6682c269b9b9b8b8bcdffa07,2,777a5edb-435d-4576-91a9-f1d59c73d00b,6,2,,,1,
2026-04-23 02:41:32,2026-04-23 02:41:56,0,,100,24,1,2026-04-23 02:41:56,R_1D6DDOu19NFoIcD,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,69ced38e216db3dd024af3bb,69e986d3c30682d7be9ec8f6,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 02:29:21,2026-04-23 02:43:25,0,,100,844,1,2026-04-23 02:43:27,R_1Y9Ae3RSTGAL635,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.726,0,"The story is about Steve being awarded a bonus after exceeding a sales target at his job. Steve has a choice of keeping all of the bonus money or sending some of it to Max, who made a significant contribution to the success.",0,0,2.103,0,6.579,10.475,18.535,3,"I choose 3 dollars because I've already received 9 dollars from Player 1, so it's only fair i send a third of it back. It's also because there is 3x bonus, so it could incentivize Player 1 to send more money than they did initially, which would benefit both me and Player 1. ",6.163,10.666,23.871,3,0,6,69cde90fbd717decb2d4f476,69e983f9daaa3c91e8c5b2fa,69e940cad9cc7ea8afdf3d90,3,,,59d27db2aeef3b0001021bff,3,1ae3ba9c-1a8c-48cb-b1f2-e0ab8fabcac2,9,2,2,4,1,
2026-04-23 02:36:37,2026-04-23 02:43:39,0,,100,421,1,2026-04-23 02:43:39,R_1Qz48Cnndj8wfzd,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.744,0,Steve was awarded a performance bonus due to being the team leader. He had to make a decision to keep the full bonus or to give some of the bonus to his teammate.,0,0,2.01,0,16.603,16.603,31.116,1,I wanted to be as fair as possible,7.74,7.74,8.601,1,1,4.5,66803a896850f7964079120f,69e985ad4805de99eb21d0ac,69e940cad9cc7ea8afdf3d90,4.5,,,6296bef3248bf76cc113926b,3,7171b090-06f8-4b91-a863-191275553928,9,2,3,3,1,
2026-04-23 02:28:45,2026-04-23 02:43:51,0,,100,905,1,2026-04-23 02:43:51,R_1aPJQq9rY6zBHTU,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.679,0,"James is facing a moral dilemma over whether or not he should share his new found wealth with an acquaintance who he has found is faces the very same scenario that he was recently facing, (no money, and no way to make ends meet). After being in his own tough situation is very tempted to just keep all of the new found money he is to receive for himself instead of sharing it with his neighbor Mark, but I think that what comes around goes around so James should should pay it forward by helping Mark out. ",0,0,2.115,0,22.289,40.425,80.08,2,I chose that amount because it allows me and the other player to have even amounts of money to share which I find fair. ,41.185,67.52,80.296,2,0,6,69616019d4fd88f5d2677573,69e983d1e7715e9b4446e4ac,69e940cad9cc7ea8afdf3d90,3,,,69adeec7223c3d8e763750fb,3,6a802ea6-2c96-4c0f-904b-f1b8aa5df528,9,4,1,5,1,
2026-04-23 02:39:02,2026-04-23 02:44:13,0,,100,310,1,2026-04-23 02:44:14,R_77BLG1NYB3EAdtn,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.401,0,"James is struggling financially, and discovers that he won government aid, but his neighbor, Mark, did not. Now James must decide if he wants to share with Mark, who is also struggling. ",0,0,2.105,0,7.372,12.443,33.792,4,"I felt that splitting the cost was only fair, even if they get more. ",5.516,7.508,9.59,4,0,9,69cff25e99330f49fd4d5676,69e9864018247f61b073b52f,69e940cad9cc7ea8afdf3d90,9,,,66d3728a3990854e1d6e9939,6,8a81b119-3a93-479f-b26a-2b1db42cf69a,18,4,3,3,1,
2026-04-23 02:38:47,2026-04-23 02:45:52,0,,100,425,1,2026-04-23 02:45:52,R_5rIhhlxQO77hKbk,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.056,0,"Steve led a team that was awarded a performance bonus for exceeding their sales target. He was given a choice from the director to keep the entire bonus for himself or share a portion to his teammate, Mat (who significantly contributed to the team's success). ",0,0,2.007,0,21.773,26.44,32.896,2,Since I know they gave me $6. I gave them $6 back. It was a miscalculation on my part as I wanted to make sure we both got an equal amount. I should have given them $9. ,6.359,39.709,46.031,5,0,12,69cddb7dd5709999b50ea732,69e98630e4b0fd860f7eafa7,69e940cad9cc7ea8afdf3d90,6,,,674ca2f2b42dd96dc2f71707,6,e5fba5ae-3625-4c8f-b766-3296eb66b566,18,2,1,5,1,
2026-04-23 02:38:31,2026-04-23 02:46:11,0,,100,460,1,2026-04-23 02:46:11,R_5dsQAOZ2ek6PtCx,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.058,0,James received some money he applied for a while back and was faced with a decision to give some to mark who also applied and didn't receive anything.,0,0,2.028,0,33.344,33.344,37.155,1,you should not have to feel guilty if you receive money legal and fare to split it with anyone. i did send some back as an appreciation though.,7.623,7.623,8.501,1,0,11,6638f4dd4fd57285a66d1a0b,69e9861c31cc37e9df4deb52,69e940cad9cc7ea8afdf3d90,1,,,63d4f8a279d8d49ddbd48936,4,1de04b36-105c-4f34-8a1a-9a2aa8b50681,12,4,0.5,5.5,1,
2026-04-23 02:35:10,2026-04-23 02:46:40,0,,100,689,1,2026-04-23 02:46:41,R_7law1oJcdLO06Vb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.029,0,Steve's team received a performance bonus due to exceeding their sales target. Steve receives all of the bonus and can decide if he wants to give some to Max  knowing he significantly contributed or keep it for himself.,0,0,2.105,0,9.529,54.629,71.089,4,"I chose this amount because he was able to give me some of the cash. Even though it wasn't too much, it made us even with each other. I gave him back a dollar for allowing me to receive the money in the first place.",9.808,46.559,57.125,5,0,3.5,69a7dbe5fe4b77f3e63e8551,69e9855765b8b84eca108766,69e940cad9cc7ea8afdf3d90,1,,,60897de1d9b05eaf9a5414c8,1.5,a1456bff-cea1-4b74-9c46-a6bc3cc04fb8,4.5,2,2.5,3.5,1,
2026-04-23 02:46:45,2026-04-23 02:47:04,0,,100,18,1,2026-04-23 02:47:04,R_5aajmOLAjLln7Uk,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,69e76e5aa2ef6fcfa946cf83,69e9880c7ccdcca83b1c144c,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 02:41:24,2026-04-23 02:47:45,0,,100,380,1,2026-04-23 02:47:45,R_1LHB8JGXV4iqTyk,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.774,0,If the teammate Max made a significant contribution to the team's success it is only fair that Max split it with him. Steve would not have received the bonus had it not been for Max's help.,0,0,2.028,0,6.593,9.36,23.1,2,"If he is keeping $5, then why should I give him anything? I already have $2 less than him. Why reward his selfishness?",10.74,10.74,18.802,1,0,3,5c926d2a0ae1ea00156f71a0,69e986c89fb9038f0549910d,69e940cad9cc7ea8afdf3d90,0,,,5acc2d21436f550001003111,1,80fedc04-3fe3-47f4-8d5c-ccffda43e671,3,2,1,5,1,
2026-04-23 02:37:38,2026-04-23 02:47:47,0,,100,609,1,2026-04-23 02:47:48,R_3jiZWHDe7wa8au5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.543,0,"james was having severe financial difficulties, to the point where he had absolutely no money left for anything. just when he thought it was over, he learned he had qualified to receive the full amount of financial aid available, but when he went to the agency he found his neighbor there. he learned his neighbor was in a similar money bind, but unfortunately, had been turned down for the assistance. james feels conflicted because although he desperately needs the money, he understands where mark is at and feels as though it's the right thing to help.",0,0,2.008,0,8.774,13.535,14.878,2,"i always split it down the middle. i don't know. i guess i just feel like it's the best to share evenly. everyone needs blessings in their life and when you freely give, you always receive blessings back- be it financial or otherwise. ",5.496,7.351,8.544,2,0,7.5,69a3a1fac1e1f5f8f155f8e9,69e985e44b7e3542d290b6e4,69e940cad9cc7ea8afdf3d90,7.5,,,6595728299af962baf109b66,5,38260423-6618-4804-8d77-a1f0917c4bc7,15,4,3,3,1,
2026-04-23 02:46:19,2026-04-23 02:49:12,0,,100,172,1,2026-04-23 02:49:12,R_6XJcK9Iuj2ZrITn,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.288,0,"Steve received a bonus for the hard work he put in with his team. However, his boss told him he could give a portion to his teammate Max, and now Steve is conflicted.",0,0,2.007,0,2.605,3.405,5.511,2,Because it gave some back to them while also keeping some for me.,,,,,0,2,696535aa3f44f426f7b3bdee,69e987ef52b7444882c0abbd,69e940cad9cc7ea8afdf3d90,4,,,693ca64c8426543a926679b6,2,efe65275-fcbe-4131-a33d-54b3413472cc,6,2,,,1,
2026-04-23 02:41:41,2026-04-23 02:49:39,0,,100,478,1,2026-04-23 02:49:40,R_6B5pnVThvkAwlKp,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.908,0,James is struggling financially but finally gets welfare money. Now he has to decide whether to share the money with Mark who is also struggling financially.,0,0,2.006,0,21.768,35.52,43.722,3,Sending $1 back to player 1 equalizes both our earning at $5.,,,,,0,5,646598634083df62d1efcb0d,69e986dea8b43df4b9c2cc05,69e940cad9cc7ea8afdf3d90,1,,,5af5d34e25561e00013ab3d7,2,7505ef69-4b5e-41e2-8796-2b1625105537,6,4,,,1,
2026-04-23 02:43:02,2026-04-23 02:49:48,0,,100,405,1,2026-04-23 02:49:49,R_2EbcsA5M1nUEOsV,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.342,0,"A sales team has been awarded a performance bonus for exceeding a sales target. The director gives the whole bonus to the Sales team leader, who may give a portion to a teammate who did contribute significantly to the effort.",0,0,2.117,0,28.041,28.041,29.793,1,I sent back that amount so that we would both receive an equal amount at the end.,13.604,15.831,18.348,2,0,6,60f4696161736ffaef73b434,69e9872d133c3b72d7b405c8,69e940cad9cc7ea8afdf3d90,3,,,65c9b58f453a4edb808a02ee,3,19a636fb-eff3-466b-b701-5ad876206991,9,2,2,4,1,
2026-04-23 02:43:12,2026-04-23 02:50:08,0,,100,416,1,2026-04-23 02:50:09,R_1cRDEdFXNlOXnbR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.744,0,"James was going through a financial dilemma, struggling to afford day-to-day expenses. One morning he received a welfare check from the government, however, on the way to cash it in at the agency - he was faced with a internal moral dilemma as he saw his neighbor Mark did not receive aid: should he keep the money for himself or share some with Mark?",0,0,2.114,0,15.101,26.397,40.036,8,"If I remember the initial instructions of how money is allocated, this is my final sum that will be allocated for my own use. I wanted to maximize my earnings.",5.576,6.616,9.001,3,0,3,67033ba6fbb40a17ffaf5800,69e9872476268487b0442ff2,69e940cad9cc7ea8afdf3d90,0,,,60aa90d139c83c5714967cd7,1,f7fd03b5-282f-4a69-bd33-6e202f74e7d0,3,4,0,6,1,
2026-04-23 02:44:16,2026-04-23 02:50:18,0,,100,362,1,2026-04-23 02:50:19,R_7lCnSEomWJDSsiB,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.568,0,Steve has to make a decision.  He has two options to choose from.,0,0,2.022,0,23.763,29.354,33.777,4,I just wanted to give a decent amount back to them.,27.886,48.214,50.5,4,0,1.5,656e869db80bfe735d12412f,69e987707607fca018da0ed7,69e940cad9cc7ea8afdf3d90,1.5,,,65aea6a1b96c1e3bfcdb2181,1,8c955d72-8621-4d8f-9e96-1e31d0c20a90,3,2,3,3,1,
2026-04-23 02:43:55,2026-04-23 02:50:19,0,,100,384,1,2026-04-23 02:50:20,R_1GLVQsASRvvVGmd,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.354,0,"Steve and his team were awarded a bonus for good job performance, Steve's boss told him that he could keep the all the money, or he could give some to his teammate.",0,0,2.009,0,10.565,52.452,66.529,4,"If they sent me $4.00, out of $6.00, that means they still have $2.00. which means, if I send back $5.00, we will both have $7.00.",8.606,30.731,33.199,2,0,7,66ba7dea255d9599c5c0da4e,69e98766b774d1f20451bffa,69e940cad9cc7ea8afdf3d90,5,,,5f7529755aaa0e1a6e804640,4,e04ad5ce-6023-4dd6-ba21-2a7d4867a32c,12,2,1,5,1,
2026-04-23 02:41:29,2026-04-23 02:50:19,0,,100,529,1,2026-04-23 02:50:20,R_1D5fMG5c7iP74up,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.113,0,"Steve was called into the office for a bonus he could keep to himself or share with his teammate, Max.",0,0,2.003,0,8.828,48.671,50.333,4,"I genuinely blanked and forgot about what player 2 had to do when it came to payment. I only remembered what player 1 had to do. I will assume the 18 dollars I was given, I could return it to player 1, so I split it evenly because it is fair.",7.509,7.509,15.076,1,0,9,66771beabdaef544777131e9,69e986d340e173ea11d4966e,69e940cad9cc7ea8afdf3d90,9,,,6978c4f0b84f36ae6afc5176,6,90c18068-fc26-49b3-8865-6a01b480aaca,18,2,3,3,1,
2026-04-23 02:39:42,2026-04-23 02:50:54,0,,100,672,1,2026-04-23 02:50:55,R_1Ab8uynMcx8UVBn,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.67,0,"Steve is a team leader who has just found out that his team got a bonus for their hard work. His boss tells him since he is the team lead he gets the whole bonus but may decide to split it with Max, who also contributed a lot to the target.",0,0,2.02,0,14.673,14.673,17.4,1,It was half of what they sent to me and they already had a significant portion already.,12.086,12.086,16.334,1,1,2.5,69b1ea5a1f165a34ecc893e5,69e9865f9dbfb2a29bcf8ee6,69e940cad9cc7ea8afdf3d90,2,,,66abc20f95c5f2e1d5544dc8,1.5,89ae9856-9deb-4be2-bc6c-453ae4c5f338,4.5,2,3,3,1,
2026-04-23 02:45:57,2026-04-23 02:51:03,0,,100,306,1,2026-04-23 02:51:04,R_7ccm8BfCOSHXjxb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.353,0,Steve's team had a big success and earned a performance bonus. He has a choice about how much of the bonus to keep for himself and how much to give to a teammate Max.,0,0,2.106,0,7.748,9.669,10.81,3,I chose the amount that enabled me and the other player to split the total funds equally.,13.844,15.074,16.08,3,0,6,699a0b860cbf75a7d143d576,69e987dd53189b50b3363318,69e940cad9cc7ea8afdf3d90,3,,,66df19b4aeea30b308c21ece,3,c6a10e27-6c40-4ab7-92db-3d1bc514043b,9,2,1,5,1,
2026-04-23 02:50:33,2026-04-23 02:51:05,0,,100,31,1,2026-04-23 02:51:05,R_3iiBst56LWu4ikN,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,69dd160352fd7b01ba03f3b0,69e988ef7acf033cd741db7b,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 02:44:17,2026-04-23 02:51:13,0,,100,416,1,2026-04-23 02:51:14,R_1eRTWoQ9P3a02Hc,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.356,0,"James got approved for government assistance, but his struggling neighbor did not. He's trying to decide if he should share some of it with him.",0,0,2.008,0,14.74,21.64,33.929,2,They trusted me by sending the full amount that they could so I split it at 9 and then gave them a little extra for being trusting. I would've done the same as Player 1 so I respect it.,3.409,45.81,52.067,3,0,8.5,69deef0e1430ee008ca8f161,69e98778be920ccecd0535ce,69e940cad9cc7ea8afdf3d90,9.5,,,6007a7996fbeef04ce080f90,6,ed8c169f-a086-48e3-907e-d780e9f34ca3,18,4,1,5,1,
2026-04-23 02:46:33,2026-04-23 02:51:34,0,,100,301,1,2026-04-23 02:51:35,R_1D89MBU6yr6vMwU,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.901,0,"Steve received all of a bonus for exceeding their sales target. Steve had to decide if he should allocate any of the bonus to his teammate, Max. ",0,0,2.12,0,11.617,13.772,18.769,2,"PLayer 1 sent a minimal amount to me, so I did not think it was necessary to send any back.",,,,,0,6,66442ca351653be6d0357e94,69e987dfac5d225ae146e49d,69e940cad9cc7ea8afdf3d90,0,,,69d711ad0f4be8d7d5882840,2,a1187202-9872-4cb4-8d9d-815b7b9d22aa,6,2,,,1,
2026-04-23 02:42:57,2026-04-23 02:51:41,0,,100,523,1,2026-04-23 02:51:41,R_1E80cqF8447fG1P,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.201,0,"Steve's team exceeded their sales target. Steve, as team leader, was allocated the full bonus. The director gave Steve the option to give a portion of the bonus to teammate Max, if Steve so chose. Should Steve keep the full bonus, or should Steve give some to Max, knowing Max made a significant contribution to the overall team's success. What should Steve do? ",0,0,2.035,0,9.862,12.938,17.837,3,"When I have done these things in the past, normally no one shares any amount as most of these Prolific participants (if there truly is a Prolific participant here as Player 1) are selfish, in my experience, and want to keep all the money to themselves, if there even is a bonus. Because of that prior experience, if I am offered money in any amount, I usually choose to keep that amount and not share it. If others are going to self-centered, then I will be too. ",8.082,8.082,9.3,1,1,10.5,647fe69be349b78b571ecedd,69e98720b5aaff3bc402e874,69e940cad9cc7ea8afdf3d90,0,,,66a90c2263a2823be078178e,3.5,e7947e3b-541c-4930-b260-e43b2cdb60bc,10.5,2,0,6,1,
2026-04-23 02:46:14,2026-04-23 02:51:52,0,,100,338,1,2026-04-23 02:51:53,R_60gWQpdpNE0zpzb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.367,0,James received financial assistance and his neighbor Mark did not. James needed to decide whether to keep all of the money of share some with Mark.,0,0,2.008,0,55.23,55.23,63.969,1,I chose the amount that would benefit both of us equally.,82.018,98.003,102.796,2,0,6,5e0571b7e297d5fa932cf415,69e987ee71e6b2c5d76736d9,69e940cad9cc7ea8afdf3d90,3,,,66ae868b17efd9b24826809f,3,8838a519-8ed8-4271-85c4-6abee42c19f8,9,4,2,4,1,
2026-04-23 02:45:08,2026-04-23 02:51:54,0,,100,406,1,2026-04-23 02:51:54,R_1fdnOGh2sFVbSWP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.173,0,"James needed help, he applied for assistance and he got the assistance. His neighbor Mark did not get the assistance that he also applied for and now James needs to decide what to do with the money.",0,0,2.009,0,10.351,16.801,25.543,3,They got $6 - sent $2 - which became $6 - I sent $1 to give me $5 and them $5. If they would have sent all $6 then I would have gotten $18 which I would have then sent back $9 but unfortunately that didn't happen.,,,,,0,5,6994e1a1bcd5fe2022282a87,69e987abc497eea71656a42c,69e940cad9cc7ea8afdf3d90,1,,,6978e12d547c025cf55182c0,2,91dcb934-6131-4f46-94af-8cc5e19ca4fe,6,4,,,1,
2026-04-23 02:47:19,2026-04-23 02:53:03,0,,100,344,1,2026-04-23 02:53:04,R_77fFKfOCfQlOg5r,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.692,0,I think if Max truly made a significant contribution to the team he should give him a generous amount of the bonus. I think Steve would know in his heart how much that should be but I would say he should split it with him. ,0,0,2.008,0,6.891,30.09,32.844,3,"Since player 1 sent me all of their money ($6 out of $6, if I have that correctly) I think they deserve to have the overall earnings split.",4.988,16.604,35.176,4,0,9,695c6b4f435bc06369113b97,69e988305bdce07bd844301e,69e940cad9cc7ea8afdf3d90,9,,,5b0ad393e9270900013b96e6,6,3046f5de-b51d-4745-837c-84e970935289,18,2,2,4,1,
2026-04-23 02:45:39,2026-04-23 02:53:11,0,,100,452,1,2026-04-23 02:53:12,R_6I6IhHyN3AiRXlD,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4,0,James is struggling to decide if he should help his neighbor as they didn't receive the finanical assitance which they both applied for. ,0,0,2.009,0,12.413,12.413,13.553,1,I want to be fair as its about the same amount of what playwer send me first.,5.248,10.248,11.056,4,0,11.5,69e963fe48d841ecdb4f1d8a,69e987ccd0291b3172d02887,69e940cad9cc7ea8afdf3d90,6.5,,,67cf0197f22f7a9c183a327d,6,175791f6-8798-4d32-a7c1-0217e67723d6,18,4,1.5,4.5,1,
2026-04-23 02:48:21,2026-04-23 02:53:18,0,,100,297,1,2026-04-23 02:53:18,R_7k05Y7EcE4knNcN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.886,0,James who is struggling financially unexpectedly received government aid. He's in a dilemma whether to keep the money for himself or also help out a struggling acquaintance. ,0,0,2.006,0,12.595,12.595,13.515,1,As they send me $5.5 it was only logical based on the study's explanation to send back twice as much.,9.301,9.301,10.341,1,0,5.5,69e2e56767ce94e648f34fba,69e9886ee3256176a9262dcb,69e940cad9cc7ea8afdf3d90,11,,,559c3ae1fdf99b32b55f2d33,5.5,5ad16033-3abb-48fd-9c26-ff58e72dae04,16.5,4,4,2,1,
2026-04-23 02:53:58,2026-04-23 02:54:10,0,,100,11,1,2026-04-23 02:54:10,R_5LYKrvIOAFhHib0,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,69b0fca59683ae64947d0707,69e989c09ade15953e7faf9d,69e940cad9cc7ea8afdf3d90,,,,,,,,,,,0,
2026-04-23 02:45:47,2026-04-23 02:54:15,0,,100,508,1,2026-04-23 02:54:16,R_7jZJnxauXlNnY6O,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.2,0,"James, who was in financial need, received money from the government, and his friend did not. James needs to choose to either keep it for himself or share.",0,0,2.007,0,5.302,16.852,21.842,6,"I chose the amount because me and player 1 both ended up with the same amount of money, $5.",,,,,0,5,69e69a5698ec18ac809e55f8,69e987d50a05d2e27c2774e9,69e940cad9cc7ea8afdf3d90,1,,,69b44476d88cadda7091c992,2,445b27f2-9714-4551-9ada-aebbf8bbcc0c,6,4,,,1,
2026-04-23 02:51:55,2026-04-23 02:55:28,0,,100,213,1,2026-04-23 02:55:29,R_7MSDeYXAzFZOrJe,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.015,0,"He definitely needs to split it as equally as possible based on their efforts. It's first of all, the right thing to do, but also, if Max finds out later, it will be very bad for Steve.",0,0,2.109,0,6.023,6.734,8.283,2,"I probably should've given a dollar - but I didn't care enough to send back enough to make it 50/50. If I'd sent back $2 to make them 'whole' again, then I would've had less, so I just stuck with some back to them.",,,,,0,5.5,663e3e5adf9e4219c11cfcce,69e98944d12e6487306ef396,69e940cad9cc7ea8afdf3d90,0.5,,,69b41b733ac5423ef064a434,2,82be1192-d9bb-4afa-ab19-44737bc6f713,6,2,,,1,
2026-04-23 02:46:56,2026-04-23 02:55:56,0,,100,540,1,2026-04-23 02:55:57,R_1TXn5Zu6dyN2LvH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.861,0,"Steve's team earns a bonus & as the team leader, he receives the full amount with the option to share it. He must decide whether to keep it all or give some to Max, who helped achieve the team's success.",0,0,2.011,0,7.844,41.214,44.178,2,I chose this amount to make the outcome fair for both of us since Player 1 trusted me by sending money. Splitting it evenly felt like a reasonable way to reward that trust while still keeping a fair share for myself.,,,,,0,3,69892d5fbd55a5834b20f80e,69e987c63afc051c525fd1ab,69e940cad9cc7ea8afdf3d90,3,,,6658f73b1e17e6eedae554ed,2,6f5ec062-ad0b-4389-8f0d-99544a507eca,6,2,,,1,
2026-04-23 02:51:27,2026-04-23 02:56:06,0,,100,279,1,2026-04-23 02:56:06,R_6NCgeDSvtaTigK8,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.184,0,"Both James and Mark are in a hard financial situation and are in dire need of assistance, James was selected and Mark was not. James is having a moral dilemma on whether or not he should split some of the funds with Mark or keep it all for himself.",0,0,2.003,0,8.501,10.095,15.668,2,"I wanted to split it as evenly with Player 1 as I possibly could, they did the same for me and I appreciated it very much.",6.324,6.324,7.842,1,0,3,69e980c89da1ccaa91f5672a,69e98926b6418ec56eb08b93,69e940cad9cc7ea8afdf3d90,6,,,69d2cf11259ff9c94f29a206,3,e62bddf1-37e5-42fd-a6ad-bf3d4e4ec02c,9,4,3,3,1,
2026-04-23 02:37:34,2026-04-23 02:57:06,0,,100,1171,1,2026-04-23 02:57:06,R_8mx5KfDCmVgUZeT,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.254,0,"James was going through a hard time financially and applied for benefits; he was selected to receive the benefits and went to pick it up.  When he arrived at the agency  he saw his neighbour, Mark, at agency but unfortunately his application for the same benefit had not been successful.  James was considering helping Mark out by giving him some of his benefit money.",0,0,2.012,0,15.415,38.729,40.264,4,Because I do not believe that there is a player 1. Had I thought that there was I might have considered for longer.,95.151,223.153,300.727,5,0,18,57bc0eeda2b8df0001b024d7,69e985e0149e0e257646e4d5,69e940cad9cc7ea8afdf3d90,0,,,64012a2623351894f2917605,6,97272891-152d-4d25-874e-8c6fc5b6a549,18,4,1,5,1,
2026-04-23 02:51:33,2026-04-23 02:57:07,0,,100,334,1,2026-04-23 02:57:08,R_1fDQiX2mIcIgviQ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.016,0,"James is in dire financial need. He applied for a welfare assistance program with the government and was accepted for the full amount. On his way, he saw an acquaintance, Mark who also in need of assistance, but was denied. James is facing a moral dilemma to help or not help Mark.  ",0,0,2.123,0,6.956,22.301,23.423,2,"I do not know this other participant, so why send them back a large amount of my wager earnings.",8.609,10.175,11.495,3,0,8,65cead31ddb7be095dddd3ee,69e9891d322f3763f472c026,69e940cad9cc7ea8afdf3d90,1,,,5f00b01d61fa111d7796e996,3,0e35de31-cef4-423c-aa49-5b412fb18b28,9,4,1,5,1,
